지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2021-08-01,23
춘천시,석사동,2021-08-01,24
춘천시,신사우동,2021-08-01,18
양구군,양구읍,2021-08-01,19
원주시,중앙동,2021-08-01,25
원주시,반곡동,2021-08-01,30
원주시,문막읍,2021-08-01,24
강릉시,옥천동,2021-08-01,30
동해시,천곡동,2021-08-01,25
삼척시,남양동,2021-08-01,20
평창군,평창읍,2021-08-01,10
정선군,정선읍,2021-08-01,22
횡성군,횡성읍,2021-08-01,16
고성군,상리,2021-08-01,19
양양군,양양읍,2021-08-01,20
속초시,금호동,2021-08-01,30
철원군,갈말읍,2021-08-01,20
홍천군,홍천읍,2021-08-01,18
영월군,영월읍,2021-08-01,15
화천군,화천읍,2021-08-01,18
태백시,황지동,2021-08-01,14
인제군,인제읍,2021-08-01,19
춘천시,중앙로,2021-08-02,13
춘천시,석사동,2021-08-02,17
춘천시,신사우동,2021-08-02,14
양구군,양구읍,2021-08-02,16
원주시,중앙동,2021-08-02,19
원주시,반곡동,2021-08-02,15
원주시,문막읍,2021-08-02,12
강릉시,옥천동,2021-08-02,22
동해시,천곡동,2021-08-02,24
삼척시,남양동,2021-08-02,19
평창군,평창읍,2021-08-02,-409
정선군,정선읍,2021-08-02,-400
횡성군,횡성읍,2021-08-02,13
고성군,상리,2021-08-02,15
양양군,양양읍,2021-08-02,13
속초시,금호동,2021-08-02,22
철원군,갈말읍,2021-08-02,14
홍천군,홍천읍,2021-08-02,13
영월군,영월읍,2021-08-02,13
화천군,화천읍,2021-08-02,12
태백시,황지동,2021-08-02,10
인제군,인제읍,2021-08-02,12
춘천시,중앙로,2021-08-03,18
춘천시,석사동,2021-08-03,24
춘천시,신사우동,2021-08-03,15
양구군,양구읍,2021-08-03,16
원주시,중앙동,2021-08-03,21
원주시,반곡동,2021-08-03,22
원주시,문막읍,2021-08-03,20
강릉시,옥천동,2021-08-03,22
동해시,천곡동,2021-08-03,25
삼척시,남양동,2021-08-03,17
평창군,평창읍,2021-08-03,14
정선군,정선읍,2021-08-03,19
횡성군,횡성읍,2021-08-03,17
고성군,상리,2021-08-03,13
양양군,양양읍,2021-08-03,14
속초시,금호동,2021-08-03,18
철원군,갈말읍,2021-08-03,18
홍천군,홍천읍,2021-08-03,15
영월군,영월읍,2021-08-03,17
화천군,화천읍,2021-08-03,16
태백시,황지동,2021-08-03,-820
인제군,인제읍,2021-08-03,16
춘천시,중앙로,2021-08-04,28
춘천시,석사동,2021-08-04,42
춘천시,신사우동,2021-08-04,19
양구군,양구읍,2021-08-04,21
원주시,중앙동,2021-08-04,26
원주시,반곡동,2021-08-04,28
원주시,문막읍,2021-08-04,23
강릉시,옥천동,2021-08-04,28
동해시,천곡동,2021-08-04,26
삼척시,남양동,2021-08-04,24
평창군,평창읍,2021-08-04,12
정선군,정선읍,2021-08-04,21
횡성군,횡성읍,2021-08-04,19
고성군,상리,2021-08-04,15
양양군,양양읍,2021-08-04,14
속초시,금호동,2021-08-04,23
철원군,갈말읍,2021-08-04,28
홍천군,홍천읍,2021-08-04,19
영월군,영월읍,2021-08-04,19
화천군,화천읍,2021-08-04,20
태백시,황지동,2021-08-04,15
인제군,인제읍,2021-08-04,19
춘천시,중앙로,2021-08-05,30
춘천시,석사동,2021-08-05,35
춘천시,신사우동,2021-08-05,22
양구군,양구읍,2021-08-05,19
원주시,중앙동,2021-08-05,30
원주시,반곡동,2021-08-05,32
원주시,문막읍,2021-08-05,27
강릉시,옥천동,2021-08-05,25
동해시,천곡동,2021-08-05,26
삼척시,남양동,2021-08-05,23
평창군,평창읍,2021-08-05,13
정선군,정선읍,2021-08-05,28
횡성군,횡성읍,2021-08-05,21
고성군,상리,2021-08-05,17
양양군,양양읍,2021-08-05,16
속초시,금호동,2021-08-05,25
철원군,갈말읍,2021-08-05,26
홍천군,홍천읍,2021-08-05,22
영월군,영월읍,2021-08-05,26
화천군,화천읍,2021-08-05,22
태백시,황지동,2021-08-05,15
인제군,인제읍,2021-08-05,19
춘천시,중앙로,2021-08-06,25
춘천시,석사동,2021-08-06,23
춘천시,신사우동,2021-08-06,18
양구군,양구읍,2021-08-06,15
원주시,중앙동,2021-08-06,27
원주시,반곡동,2021-08-06,30
원주시,문막읍,2021-08-06,24
강릉시,옥천동,2021-08-06,23
동해시,천곡동,2021-08-06,24
삼척시,남양동,2021-08-06,20
평창군,평창읍,2021-08-06,13
정선군,정선읍,2021-08-06,22
횡성군,횡성읍,2021-08-06,17
고성군,상리,2021-08-06,14
양양군,양양읍,2021-08-06,15
속초시,금호동,2021-08-06,19
철원군,갈말읍,2021-08-06,14
홍천군,홍천읍,2021-08-06,19
영월군,영월읍,2021-08-06,20
화천군,화천읍,2021-08-06,15
태백시,황지동,2021-08-06,14
인제군,인제읍,2021-08-06,16
