지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2017-03-01,83
춘천시,석사동,2017-03-01,81
원주시,중앙동,2017-03-01,96
원주시,반곡동,2017-03-01,84
강릉시,옥천동,2017-03-01,97
동해시,천곡동,2017-03-01,67
삼척시,남양동,2017-03-01,79
춘천시,중앙로,2017-03-02,46
춘천시,석사동,2017-03-02,53
원주시,중앙동,2017-03-02,63
원주시,반곡동,2017-03-02,52
강릉시,옥천동,2017-03-02,48
동해시,천곡동,2017-03-02,32
삼척시,남양동,2017-03-02,40
춘천시,중앙로,2017-03-03,55
춘천시,석사동,2017-03-03,59
원주시,중앙동,2017-03-03,68
원주시,반곡동,2017-03-03,59
강릉시,옥천동,2017-03-03,59
동해시,천곡동,2017-03-03,48
삼척시,남양동,2017-03-03,54
춘천시,중앙로,2017-03-04,66
춘천시,석사동,2017-03-04,71
원주시,중앙동,2017-03-04,76
원주시,반곡동,2017-03-04,71
강릉시,옥천동,2017-03-04,76
동해시,천곡동,2017-03-04,53
삼척시,남양동,2017-03-04,60
춘천시,중앙로,2017-03-05,72
춘천시,석사동,2017-03-05,74
원주시,중앙동,2017-03-05,83
원주시,반곡동,2017-03-05,72
강릉시,옥천동,2017-03-05,79
동해시,천곡동,2017-03-05,54
삼척시,남양동,2017-03-05,59
춘천시,중앙로,2017-03-06,42
춘천시,석사동,2017-03-06,40
원주시,중앙동,2017-03-06,50
원주시,반곡동,2017-03-06,42
강릉시,옥천동,2017-03-06,53
동해시,천곡동,2017-03-06,36
삼척시,남양동,2017-03-06,43
춘천시,중앙로,2017-03-07,36
춘천시,석사동,2017-03-07,34
원주시,중앙동,2017-03-07,39
원주시,반곡동,2017-03-07,40
강릉시,옥천동,2017-03-07,36
동해시,천곡동,2017-03-07,30
삼척시,남양동,2017-03-07,28
춘천시,중앙로,2017-03-08,50
춘천시,석사동,2017-03-08,50
원주시,중앙동,2017-03-08,49
원주시,반곡동,2017-03-08,49
강릉시,옥천동,2017-03-08,51
동해시,천곡동,2017-03-08,38
삼척시,남양동,2017-03-08,40
춘천시,중앙로,2017-03-09,53
춘천시,석사동,2017-03-09,51
원주시,중앙동,2017-03-09,66
원주시,반곡동,2017-03-09,61
강릉시,옥천동,2017-03-09,57
동해시,천곡동,2017-03-09,50
삼척시,남양동,2017-03-09,50
춘천시,중앙로,2017-03-10,50
춘천시,석사동,2017-03-10,52
원주시,중앙동,2017-03-10,59
원주시,반곡동,2017-03-10,55
강릉시,옥천동,2017-03-10,42
동해시,천곡동,2017-03-10,35
삼척시,남양동,2017-03-10,34
춘천시,중앙로,2017-03-11,56
춘천시,석사동,2017-03-11,61
원주시,중앙동,2017-03-11,69
원주시,반곡동,2017-03-11,62
강릉시,옥천동,2017-03-11,56
동해시,천곡동,2017-03-11,46
삼척시,남양동,2017-03-11,44
춘천시,중앙로,2017-03-12,81
춘천시,석사동,2017-03-12,90
원주시,중앙동,2017-03-12,99
원주시,반곡동,2017-03-12,86
강릉시,옥천동,2017-03-12,85
동해시,천곡동,2017-03-12,52
삼척시,남양동,2017-03-12,58
춘천시,중앙로,2017-03-13,64
춘천시,석사동,2017-03-13,74
원주시,중앙동,2017-03-13,92
원주시,반곡동,2017-03-13,74
강릉시,옥천동,2017-03-13,58
동해시,천곡동,2017-03-13,44
삼척시,남양동,2017-03-13,50
춘천시,중앙로,2017-03-14,53
춘천시,석사동,2017-03-14,50
원주시,중앙동,2017-03-14,73
원주시,반곡동,2017-03-14,65
강릉시,옥천동,2017-03-14,39
동해시,천곡동,2017-03-14,32
삼척시,남양동,2017-03-14,32
춘천시,중앙로,2017-03-15,43
춘천시,석사동,2017-03-15,53
원주시,중앙동,2017-03-15,44
원주시,반곡동,2017-03-15,38
강릉시,옥천동,2017-03-15,46
동해시,천곡동,2017-03-15,32
삼척시,남양동,2017-03-15,36
춘천시,중앙로,2017-03-16,58
춘천시,석사동,2017-03-16,62
원주시,중앙동,2017-03-16,74
원주시,반곡동,2017-03-16,65
강릉시,옥천동,2017-03-16,62
동해시,천곡동,2017-03-16,44
삼척시,남양동,2017-03-16,44
춘천시,중앙로,2017-03-17,64
춘천시,석사동,2017-03-17,77
원주시,중앙동,2017-03-17,95
원주시,반곡동,2017-03-17,80
강릉시,옥천동,2017-03-17,60
동해시,천곡동,2017-03-17,48
삼척시,남양동,2017-03-17,52
춘천시,중앙로,2017-03-18,64
춘천시,석사동,2017-03-18,68
원주시,중앙동,2017-03-18,93
원주시,반곡동,2017-03-18,81
강릉시,옥천동,2017-03-18,95
동해시,천곡동,2017-03-18,69
삼척시,남양동,2017-03-18,76
춘천시,중앙로,2017-03-19,65
춘천시,석사동,2017-03-19,74
원주시,중앙동,2017-03-19,78
원주시,반곡동,2017-03-19,66
강릉시,옥천동,2017-03-19,81
동해시,천곡동,2017-03-19,70
삼척시,남양동,2017-03-19,71
춘천시,중앙로,2017-03-20,87
춘천시,석사동,2017-03-20,89
원주시,중앙동,2017-03-20,86
원주시,반곡동,2017-03-20,71
강릉시,옥천동,2017-03-20,70
동해시,천곡동,2017-03-20,61
삼척시,남양동,2017-03-20,54
춘천시,중앙로,2017-03-21,56
춘천시,석사동,2017-03-21,64
원주시,중앙동,2017-03-21,107
원주시,반곡동,2017-03-21,89
강릉시,옥천동,2017-03-21,58
동해시,천곡동,2017-03-21,40
삼척시,남양동,2017-03-21,42
춘천시,중앙로,2017-03-22,48
춘천시,석사동,2017-03-22,53
원주시,중앙동,2017-03-22,61
원주시,반곡동,2017-03-22,56
강릉시,옥천동,2017-03-22,53
동해시,천곡동,2017-03-22,50
삼척시,남양동,2017-03-22,51
춘천시,중앙로,2017-03-23,63
춘천시,석사동,2017-03-23,62
원주시,중앙동,2017-03-23,80
원주시,반곡동,2017-03-23,71
강릉시,옥천동,2017-03-23,72
동해시,천곡동,2017-03-23,49
삼척시,남양동,2017-03-23,52
춘천시,중앙로,2017-03-24,46
춘천시,석사동,2017-03-24,57
원주시,중앙동,2017-03-24,59
원주시,반곡동,2017-03-24,53
강릉시,옥천동,2017-03-24,51
동해시,천곡동,2017-03-24,34
삼척시,남양동,2017-03-24,35
춘천시,중앙로,2017-03-25,44
춘천시,석사동,2017-03-25,47
원주시,중앙동,2017-03-25,48
원주시,반곡동,2017-03-25,39
강릉시,옥천동,2017-03-25,40
동해시,천곡동,2017-03-25,25
삼척시,남양동,2017-03-25,26
춘천시,중앙로,2017-03-26,42
춘천시,석사동,2017-03-26,40
원주시,중앙동,2017-03-26,56
원주시,반곡동,2017-03-26,52
강릉시,옥천동,2017-03-26,51
동해시,천곡동,2017-03-26,27
삼척시,남양동,2017-03-26,27
