지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2022-10-01,24
춘천시,석사동,2022-10-01,24
춘천시,신사우동,2022-10-01,22
양구군,양구읍,2022-10-01,15
원주시,중앙동,2022-10-01,33
원주시,반곡동,2022-10-01,34
원주시,문막읍,2022-10-01,29
원주시,지정면,2022-10-01,31
강릉시,주문진읍,2022-10-01,22
강릉시,옥천동,2022-10-01,19
동해시,천곡동,2022-10-01,17
삼척시,남양동,2022-10-01,10
평창군,평창읍,2022-10-01,27
정선군,정선읍,2022-10-01,17
횡성군,횡성읍,2022-10-01,27
고성군,상리,2022-10-01,29
양양군,양양읍,2022-10-01,14
속초시,금호동,2022-10-01,14
철원군,갈말읍,2022-10-01,18
홍천군,홍천읍,2022-10-01,18
영월군,영월읍,2022-10-01,24
화천군,화천읍,2022-10-01,19
태백시,황지동,2022-10-01,10
인제군,인제읍,2022-10-01,18
횡성군,우천면,2022-10-01,27
춘천시,중앙로,2022-10-02,18
춘천시,석사동,2022-10-02,18
춘천시,신사우동,2022-10-02,16
양구군,양구읍,2022-10-02,14
원주시,중앙동,2022-10-02,68
원주시,반곡동,2022-10-02,28
원주시,문막읍,2022-10-02,25
원주시,지정면,2022-10-02,25
강릉시,주문진읍,2022-10-02,23
강릉시,옥천동,2022-10-02,24
동해시,천곡동,2022-10-02,26
삼척시,남양동,2022-10-02,13
평창군,평창읍,2022-10-02,21
정선군,정선읍,2022-10-02,13
횡성군,횡성읍,2022-10-02,18
고성군,상리,2022-10-02,24
양양군,양양읍,2022-10-02,22
속초시,금호동,2022-10-02,27
철원군,갈말읍,2022-10-02,16
홍천군,홍천읍,2022-10-02,16
영월군,영월읍,2022-10-02,18
화천군,화천읍,2022-10-02,15
태백시,황지동,2022-10-02,14
인제군,인제읍,2022-10-02,15
횡성군,우천면,2022-10-02,18
춘천시,중앙로,2022-10-03,6
춘천시,석사동,2022-10-03,6
춘천시,신사우동,2022-10-03,5
양구군,양구읍,2022-10-03,5
원주시,중앙동,2022-10-03,59
원주시,반곡동,2022-10-03,17
원주시,문막읍,2022-10-03,20
원주시,지정면,2022-10-03,20
강릉시,주문진읍,2022-10-03,13
강릉시,옥천동,2022-10-03,17
동해시,천곡동,2022-10-03,16
삼척시,남양동,2022-10-03,15
평창군,평창읍,2022-10-03,17
정선군,정선읍,2022-10-03,9
횡성군,횡성읍,2022-10-03,13
고성군,상리,2022-10-03,9
양양군,양양읍,2022-10-03,7
속초시,금호동,2022-10-03,12
철원군,갈말읍,2022-10-03,4
홍천군,홍천읍,2022-10-03,9
영월군,영월읍,2022-10-03,17
화천군,화천읍,2022-10-03,4
태백시,황지동,2022-10-03,9
인제군,인제읍,2022-10-03,6
횡성군,우천면,2022-10-03,11
춘천시,중앙로,2022-10-04,7
춘천시,석사동,2022-10-04,3
춘천시,신사우동,2022-10-04,3
양구군,양구읍,2022-10-04,4
원주시,중앙동,2022-10-04,87
원주시,반곡동,2022-10-04,6
원주시,문막읍,2022-10-04,11
원주시,지정면,2022-10-04,6
강릉시,주문진읍,2022-10-04,13
강릉시,옥천동,2022-10-04,11
동해시,천곡동,2022-10-04,14
삼척시,남양동,2022-10-04,10
평창군,평창읍,2022-10-04,9
정선군,정선읍,2022-10-04,4
횡성군,횡성읍,2022-10-04,4
고성군,상리,2022-10-04,6
양양군,양양읍,2022-10-04,4
속초시,금호동,2022-10-04,12
철원군,갈말읍,2022-10-04,6
홍천군,홍천읍,2022-10-04,4
영월군,영월읍,2022-10-04,9
화천군,화천읍,2022-10-04,4
태백시,황지동,2022-10-04,4
인제군,인제읍,2022-10-04,6
횡성군,우천면,2022-10-04,3
춘천시,중앙로,2022-10-05,3
춘천시,석사동,2022-10-05,3
춘천시,신사우동,2022-10-05,4
양구군,양구읍,2022-10-05,3
원주시,중앙동,2022-10-05,10
원주시,반곡동,2022-10-05,7
원주시,문막읍,2022-10-05,7
원주시,지정면,2022-10-05,7
강릉시,주문진읍,2022-10-05,12
강릉시,옥천동,2022-10-05,11
동해시,천곡동,2022-10-05,9
삼척시,남양동,2022-10-05,6
평창군,평창읍,2022-10-05,14
정선군,정선읍,2022-10-05,5
횡성군,횡성읍,2022-10-05,5
고성군,상리,2022-10-05,9
양양군,양양읍,2022-10-05,4
속초시,금호동,2022-10-05,6
철원군,갈말읍,2022-10-05,3
홍천군,홍천읍,2022-10-05,5
영월군,영월읍,2022-10-05,6
화천군,화천읍,2022-10-05,4
태백시,황지동,2022-10-05,2
인제군,인제읍,2022-10-05,4
횡성군,우천면,2022-10-05,4
춘천시,중앙로,2022-10-06,3
춘천시,석사동,2022-10-06,4
춘천시,신사우동,2022-10-06,4
양구군,양구읍,2022-10-06,5
원주시,중앙동,2022-10-06,52
원주시,반곡동,2022-10-06,10
원주시,문막읍,2022-10-06,8
원주시,지정면,2022-10-06,7
강릉시,주문진읍,2022-10-06,8
강릉시,옥천동,2022-10-06,13
동해시,천곡동,2022-10-06,9
삼척시,남양동,2022-10-06,7
평창군,평창읍,2022-10-06,97
정선군,정선읍,2022-10-06,-412
횡성군,횡성읍,2022-10-06,5
고성군,상리,2022-10-06,6
양양군,양양읍,2022-10-06,4
속초시,금호동,2022-10-06,4
철원군,갈말읍,2022-10-06,3
홍천군,홍천읍,2022-10-06,6
영월군,영월읍,2022-10-06,7
화천군,화천읍,2022-10-06,5
태백시,황지동,2022-10-06,6
인제군,인제읍,2022-10-06,4
횡성군,우천면,2022-10-06,6
춘천시,중앙로,2022-10-07,3
춘천시,석사동,2022-10-07,3
춘천시,신사우동,2022-10-07,5
양구군,양구읍,2022-10-07,4
원주시,중앙동,2022-10-07,7
원주시,반곡동,2022-10-07,6
원주시,문막읍,2022-10-07,6
원주시,지정면,2022-10-07,6
강릉시,주문진읍,2022-10-07,14
강릉시,옥천동,2022-10-07,13
동해시,천곡동,2022-10-07,9
삼척시,남양동,2022-10-07,8
평창군,평창읍,2022-10-07,14
