지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-10-01,35
춘천시,석사동,2019-10-01,38
양구군,양구읍,2019-10-01,27
원주시,중앙동,2019-10-01,40
원주시,반곡동,2019-10-01,40
원주시,문막읍,2019-10-01,34
강릉시,옥천동,2019-10-01,46
동해시,천곡동,2019-10-01,36
삼척시,남양동,2019-10-01,37
평창군,평창읍,2019-10-01,37
정선군,정선읍,2019-10-01,30
횡성군,횡성읍,2019-10-01,38
고성군,상리,2019-10-01,41
양양군,양양읍,2019-10-01,32
속초시,금호동,2019-10-01,40
철원군,갈말읍,2019-10-01,110
홍천군,홍천읍,2019-10-01,35
영월군,영월읍,2019-10-01,34
화천군,화천읍,2019-10-01,26
태백시,황지동,2019-10-01,36
인제군,인제읍,2019-10-01,23
춘천시,중앙로,2019-10-02,27
춘천시,석사동,2019-10-02,25
양구군,양구읍,2019-10-02,24
원주시,중앙동,2019-10-02,24
원주시,반곡동,2019-10-02,21
원주시,문막읍,2019-10-02,21
강릉시,옥천동,2019-10-02,37
동해시,천곡동,2019-10-02,23
삼척시,남양동,2019-10-02,20
평창군,평창읍,2019-10-02,25
정선군,정선읍,2019-10-02,20
횡성군,횡성읍,2019-10-02,21
고성군,상리,2019-10-02,37
양양군,양양읍,2019-10-02,26
속초시,금호동,2019-10-02,46
철원군,갈말읍,2019-10-02,22
홍천군,홍천읍,2019-10-02,60
영월군,영월읍,2019-10-02,20
화천군,화천읍,2019-10-02,22
태백시,황지동,2019-10-02,21
인제군,인제읍,2019-10-02,18
춘천시,중앙로,2019-10-03,11
춘천시,석사동,2019-10-03,12
양구군,양구읍,2019-10-03,13
원주시,중앙동,2019-10-03,48
원주시,반곡동,2019-10-03,6
원주시,문막읍,2019-10-03,6
강릉시,옥천동,2019-10-03,24
동해시,천곡동,2019-10-03,14
삼척시,남양동,2019-10-03,13
평창군,평창읍,2019-10-03,13
정선군,정선읍,2019-10-03,12
횡성군,횡성읍,2019-10-03,11
고성군,상리,2019-10-03,20
양양군,양양읍,2019-10-03,15
속초시,금호동,2019-10-03,28
철원군,갈말읍,2019-10-03,9
홍천군,홍천읍,2019-10-03,7
영월군,영월읍,2019-10-03,13
화천군,화천읍,2019-10-03,18
태백시,황지동,2019-10-03,13
인제군,인제읍,2019-10-03,11
춘천시,중앙로,2019-10-04,23
춘천시,석사동,2019-10-04,25
양구군,양구읍,2019-10-04,23
원주시,중앙동,2019-10-04,18
원주시,반곡동,2019-10-04,18
원주시,문막읍,2019-10-04,18
강릉시,옥천동,2019-10-04,50
동해시,천곡동,2019-10-04,38
삼척시,남양동,2019-10-04,33
평창군,평창읍,2019-10-04,30
정선군,정선읍,2019-10-04,26
횡성군,횡성읍,2019-10-04,20
고성군,상리,2019-10-04,32
양양군,양양읍,2019-10-04,32
속초시,금호동,2019-10-04,47
철원군,갈말읍,2019-10-04,22
홍천군,홍천읍,2019-10-04,18
영월군,영월읍,2019-10-04,23
화천군,화천읍,2019-10-04,21
태백시,황지동,2019-10-04,32
인제군,인제읍,2019-10-04,17
춘천시,중앙로,2019-10-05,31
춘천시,석사동,2019-10-05,27
양구군,양구읍,2019-10-05,15
원주시,중앙동,2019-10-05,83
원주시,반곡동,2019-10-05,42
원주시,문막읍,2019-10-05,35
강릉시,옥천동,2019-10-05,24
동해시,천곡동,2019-10-05,16
삼척시,남양동,2019-10-05,17
평창군,평창읍,2019-10-05,29
정선군,정선읍,2019-10-05,28
횡성군,횡성읍,2019-10-05,38
고성군,상리,2019-10-05,16
양양군,양양읍,2019-10-05,11
