지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-02-01,44
춘천시,석사동,2018-02-01,52
원주시,중앙동,2018-02-01,26
원주시,반곡동,2018-02-01,45
강릉시,옥천동,2018-02-01,19
동해시,천곡동,2018-02-01,23
삼척시,남양동,2018-02-01,25
평창군,평창읍,2018-02-01,32
춘천시,중앙로,2018-02-02,46
춘천시,석사동,2018-02-02,52
원주시,중앙동,2018-02-02,31
원주시,반곡동,2018-02-02,47
강릉시,옥천동,2018-02-02,15
동해시,천곡동,2018-02-02,21
삼척시,남양동,2018-02-02,21
평창군,평창읍,2018-02-02,29
춘천시,중앙로,2018-02-03,41
춘천시,석사동,2018-02-03,46
원주시,중앙동,2018-02-03,31
원주시,반곡동,2018-02-03,45
강릉시,옥천동,2018-02-03,31
동해시,천곡동,2018-02-03,31
삼척시,남양동,2018-02-03,30
평창군,평창읍,2018-02-03,30
춘천시,중앙로,2018-02-04,38
춘천시,석사동,2018-02-04,47
원주시,중앙동,2018-02-04,24
원주시,반곡동,2018-02-04,36
강릉시,옥천동,2018-02-04,24
동해시,천곡동,2018-02-04,25
삼척시,남양동,2018-02-04,25
평창군,평창읍,2018-02-04,27
춘천시,중앙로,2018-02-05,35
춘천시,석사동,2018-02-05,33
원주시,중앙동,2018-02-05,18
원주시,반곡동,2018-02-05,32
강릉시,옥천동,2018-02-05,14
동해시,천곡동,2018-02-05,15
삼척시,남양동,2018-02-05,17
평창군,평창읍,2018-02-05,25
춘천시,중앙로,2018-02-06,42
춘천시,석사동,2018-02-06,46
원주시,중앙동,2018-02-06,23
원주시,반곡동,2018-02-06,36
강릉시,옥천동,2018-02-06,25
동해시,천곡동,2018-02-06,22
삼척시,남양동,2018-02-06,24
평창군,평창읍,2018-02-06,30
춘천시,중앙로,2018-02-07,50
춘천시,석사동,2018-02-07,56
원주시,중앙동,2018-02-07,33
원주시,반곡동,2018-02-07,49
강릉시,옥천동,2018-02-07,22
동해시,천곡동,2018-02-07,26
삼척시,남양동,2018-02-07,27
평창군,평창읍,2018-02-07,35
춘천시,중앙로,2018-02-08,62
춘천시,석사동,2018-02-08,65
원주시,중앙동,2018-02-08,43
원주시,반곡동,2018-02-08,60
강릉시,옥천동,2018-02-08,36
동해시,천곡동,2018-02-08,41
삼척시,남양동,2018-02-08,46
평창군,평창읍,2018-02-08,48
춘천시,중앙로,2018-02-09,88
춘천시,석사동,2018-02-09,84
원주시,중앙동,2018-02-09,57
원주시,반곡동,2018-02-09,77
강릉시,옥천동,2018-02-09,45
동해시,천곡동,2018-02-09,47
삼척시,남양동,2018-02-09,46
평창군,평창읍,2018-02-09,54
춘천시,중앙로,2018-02-10,79
춘천시,석사동,2018-02-10,83
원주시,중앙동,2018-02-10,61
원주시,반곡동,2018-02-10,90
강릉시,옥천동,2018-02-10,68
동해시,천곡동,2018-02-10,55
삼척시,남양동,2018-02-10,55
평창군,평창읍,2018-02-10,78
춘천시,중앙로,2018-02-11,66
춘천시,석사동,2018-02-11,60
원주시,중앙동,2018-02-11,26
원주시,반곡동,2018-02-11,57
강릉시,옥천동,2018-02-11,44
동해시,천곡동,2018-02-11,44
삼척시,남양동,2018-02-11,40
평창군,평창읍,2018-02-11,49
춘천시,중앙로,2018-02-12,62
춘천시,석사동,2018-02-12,57
원주시,중앙동,2018-02-12,27
원주시,반곡동,2018-02-12,52
강릉시,옥천동,2018-02-12,38
동해시,천곡동,2018-02-12,34
삼척시,남양동,2018-02-12,32
평창군,평창읍,2018-02-12,43
춘천시,중앙로,2018-02-13,57
춘천시,석사동,2018-02-13,55
원주시,중앙동,2018-02-13,34
원주시,반곡동,2018-02-13,54
강릉시,옥천동,2018-02-13,43
동해시,천곡동,2018-02-13,40
삼척시,남양동,2018-02-13,38
평창군,평창읍,2018-02-13,44
춘천시,중앙로,2018-02-14,69
춘천시,석사동,2018-02-14,70
원주시,중앙동,2018-02-14,43
원주시,반곡동,2018-02-14,72
강릉시,옥천동,2018-02-14,90
동해시,천곡동,2018-02-14,62
삼척시,남양동,2018-02-14,67
평창군,평창읍,2018-02-14,61
춘천시,중앙로,2018-02-15,45
춘천시,석사동,2018-02-15,49
원주시,중앙동,2018-02-15,32
원주시,반곡동,2018-02-15,51
강릉시,옥천동,2018-02-15,45
동해시,천곡동,2018-02-15,46
삼척시,남양동,2018-02-15,46
평창군,평창읍,2018-02-15,43
춘천시,중앙로,2018-02-16,44
춘천시,석사동,2018-02-16,49
원주시,중앙동,2018-02-16,31
원주시,반곡동,2018-02-16,49
강릉시,옥천동,2018-02-16,34
동해시,천곡동,2018-02-16,28
삼척시,남양동,2018-02-16,25
평창군,평창읍,2018-02-16,36
춘천시,중앙로,2018-02-17,45
춘천시,석사동,2018-02-17,46
원주시,중앙동,2018-02-17,26
원주시,반곡동,2018-02-17,52
강릉시,옥천동,2018-02-17,28
동해시,천곡동,2018-02-17,29
삼척시,남양동,2018-02-17,30
평창군,평창읍,2018-02-17,38
춘천시,중앙로,2018-02-18,40
춘천시,석사동,2018-02-18,45
원주시,중앙동,2018-02-18,25
원주시,반곡동,2018-02-18,48
강릉시,옥천동,2018-02-18,24
동해시,천곡동,2018-02-18,27
삼척시,남양동,2018-02-18,24
평창군,평창읍,2018-02-18,39
춘천시,중앙로,2018-02-19,58
춘천시,석사동,2018-02-19,66
원주시,중앙동,2018-02-19,38
원주시,반곡동,2018-02-19,58
강릉시,옥천동,2018-02-19,37
동해시,천곡동,2018-02-19,48
삼척시,남양동,2018-02-19,48
평창군,평창읍,2018-02-19,44
춘천시,중앙로,2018-02-20,55
춘천시,석사동,2018-02-20,68
원주시,중앙동,2018-02-20,41
원주시,반곡동,2018-02-20,66
강릉시,옥천동,2018-02-20,34
동해시,천곡동,2018-02-20,35
삼척시,남양동,2018-02-20,36
평창군,평창읍,2018-02-20,45
춘천시,중앙로,2018-02-21,36
춘천시,석사동,2018-02-21,44
원주시,중앙동,2018-02-21,25
원주시,반곡동,2018-02-21,46
강릉시,옥천동,2018-02-21,22
동해시,천곡동,2018-02-21,26
삼척시,남양동,2018-02-21,29
평창군,평창읍,2018-02-21,30
춘천시,중앙로,2018-02-22,54
춘천시,석사동,2018-02-22,57
원주시,중앙동,2018-02-22,36
원주시,반곡동,2018-02-22,58
강릉시,옥천동,2018-02-22,43
동해시,천곡동,2018-02-22,41
삼척시,남양동,2018-02-22,43
평창군,평창읍,2018-02-22,45
춘천시,중앙로,2018-02-23,78
춘천시,석사동,2018-02-23,92
