지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2019-05-01,68
춘천시,석사동,2019-05-01,64
양구군,양구읍,2019-05-01,68
원주시,중앙동,2019-05-01,84
원주시,반곡동,2019-05-01,79
원주시,문막읍,2019-05-01,49
강릉시,옥천동,2019-05-01,58
동해시,천곡동,2019-05-01,43
삼척시,남양동,2019-05-01,40
평창군,평창읍,2019-05-01,68
정선군,정선읍,2019-05-01,57
횡성군,횡성읍,2019-05-01,68
고성군,상리,2019-05-01,54
양양군,양양읍,2019-05-01,56
속초시,금호동,2019-05-01,56
철원군,갈말읍,2019-05-01,80
홍천군,홍천읍,2019-05-01,58
영월군,영월읍,2019-05-01,70
화천군,화천읍,2019-05-01,66
태백시,황지동,2019-05-01,78
인제군,인제읍,2019-05-01,61
춘천시,중앙로,2019-05-02,60
춘천시,석사동,2019-05-02,57
양구군,양구읍,2019-05-02,50
원주시,중앙동,2019-05-02,78
원주시,반곡동,2019-05-02,78
원주시,문막읍,2019-05-02,52
강릉시,옥천동,2019-05-02,51
동해시,천곡동,2019-05-02,52
삼척시,남양동,2019-05-02,49
평창군,평창읍,2019-05-02,64
정선군,정선읍,2019-05-02,-706
횡성군,횡성읍,2019-05-02,71
고성군,상리,2019-05-02,43
양양군,양양읍,2019-05-02,42
속초시,금호동,2019-05-02,57
철원군,갈말읍,2019-05-02,52
홍천군,홍천읍,2019-05-02,48
영월군,영월읍,2019-05-02,73
화천군,화천읍,2019-05-02,46
태백시,황지동,2019-05-02,-776
인제군,인제읍,2019-05-02,50
춘천시,중앙로,2019-05-03,50
춘천시,석사동,2019-05-03,47
양구군,양구읍,2019-05-03,44
원주시,중앙동,2019-05-03,54
원주시,반곡동,2019-05-03,53
원주시,문막읍,2019-05-03,38
강릉시,옥천동,2019-05-03,49
동해시,천곡동,2019-05-03,45
삼척시,남양동,2019-05-03,42
평창군,평창읍,2019-05-03,44
정선군,정선읍,2019-05-03,37
횡성군,횡성읍,2019-05-03,45
고성군,상리,2019-05-03,41
양양군,양양읍,2019-05-03,41
