지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-10-01,17
춘천시,석사동,2018-10-01,20
원주시,중앙동,2018-10-01,28
원주시,반곡동,2018-10-01,20
원주시,문막읍,2018-10-01,15
강릉시,옥천동,2018-10-01,17
동해시,천곡동,2018-10-01,17
삼척시,남양동,2018-10-01,16
평창군,평창읍,2018-10-01,32
정선군,정선읍,2018-10-01,0
춘천시,중앙로,2018-10-02,22
춘천시,석사동,2018-10-02,27
원주시,중앙동,2018-10-02,38
원주시,반곡동,2018-10-02,32
원주시,문막읍,2018-10-02,22
강릉시,옥천동,2018-10-02,20
동해시,천곡동,2018-10-02,24
삼척시,남양동,2018-10-02,18
평창군,평창읍,2018-10-02,30
정선군,정선읍,2018-10-02,0
춘천시,중앙로,2018-10-03,24
춘천시,석사동,2018-10-03,29
원주시,중앙동,2018-10-03,36
원주시,반곡동,2018-10-03,33
원주시,문막읍,2018-10-03,23
강릉시,옥천동,2018-10-03,30
동해시,천곡동,2018-10-03,29
삼척시,남양동,2018-10-03,25
평창군,평창읍,2018-10-03,30
정선군,정선읍,2018-10-03,0
춘천시,중앙로,2018-10-04,18
춘천시,석사동,2018-10-04,18
원주시,중앙동,2018-10-04,32
원주시,반곡동,2018-10-04,25
원주시,문막읍,2018-10-04,18
강릉시,옥천동,2018-10-04,28
동해시,천곡동,2018-10-04,22
삼척시,남양동,2018-10-04,17
평창군,평창읍,2018-10-04,21
정선군,정선읍,2018-10-04,0
춘천시,중앙로,2018-10-05,10
춘천시,석사동,2018-10-05,10
원주시,중앙동,2018-10-05,0
원주시,반곡동,2018-10-05,11
원주시,문막읍,2018-10-05,8
강릉시,옥천동,2018-10-05,0
동해시,천곡동,2018-10-05,11
삼척시,남양동,2018-10-05,9
평창군,평창읍,2018-10-05,11
정선군,정선읍,2018-10-05,0
춘천시,중앙로,2018-10-06,6
춘천시,석사동,2018-10-06,8
원주시,중앙동,2018-10-06,0
원주시,반곡동,2018-10-06,8
원주시,문막읍,2018-10-06,5
강릉시,옥천동,2018-10-06,0
동해시,천곡동,2018-10-06,7
삼척시,남양동,2018-10-06,9
평창군,평창읍,2018-10-06,7
정선군,정선읍,2018-10-06,0
춘천시,중앙로,2018-10-07,19
춘천시,석사동,2018-10-07,24
원주시,중앙동,2018-10-07,0
원주시,반곡동,2018-10-07,30
원주시,문막읍,2018-10-07,21
강릉시,옥천동,2018-10-07,0
동해시,천곡동,2018-10-07,30
삼척시,남양동,2018-10-07,19
평창군,평창읍,2018-10-07,29
정선군,정선읍,2018-10-07,0
춘천시,중앙로,2018-10-08,20
춘천시,석사동,2018-10-08,24
원주시,중앙동,2018-10-08,0
원주시,반곡동,2018-10-08,24
원주시,문막읍,2018-10-08,15
강릉시,옥천동,2018-10-08,0
동해시,천곡동,2018-10-08,22
삼척시,남양동,2018-10-08,21
평창군,평창읍,2018-10-08,28
정선군,정선읍,2018-10-08,0
춘천시,중앙로,2018-10-09,21
춘천시,석사동,2018-10-09,27
원주시,중앙동,2018-10-09,0
원주시,반곡동,2018-10-09,29
원주시,문막읍,2018-10-09,19
강릉시,옥천동,2018-10-09,0
동해시,천곡동,2018-10-09,30
삼척시,남양동,2018-10-09,20
평창군,평창읍,2018-10-09,26
정선군,정선읍,2018-10-09,0
춘천시,중앙로,2018-10-10,18
춘천시,석사동,2018-10-10,23
원주시,중앙동,2018-10-10,-9998
원주시,반곡동,2018-10-10,25
원주시,문막읍,2018-10-10,20
강릉시,옥천동,2018-10-10,0
동해시,천곡동,2018-10-10,22
삼척시,남양동,2018-10-10,20
평창군,평창읍,2018-10-10,27
정선군,정선읍,2018-10-10,0
