지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2017-12-01,31
춘천시,석사동,2017-12-01,35
원주시,중앙동,2017-12-01,30
원주시,반곡동,2017-12-01,33
강릉시,옥천동,2017-12-01,17
동해시,천곡동,2017-12-01,15
삼척시,남양동,2017-12-01,16
평창군,평창읍,2017-12-01,19
춘천시,중앙로,2017-12-02,44
춘천시,석사동,2017-12-02,54
원주시,중앙동,2017-12-02,49
원주시,반곡동,2017-12-02,52
강릉시,옥천동,2017-12-02,24
동해시,천곡동,2017-12-02,18
삼척시,남양동,2017-12-02,20
평창군,평창읍,2017-12-02,33
춘천시,중앙로,2017-12-03,48
춘천시,석사동,2017-12-03,56
원주시,중앙동,2017-12-03,62
원주시,반곡동,2017-12-03,63
강릉시,옥천동,2017-12-03,42
동해시,천곡동,2017-12-03,34
삼척시,남양동,2017-12-03,34
평창군,평창읍,2017-12-03,41
춘천시,중앙로,2017-12-04,42
춘천시,석사동,2017-12-04,44
원주시,중앙동,2017-12-04,51
원주시,반곡동,2017-12-04,52
강릉시,옥천동,2017-12-04,48
동해시,천곡동,2017-12-04,39
삼척시,남양동,2017-12-04,42
평창군,평창읍,2017-12-04,40
춘천시,중앙로,2017-12-05,21
춘천시,석사동,2017-12-05,25
원주시,중앙동,2017-12-05,22
원주시,반곡동,2017-12-05,27
강릉시,옥천동,2017-12-05,10
동해시,천곡동,2017-12-05,12
삼척시,남양동,2017-12-05,14
평창군,평창읍,2017-12-05,17
춘천시,중앙로,2017-12-06,31
춘천시,석사동,2017-12-06,38
원주시,중앙동,2017-12-06,35
원주시,반곡동,2017-12-06,37
강릉시,옥천동,2017-12-06,19
동해시,천곡동,2017-12-06,20
삼척시,남양동,2017-12-06,21
평창군,평창읍,2017-12-06,31
춘천시,중앙로,2017-12-07,35
춘천시,석사동,2017-12-07,38
원주시,중앙동,2017-12-07,45
원주시,반곡동,2017-12-07,46
강릉시,옥천동,2017-12-07,26
동해시,천곡동,2017-12-07,24
삼척시,남양동,2017-12-07,27
평창군,평창읍,2017-12-07,37
춘천시,중앙로,2017-12-08,36
춘천시,석사동,2017-12-08,43
원주시,중앙동,2017-12-08,39
원주시,반곡동,2017-12-08,40
강릉시,옥천동,2017-12-08,22
동해시,천곡동,2017-12-08,21
삼척시,남양동,2017-12-08,24
평창군,평창읍,2017-12-08,32
춘천시,중앙로,2017-12-09,41
춘천시,석사동,2017-12-09,47
원주시,중앙동,2017-12-09,45
원주시,반곡동,2017-12-09,44
강릉시,옥천동,2017-12-09,18
동해시,천곡동,2017-12-09,16
삼척시,남양동,2017-12-09,18
평창군,평창읍,2017-12-09,32
춘천시,중앙로,2017-12-10,41
춘천시,석사동,2017-12-10,40
원주시,중앙동,2017-12-10,40
원주시,반곡동,2017-12-10,43
강릉시,옥천동,2017-12-10,27
동해시,천곡동,2017-12-10,27
삼척시,남양동,2017-12-10,25
평창군,평창읍,2017-12-10,29
