지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2020-06-01,20
춘천시,석사동,2020-06-01,20
춘천시,신사우동,2020-06-01,25
양구군,양구읍,2020-06-01,17
원주시,중앙동,2020-06-01,14
원주시,반곡동,2020-06-01,0
원주시,문막읍,2020-06-01,20
강릉시,옥천동,2020-06-01,29
동해시,천곡동,2020-06-01,20
삼척시,남양동,2020-06-01,22
평창군,평창읍,2020-06-01,33
정선군,정선읍,2020-06-01,31
횡성군,횡성읍,2020-06-01,21
고성군,상리,2020-06-01,19
양양군,양양읍,2020-06-01,20
속초시,금호동,2020-06-01,24
철원군,갈말읍,2020-06-01,24
홍천군,홍천읍,2020-06-01,26
영월군,영월읍,2020-06-01,31
화천군,화천읍,2020-06-01,20
태백시,황지동,2020-06-01,30
인제군,인제읍,2020-06-01,19
춘천시,중앙로,2020-06-02,21
춘천시,석사동,2020-06-02,25
춘천시,신사우동,2020-06-02,26
양구군,양구읍,2020-06-02,18
원주시,중앙동,2020-06-02,13
원주시,반곡동,2020-06-02,12
원주시,문막읍,2020-06-02,20
강릉시,옥천동,2020-06-02,22
동해시,천곡동,2020-06-02,20
삼척시,남양동,2020-06-02,22
평창군,평창읍,2020-06-02,25
정선군,정선읍,2020-06-02,24
횡성군,횡성읍,2020-06-02,21
고성군,상리,2020-06-02,17
양양군,양양읍,2020-06-02,17
속초시,금호동,2020-06-02,22
철원군,갈말읍,2020-06-02,25
홍천군,홍천읍,2020-06-02,24
영월군,영월읍,2020-06-02,25
화천군,화천읍,2020-06-02,15
태백시,황지동,2020-06-02,23
인제군,인제읍,2020-06-02,18
춘천시,중앙로,2020-06-03,42
춘천시,석사동,2020-06-03,48
춘천시,신사우동,2020-06-03,41
양구군,양구읍,2020-06-03,38
원주시,중앙동,2020-06-03,35
원주시,반곡동,2020-06-03,20
원주시,문막읍,2020-06-03,38
강릉시,옥천동,2020-06-03,52
동해시,천곡동,2020-06-03,33
삼척시,남양동,2020-06-03,36
평창군,평창읍,2020-06-03,50
정선군,정선읍,2020-06-03,50
횡성군,횡성읍,2020-06-03,47
고성군,상리,2020-06-03,42
양양군,양양읍,2020-06-03,49
속초시,금호동,2020-06-03,43
철원군,갈말읍,2020-06-03,54
홍천군,홍천읍,2020-06-03,45
영월군,영월읍,2020-06-03,46
화천군,화천읍,2020-06-03,36
태백시,황지동,2020-06-03,50
인제군,인제읍,2020-06-03,39
춘천시,중앙로,2020-06-04,82
춘천시,석사동,2020-06-04,93
춘천시,신사우동,2020-06-04,85
양구군,양구읍,2020-06-04,84
원주시,중앙동,2020-06-04,71
원주시,반곡동,2020-06-04,33
원주시,문막읍,2020-06-04,65
강릉시,옥천동,2020-06-04,114
동해시,천곡동,2020-06-04,81
삼척시,남양동,2020-06-04,86
평창군,평창읍,2020-06-04,90
정선군,정선읍,2020-06-04,103
횡성군,횡성읍,2020-06-04,85
고성군,상리,2020-06-04,95
양양군,양양읍,2020-06-04,93
속초시,금호동,2020-06-04,104
철원군,갈말읍,2020-06-04,75
홍천군,홍천읍,2020-06-04,89
영월군,영월읍,2020-06-04,89
화천군,화천읍,2020-06-04,69
태백시,황지동,2020-06-04,109
인제군,인제읍,2020-06-04,87
춘천시,중앙로,2020-06-05,49
춘천시,석사동,2020-06-05,56
