지역,측정소명,날짜,미세먼지 농도
춘천시,중앙로,2018-12-01,64
춘천시,석사동,2018-12-01,63
양구군,양구읍,2018-12-01,0
원주시,중앙동,2018-12-01,81
원주시,반곡동,2018-12-01,75
원주시,문막읍,2018-12-01,52
강릉시,옥천동,2018-12-01,52
동해시,천곡동,2018-12-01,48
삼척시,남양동,2018-12-01,45
평창군,평창읍,2018-12-01,58
정선군,정선읍,2018-12-01,45
횡성군,횡성읍,2018-12-01,55
고성군,상리,2018-12-01,34
양양군,양양읍,2018-12-01,0
속초시,금호동,2018-12-01,0
철원군,갈말읍,2018-12-01,0
춘천시,중앙로,2018-12-02,70
춘천시,석사동,2018-12-02,68
양구군,양구읍,2018-12-02,0
원주시,중앙동,2018-12-02,82
원주시,반곡동,2018-12-02,79
원주시,문막읍,2018-12-02,48
강릉시,옥천동,2018-12-02,52
동해시,천곡동,2018-12-02,39
삼척시,남양동,2018-12-02,38
평창군,평창읍,2018-12-02,48
정선군,정선읍,2018-12-02,39
횡성군,횡성읍,2018-12-02,55
고성군,상리,2018-12-02,35
양양군,양양읍,2018-12-02,0
속초시,금호동,2018-12-02,0
철원군,갈말읍,2018-12-02,0
춘천시,중앙로,2018-12-03,58
춘천시,석사동,2018-12-03,51
양구군,양구읍,2018-12-03,0
원주시,중앙동,2018-12-03,66
원주시,반곡동,2018-12-03,59
원주시,문막읍,2018-12-03,45
강릉시,옥천동,2018-12-03,59
동해시,천곡동,2018-12-03,52
삼척시,남양동,2018-12-03,50
평창군,평창읍,2018-12-03,37
정선군,정선읍,2018-12-03,25
횡성군,횡성읍,2018-12-03,48
고성군,상리,2018-12-03,44
양양군,양양읍,2018-12-03,0
속초시,금호동,2018-12-03,0
철원군,갈말읍,2018-12-03,0
춘천시,중앙로,2018-12-04,46
춘천시,석사동,2018-12-04,42
양구군,양구읍,2018-12-04,0
원주시,중앙동,2018-12-04,52
원주시,반곡동,2018-12-04,45
원주시,문막읍,2018-12-04,35
강릉시,옥천동,2018-12-04,38
동해시,천곡동,2018-12-04,27
삼척시,남양동,2018-12-04,32
평창군,평창읍,2018-12-04,34
정선군,정선읍,2018-12-04,25
횡성군,횡성읍,2018-12-04,31
고성군,상리,2018-12-04,33
양양군,양양읍,2018-12-04,0
속초시,금호동,2018-12-04,0
철원군,갈말읍,2018-12-04,0
춘천시,중앙로,2018-12-05,30
춘천시,석사동,2018-12-05,42
양구군,양구읍,2018-12-05,0
원주시,중앙동,2018-12-05,53
원주시,반곡동,2018-12-05,43
원주시,문막읍,2018-12-05,41
강릉시,옥천동,2018-12-05,39
동해시,천곡동,2018-12-05,34
삼척시,남양동,2018-12-05,38
평창군,평창읍,2018-12-05,50
정선군,정선읍,2018-12-05,40
횡성군,횡성읍,2018-12-05,34
고성군,상리,2018-12-05,28
양양군,양양읍,2018-12-05,0
속초시,금호동,2018-12-05,0
철원군,갈말읍,2018-12-05,0
춘천시,중앙로,2018-12-06,31
춘천시,석사동,2018-12-06,33
양구군,양구읍,2018-12-06,0
원주시,중앙동,2018-12-06,-4984
원주시,반곡동,2018-12-06,34
원주시,문막읍,2018-12-06,27
강릉시,옥천동,2018-12-06,-361
동해시,천곡동,2018-12-06,16
삼척시,남양동,2018-12-06,17
평창군,평창읍,2018-12-06,24
정선군,정선읍,2018-12-06,11
횡성군,횡성읍,2018-12-06,25
고성군,상리,2018-12-06,21
양양군,양양읍,2018-12-06,0
속초시,금호동,2018-12-06,0
철원군,갈말읍,2018-12-06,0
춘천시,중앙로,2018-12-07,21
춘천시,석사동,2018-12-07,21
양구군,양구읍,2018-12-07,0
원주시,중앙동,2018-12-07,-3739
원주시,반곡동,2018-12-07,26
원주시,문막읍,2018-12-07,18
강릉시,옥천동,2018-12-07,16
동해시,천곡동,2018-12-07,18
삼척시,남양동,2018-12-07,19
평창군,평창읍,2018-12-07,25
정선군,정선읍,2018-12-07,16
횡성군,횡성읍,2018-12-07,18
고성군,상리,2018-12-07,18
양양군,양양읍,2018-12-07,0
속초시,금호동,2018-12-07,0
철원군,갈말읍,2018-12-07,0
춘천시,중앙로,2018-12-08,21
춘천시,석사동,2018-12-08,22
양구군,양구읍,2018-12-08,0
원주시,중앙동,2018-12-08,23
원주시,반곡동,2018-12-08,28
원주시,문막읍,2018-12-08,21
강릉시,옥천동,2018-12-08,10
동해시,천곡동,2018-12-08,16
삼척시,남양동,2018-12-08,18
평창군,평창읍,2018-12-08,22
정선군,정선읍,2018-12-08,11
횡성군,횡성읍,2018-12-08,22
고성군,상리,2018-12-08,14
양양군,양양읍,2018-12-08,0
속초시,금호동,2018-12-08,0
철원군,갈말읍,2018-12-08,0
춘천시,중앙로,2018-12-09,27
춘천시,석사동,2018-12-09,32
양구군,양구읍,2018-12-09,0
원주시,중앙동,2018-12-09,28
원주시,반곡동,2018-12-09,34
원주시,문막읍,2018-12-09,22
강릉시,옥천동,2018-12-09,11
동해시,천곡동,2018-12-09,21
삼척시,남양동,2018-12-09,19
평창군,평창읍,2018-12-09,26
정선군,정선읍,2018-12-09,19
횡성군,횡성읍,2018-12-09,28
고성군,상리,2018-12-09,15
양양군,양양읍,2018-12-09,0
속초시,금호동,2018-12-09,0
철원군,갈말읍,2018-12-09,0
