지역,측정소명,날짜,이산화질소 농도
강릉시,옥천동,2017-10-26,0.017
동해시,천곡동,2017-10-26,0.031
삼척시,남양동,2017-10-26,0.023
춘천시,중앙로,2017-10-27,0.020
춘천시,석사동,2017-10-27,0.025
원주시,중앙동,2017-10-27,0.034
원주시,반곡동,2017-10-27,0.032
강릉시,옥천동,2017-10-27,0.016
동해시,천곡동,2017-10-27,0.028
삼척시,남양동,2017-10-27,0.024
춘천시,중앙로,2017-10-28,0.021
춘천시,석사동,2017-10-28,0.021
원주시,중앙동,2017-10-28,0.029
원주시,반곡동,2017-10-28,0.029
강릉시,옥천동,2017-10-28,0.013
동해시,천곡동,2017-10-28,0.020
삼척시,남양동,2017-10-28,0.014
춘천시,중앙로,2017-10-29,0.013
춘천시,석사동,2017-10-29,0.013
원주시,중앙동,2017-10-29,0.017
원주시,반곡동,2017-10-29,0.016
강릉시,옥천동,2017-10-29,0.006
동해시,천곡동,2017-10-29,0.015
삼척시,남양동,2017-10-29,0.010
춘천시,중앙로,2017-10-30,0.015
춘천시,석사동,2017-10-30,0.018
원주시,중앙동,2017-10-30,0.026
원주시,반곡동,2017-10-30,0.023
강릉시,옥천동,2017-10-30,0.011
동해시,천곡동,2017-10-30,0.015
삼척시,남양동,2017-10-30,0.017
춘천시,중앙로,2017-10-31,0.027
춘천시,석사동,2017-10-31,0.027
원주시,중앙동,2017-10-31,0.033
원주시,반곡동,2017-10-31,0.032
강릉시,옥천동,2017-10-31,0.012
동해시,천곡동,2017-10-31,0.026
삼척시,남양동,2017-10-31,0.017
