지역,측정소명,날짜,이산화질소 농도
춘천시,석사동,2020-05-08,0.014
춘천시,신사우동,2020-05-08,0.007
원주시,중앙동,2020-05-08,0.015
원주시,문막읍,2020-05-08,0.012
강릉시,옥천동,2020-05-08,0.016
동해시,천곡동,2020-05-08,0.016
삼척시,남양동,2020-05-08,0.010
속초시,금호동,2020-05-08,0.006
태백시,황지동,2020-05-08,0.006
춘천시,중앙로,2020-05-09,0.010
춘천시,석사동,2020-05-09,0.007
춘천시,신사우동,2020-05-09,0.005
원주시,중앙동,2020-05-09,0.009
원주시,문막읍,2020-05-09,0.008
강릉시,옥천동,2020-05-09,0.016
동해시,천곡동,2020-05-09,0.012
삼척시,남양동,2020-05-09,0.014
속초시,금호동,2020-05-09,0.007
태백시,황지동,2020-05-09,0.004
춘천시,중앙로,2020-05-10,0.006
춘천시,석사동,2020-05-10,0.007
춘천시,신사우동,2020-05-10,0.004
원주시,중앙동,2020-05-10,0.008
원주시,문막읍,2020-05-10,0.007
강릉시,옥천동,2020-05-10,0.006
동해시,천곡동,2020-05-10,0.005
삼척시,남양동,2020-05-10,0.007
속초시,금호동,2020-05-10,0.005
태백시,황지동,2020-05-10,0.004
춘천시,중앙로,2020-05-11,0.009
춘천시,석사동,2020-05-11,0.010
춘천시,신사우동,2020-05-11,0.007
원주시,중앙동,2020-05-11,0.011
원주시,문막읍,2020-05-11,0.009
강릉시,옥천동,2020-05-11,0.007
동해시,천곡동,2020-05-11,0.005
삼척시,남양동,2020-05-11,0.007
속초시,금호동,2020-05-11,0.004
태백시,황지동,2020-05-11,0.004
춘천시,중앙로,2020-05-12,0.009
춘천시,석사동,2020-05-12,0.010
춘천시,신사우동,2020-05-12,0.007
원주시,중앙동,2020-05-12,0.012
원주시,문막읍,2020-05-12,0.010
강릉시,옥천동,2020-05-12,0.009
동해시,천곡동,2020-05-12,0.007
삼척시,남양동,2020-05-12,0.007
속초시,금호동,2020-05-12,0.005
태백시,황지동,2020-05-12,0.005
춘천시,중앙로,2020-05-13,0.009
춘천시,석사동,2020-05-13,0.009
춘천시,신사우동,2020-05-13,0.007
원주시,중앙동,2020-05-13,0.013
원주시,문막읍,2020-05-13,0.009
강릉시,옥천동,2020-05-13,0.007
동해시,천곡동,2020-05-13,0.004
삼척시,남양동,2020-05-13,0.006
속초시,금호동,2020-05-13,0.004
태백시,황지동,2020-05-13,1.172
춘천시,중앙로,2020-05-14,0.014
춘천시,석사동,2020-05-14,0.018
춘천시,신사우동,2020-05-14,0.009
원주시,중앙동,2020-05-14,0.015
원주시,문막읍,2020-05-14,0.012
강릉시,옥천동,2020-05-14,0.013
동해시,천곡동,2020-05-14,0.015
삼척시,남양동,2020-05-14,0.012
속초시,금호동,2020-05-14,0.006
태백시,황지동,2020-05-14,0.007
춘천시,중앙로,2020-05-15,0.012
춘천시,석사동,2020-05-15,0.010
춘천시,신사우동,2020-05-15,0.007
원주시,중앙동,2020-05-15,0.014
원주시,문막읍,2020-05-15,0.012
강릉시,옥천동,2020-05-15,0.014
동해시,천곡동,2020-05-15,0.021
삼척시,남양동,2020-05-15,0.016
속초시,금호동,2020-05-15,0.007
태백시,황지동,2020-05-15,0.006
춘천시,중앙로,2020-05-16,0.008
춘천시,석사동,2020-05-16,0.007
춘천시,신사우동,2020-05-16,0.004
원주시,중앙동,2020-05-16,0.009
원주시,문막읍,2020-05-16,0.008
강릉시,옥천동,2020-05-16,0.010
동해시,천곡동,2020-05-16,0.008
삼척시,남양동,2020-05-16,0.008
속초시,금호동,2020-05-16,0.004
태백시,황지동,2020-05-16,0.012
춘천시,중앙로,2020-05-17,0.008
춘천시,석사동,2020-05-17,0.008
춘천시,신사우동,2020-05-17,0.006
원주시,중앙동,2020-05-17,0.009
원주시,문막읍,2020-05-17,0.007
강릉시,옥천동,2020-05-17,0.010
동해시,천곡동,2020-05-17,0.006
삼척시,남양동,2020-05-17,0.007
속초시,금호동,2020-05-17,0.004
태백시,황지동,2020-05-17,0.009
춘천시,중앙로,2020-05-18,0.008
춘천시,석사동,2020-05-18,0.006
춘천시,신사우동,2020-05-18,0.004
원주시,중앙동,2020-05-18,0.011
원주시,문막읍,2020-05-18,0.009
강릉시,옥천동,2020-05-18,0.009
동해시,천곡동,2020-05-18,0.006
삼척시,남양동,2020-05-18,0.005
속초시,금호동,2020-05-18,0.004
태백시,황지동,2020-05-18,0.008
춘천시,중앙로,2020-05-19,0.006
춘천시,석사동,2020-05-19,0.005
춘천시,신사우동,2020-05-19,0.003
원주시,중앙동,2020-05-19,0.008
원주시,문막읍,2020-05-19,0.007
강릉시,옥천동,2020-05-19,0.006
동해시,천곡동,2020-05-19,0.003
삼척시,남양동,2020-05-19,0.005
속초시,금호동,2020-05-19,0.002
태백시,황지동,2020-05-19,0.004
춘천시,중앙로,2020-05-20,0.006
춘천시,석사동,2020-05-20,0.006
춘천시,신사우동,2020-05-20,0.003
원주시,중앙동,2020-05-20,0.009
원주시,문막읍,2020-05-20,0.006
강릉시,옥천동,2020-05-20,0.008
동해시,천곡동,2020-05-20,0.004
삼척시,남양동,2020-05-20,0.006
속초시,금호동,2020-05-20,0.003
태백시,황지동,2020-05-20,0.004
춘천시,중앙로,2020-05-21,0.007
춘천시,석사동,2020-05-21,0.008
춘천시,신사우동,2020-05-21,0.004
원주시,중앙동,2020-05-21,0.010
원주시,문막읍,2020-05-21,0.007
강릉시,옥천동,2020-05-21,0.008
동해시,천곡동,2020-05-21,0.004
삼척시,남양동,2020-05-21,0.005
속초시,금호동,2020-05-21,0.004
태백시,황지동,2020-05-21,0.007
춘천시,중앙로,2020-05-22,0.008
춘천시,석사동,2020-05-22,0.010
춘천시,신사우동,2020-05-22,0.005
원주시,중앙동,2020-05-22,0.013
원주시,문막읍,2020-05-22,0.011
강릉시,옥천동,2020-05-22,0.012
동해시,천곡동,2020-05-22,0.007
삼척시,남양동,2020-05-22,0.006
속초시,금호동,2020-05-22,0.006
태백시,황지동,2020-05-22,0.008
춘천시,중앙로,2020-05-23,0.009
춘천시,석사동,2020-05-23,0.010
춘천시,신사우동,2020-05-23,0.006
원주시,중앙동,2020-05-23,0.011
원주시,문막읍,2020-05-23,0.009
강릉시,옥천동,2020-05-23,0.012
동해시,천곡동,2020-05-23,0.007
삼척시,남양동,2020-05-23,0.009
속초시,금호동,2020-05-23,0.006
태백시,황지동,2020-05-23,0.006
춘천시,중앙로,2020-05-24,0.006
춘천시,석사동,2020-05-24,0.006
춘천시,신사우동,2020-05-24,0.005
원주시,중앙동,2020-05-24,0.007
원주시,문막읍,2020-05-24,0.007
강릉시,옥천동,2020-05-24,0.012
동해시,천곡동,2020-05-24,0.017
삼척시,남양동,2020-05-24,0.009
속초시,금호동,2020-05-24,0.005
태백시,황지동,2020-05-24,0.005
춘천시,중앙로,2020-05-25,0.010
춘천시,석사동,2020-05-25,0.010
춘천시,신사우동,2020-05-25,0.009
원주시,중앙동,2020-05-25,0.012
원주시,문막읍,2020-05-25,0.010
강릉시,옥천동,2020-05-25,0.011
동해시,천곡동,2020-05-25,0.013
삼척시,남양동,2020-05-25,0.010
속초시,금호동,2020-05-25,0.008
태백시,황지동,2020-05-25,0.006
춘천시,중앙로,2020-05-26,0.011
춘천시,석사동,2020-05-26,0.013
춘천시,신사우동,2020-05-26,0.010
원주시,중앙동,2020-05-26,0.013
원주시,문막읍,2020-05-26,0.011
강릉시,옥천동,2020-05-26,0.010
동해시,천곡동,2020-05-26,0.011
삼척시,남양동,2020-05-26,0.008
속초시,금호동,2020-05-26,0.008
태백시,황지동,2020-05-26,0.008
춘천시,중앙로,2020-05-27,0.008
춘천시,석사동,2020-05-27,0.009
춘천시,신사우동,2020-05-27,0.005
원주시,중앙동,2020-05-27,0.011
원주시,문막읍,2020-05-27,0.009
강릉시,옥천동,2020-05-27,0.011
동해시,천곡동,2020-05-27,0.012
삼척시,남양동,2020-05-27,0.009
속초시,금호동,2020-05-27,0.008
태백시,황지동,2020-05-27,0.008
춘천시,중앙로,2020-05-28,0.009
춘천시,석사동,2020-05-28,0.010
춘천시,신사우동,2020-05-28,0.005
원주시,중앙동,2020-05-28,0.014
원주시,문막읍,2020-05-28,0.010
강릉시,옥천동,2020-05-28,0.012
동해시,천곡동,2020-05-28,0.019
삼척시,남양동,2020-05-28,0.010
속초시,금호동,2020-05-28,0.008
태백시,황지동,2020-05-28,0.008
춘천시,중앙로,2020-05-29,0.009
춘천시,석사동,2020-05-29,0.011
춘천시,신사우동,2020-05-29,0.005
원주시,중앙동,2020-05-29,0.012
원주시,문막읍,2020-05-29,0.009
강릉시,옥천동,2020-05-29,0.012
동해시,천곡동,2020-05-29,0.020
삼척시,남양동,2020-05-29,0.011
속초시,금호동,2020-05-29,0.009
태백시,황지동,2020-05-29,1.175
춘천시,중앙로,2020-05-30,0.008
춘천시,석사동,2020-05-30,0.010
춘천시,신사우동,2020-05-30,0.004
원주시,중앙동,2020-05-30,0.012
원주시,문막읍,2020-05-30,0.008
강릉시,옥천동,2020-05-30,0.016
동해시,천곡동,2020-05-30,0.019
삼척시,남양동,2020-05-30,0.012
속초시,금호동,2020-05-30,0.011
태백시,황지동,2020-05-30,0.006
춘천시,중앙로,2020-05-31,0.006
춘천시,석사동,2020-05-31,0.008
춘천시,신사우동,2020-05-31,0.004
원주시,중앙동,2020-05-31,0.010
원주시,문막읍,2020-05-31,0.008
강릉시,옥천동,2020-05-31,0.010
동해시,천곡동,2020-05-31,0.014
삼척시,남양동,2020-05-31,0.012
속초시,금호동,2020-05-31,0.005
태백시,황지동,2020-05-31,0.005
