지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2023-05-01,0.007
춘천시,석사동,2023-05-01,0.008
춘천시,신사우동,2023-05-01,0.005
원주시,중앙동,2023-05-01,0.014
원주시,반곡동,2023-05-01,0.008
원주시,문막읍,2023-05-01,0.007
원주시,지정면,2023-05-01,0.007
강릉시,주문진읍,2023-05-01,0.005
강릉시,옥천동,2023-05-01,0.008
동해시,천곡동,2023-05-01,0.009
삼척시,남양동,2023-05-01,0.007
속초시,금호동,2023-05-01,0.006
태백시,황지동,2023-05-01,0.005
춘천시,중앙로,2023-05-02,0.010
춘천시,석사동,2023-05-02,0.013
춘천시,신사우동,2023-05-02,0.007
원주시,중앙동,2023-05-02,0.019
원주시,반곡동,2023-05-02,0.013
원주시,문막읍,2023-05-02,0.010
원주시,지정면,2023-05-02,0.010
강릉시,주문진읍,2023-05-02,0.011
강릉시,옥천동,2023-05-02,0.014
동해시,천곡동,2023-05-02,0.016
삼척시,남양동,2023-05-02,0.013
속초시,금호동,2023-05-02,0.015
태백시,황지동,2023-05-02,0.008
춘천시,중앙로,2023-05-03,0.010
춘천시,석사동,2023-05-03,0.014
춘천시,신사우동,2023-05-03,0.008
원주시,중앙동,2023-05-03,0.020
원주시,반곡동,2023-05-03,0.014
원주시,문막읍,2023-05-03,0.012
원주시,지정면,2023-05-03,0.011
강릉시,주문진읍,2023-05-03,0.011
강릉시,옥천동,2023-05-03,0.016
동해시,천곡동,2023-05-03,0.020
삼척시,남양동,2023-05-03,0.016
속초시,금호동,2023-05-03,0.011
태백시,황지동,2023-05-03,0.008
춘천시,중앙로,2023-05-04,0.009
춘천시,석사동,2023-05-04,0.011
춘천시,신사우동,2023-05-04,0.006
원주시,중앙동,2023-05-04,0.016
원주시,반곡동,2023-05-04,0.010
원주시,문막읍,2023-05-04,0.010
원주시,지정면,2023-05-04,0.009
강릉시,주문진읍,2023-05-04,0.012
강릉시,옥천동,2023-05-04,0.015
동해시,천곡동,2023-05-04,0.013
삼척시,남양동,2023-05-04,0.014
속초시,금호동,2023-05-04,0.013
태백시,황지동,2023-05-04,0.007
춘천시,중앙로,2023-05-05,0.008
춘천시,석사동,2023-05-05,0.008
춘천시,신사우동,2023-05-05,0.005
원주시,중앙동,2023-05-05,0.014
원주시,반곡동,2023-05-05,0.006
원주시,문막읍,2023-05-05,0.008
원주시,지정면,2023-05-05,0.007
강릉시,주문진읍,2023-05-05,0.005
강릉시,옥천동,2023-05-05,0.009
동해시,천곡동,2023-05-05,0.008
삼척시,남양동,2023-05-05,0.009
속초시,금호동,2023-05-05,0.006
태백시,황지동,2023-05-05,0.004
춘천시,중앙로,2023-05-06,0.006
춘천시,석사동,2023-05-06,0.005
춘천시,신사우동,2023-05-06,0.003
원주시,중앙동,2023-05-06,0.010
원주시,반곡동,2023-05-06,0.005
원주시,문막읍,2023-05-06,0.004
원주시,지정면,2023-05-06,0.004
강릉시,주문진읍,2023-05-06,0.005
강릉시,옥천동,2023-05-06,0.009
동해시,천곡동,2023-05-06,0.006
삼척시,남양동,2023-05-06,0.010
속초시,금호동,2023-05-06,0.006
태백시,황지동,2023-05-06,0.006
춘천시,중앙로,2023-05-07,0.006
춘천시,석사동,2023-05-07,0.006
춘천시,신사우동,2023-05-07,0.002
원주시,중앙동,2023-05-07,0.015
원주시,반곡동,2023-05-07,0.007
원주시,문막읍,2023-05-07,0.007
원주시,지정면,2023-05-07,0.005
강릉시,주문진읍,2023-05-07,0.005
강릉시,옥천동,2023-05-07,0.008
동해시,천곡동,2023-05-07,0.008
삼척시,남양동,2023-05-07,0.009
속초시,금호동,2023-05-07,0.007
태백시,황지동,2023-05-07,0.006
춘천시,중앙로,2023-05-08,0.008
춘천시,석사동,2023-05-08,0.010
춘천시,신사우동,2023-05-08,0.005
원주시,중앙동,2023-05-08,0.017
원주시,반곡동,2023-05-08,0.011
원주시,문막읍,2023-05-08,0.010
원주시,지정면,2023-05-08,0.009
강릉시,주문진읍,2023-05-08,0.006
강릉시,옥천동,2023-05-08,0.013
동해시,천곡동,2023-05-08,0.015
삼척시,남양동,2023-05-08,0.006
속초시,금호동,2023-05-08,0.008
태백시,황지동,2023-05-08,0.007
춘천시,중앙로,2023-05-09,0.009
춘천시,석사동,2023-05-09,0.012
춘천시,신사우동,2023-05-09,0.007
원주시,중앙동,2023-05-09,0.019
원주시,반곡동,2023-05-09,0.013
원주시,문막읍,2023-05-09,0.012
원주시,지정면,2023-05-09,0.010
강릉시,주문진읍,2023-05-09,0.007
강릉시,옥천동,2023-05-09,0.009
동해시,천곡동,2023-05-09,0.011
삼척시,남양동,2023-05-09,0.016
속초시,금호동,2023-05-09,0.003
태백시,황지동,2023-05-09,0.009
춘천시,중앙로,2023-05-10,0.009
춘천시,석사동,2023-05-10,0.011
춘천시,신사우동,2023-05-10,0.006
원주시,중앙동,2023-05-10,0.019
원주시,반곡동,2023-05-10,0.013
원주시,문막읍,2023-05-10,0.009
원주시,지정면,2023-05-10,0.012
강릉시,주문진읍,2023-05-10,0.005
강릉시,옥천동,2023-05-10,0.011
동해시,천곡동,2023-05-10,0.008
삼척시,남양동,2023-05-10,0.009
속초시,금호동,2023-05-10,0.004
태백시,황지동,2023-05-10,0.008
춘천시,중앙로,2023-05-11,0.008
춘천시,석사동,2023-05-11,0.011
춘천시,신사우동,2023-05-11,0.006
원주시,중앙동,2023-05-11,0.017
원주시,반곡동,2023-05-11,0.012
원주시,문막읍,2023-05-11,0.010
원주시,지정면,2023-05-11,0.011
강릉시,주문진읍,2023-05-11,0.005
강릉시,옥천동,2023-05-11,0.009
동해시,천곡동,2023-05-11,0.010
삼척시,남양동,2023-05-11,0.010
속초시,금호동,2023-05-11,0.002
태백시,황지동,2023-05-11,0.007
춘천시,중앙로,2023-05-12,0.011
춘천시,석사동,2023-05-12,0.013
춘천시,신사우동,2023-05-12,0.007
원주시,중앙동,2023-05-12,0.018
원주시,반곡동,2023-05-12,0.013
원주시,문막읍,2023-05-12,0.011
원주시,지정면,2023-05-12,0.011
강릉시,주문진읍,2023-05-12,0.006
강릉시,옥천동,2023-05-12,0.015
동해시,천곡동,2023-05-12,0.018
삼척시,남양동,2023-05-12,0.016
속초시,금호동,2023-05-12,0.007
태백시,황지동,2023-05-12,0.007
춘천시,중앙로,2023-05-13,0.007
춘천시,석사동,2023-05-13,0.009
춘천시,신사우동,2023-05-13,0.005
원주시,중앙동,2023-05-13,0.014
원주시,반곡동,2023-05-13,0.010
원주시,문막읍,2023-05-13,0.008
원주시,지정면,2023-05-13,0.009
강릉시,주문진읍,2023-05-13,0.004
강릉시,옥천동,2023-05-13,0.011
동해시,천곡동,2023-05-13,0.010
삼척시,남양동,2023-05-13,0.010
속초시,금호동,2023-05-13,0.004
태백시,황지동,2023-05-13,0.009
춘천시,중앙로,2023-05-14,0.005
춘천시,석사동,2023-05-14,0.007
춘천시,신사우동,2023-05-14,0.003
원주시,중앙동,2023-05-14,0.012
원주시,반곡동,2023-05-14,0.006
원주시,문막읍,2023-05-14,0.006
원주시,지정면,2023-05-14,0.007
강릉시,주문진읍,2023-05-14,0.004
강릉시,옥천동,2023-05-14,0.009
동해시,천곡동,2023-05-14,0.013
삼척시,남양동,2023-05-14,0.010
속초시,금호동,2023-05-14,0.002
태백시,황지동,2023-05-14,0.006
춘천시,중앙로,2023-05-15,0.009
춘천시,석사동,2023-05-15,0.011
춘천시,신사우동,2023-05-15,0.006
원주시,중앙동,2023-05-15,0.017
원주시,반곡동,2023-05-15,0.011
원주시,문막읍,2023-05-15,0.009
원주시,지정면,2023-05-15,0.010
강릉시,주문진읍,2023-05-15,0.007
강릉시,옥천동,2023-05-15,0.013
동해시,천곡동,2023-05-15,0.013
삼척시,남양동,2023-05-15,0.014
속초시,금호동,2023-05-15,0.005
태백시,황지동,2023-05-15,0.007
춘천시,중앙로,2023-05-16,0.011
춘천시,석사동,2023-05-16,0.012
춘천시,신사우동,2023-05-16,0.007
원주시,중앙동,2023-05-16,0.016
원주시,반곡동,2023-05-16,0.012
원주시,문막읍,2023-05-16,0.010
원주시,지정면,2023-05-16,0.010
강릉시,주문진읍,2023-05-16,0.010
강릉시,옥천동,2023-05-16,0.008
동해시,천곡동,2023-05-16,0.014
삼척시,남양동,2023-05-16,0.014
속초시,금호동,2023-05-16,0.006
태백시,황지동,2023-05-16,0.006
춘천시,중앙로,2023-05-17,0.008
춘천시,석사동,2023-05-17,0.009
춘천시,신사우동,2023-05-17,0.007
원주시,중앙동,2023-05-17,0.010
원주시,반곡동,2023-05-17,0.009
원주시,문막읍,2023-05-17,0.010
원주시,지정면,2023-05-17,0.009
강릉시,주문진읍,2023-05-17,0.006
강릉시,옥천동,2023-05-17,0.009
동해시,천곡동,2023-05-17,0.013
삼척시,남양동,2023-05-17,0.009
속초시,금호동,2023-05-17,0.004
태백시,황지동,2023-05-17,0.006
춘천시,중앙로,2023-05-18,0.008
춘천시,석사동,2023-05-18,0.009
춘천시,신사우동,2023-05-18,0.005
원주시,중앙동,2023-05-18,0.011
원주시,반곡동,2023-05-18,0.010
원주시,문막읍,2023-05-18,0.008
