지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2020-12-01,0.031
춘천시,석사동,2020-12-01,0.025
춘천시,신사우동,2020-12-01,0.016
원주시,중앙동,2020-12-01,0.025
원주시,반곡동,2020-12-01,0.025
원주시,문막읍,2020-12-01,0.023
강릉시,옥천동,2020-12-01,0.015
동해시,천곡동,2020-12-01,0.024
삼척시,남양동,2020-12-01,0.016
속초시,금호동,2020-12-01,0.019
태백시,황지동,2020-12-01,0.018
춘천시,중앙로,2020-12-02,0.031
춘천시,석사동,2020-12-02,0.025
춘천시,신사우동,2020-12-02,0.015
원주시,중앙동,2020-12-02,0.026
원주시,반곡동,2020-12-02,0.026
원주시,문막읍,2020-12-02,0.022
강릉시,옥천동,2020-12-02,0.016
동해시,천곡동,2020-12-02,0.017
삼척시,남양동,2020-12-02,0.016
속초시,금호동,2020-12-02,0.018
태백시,황지동,2020-12-02,0.015
춘천시,중앙로,2020-12-03,0.024
춘천시,석사동,2020-12-03,0.021
춘천시,신사우동,2020-12-03,0.014
원주시,중앙동,2020-12-03,0.026
원주시,반곡동,2020-12-03,0.024
원주시,문막읍,2020-12-03,0.023
강릉시,옥천동,2020-12-03,0.012
동해시,천곡동,2020-12-03,0.008
삼척시,남양동,2020-12-03,0.014
속초시,금호동,2020-12-03,0.006
태백시,황지동,2020-12-03,0.010
춘천시,중앙로,2020-12-04,0.023
춘천시,석사동,2020-12-04,0.023
춘천시,신사우동,2020-12-04,0.013
원주시,중앙동,2020-12-04,0.028
원주시,반곡동,2020-12-04,0.027
원주시,문막읍,2020-12-04,0.026
강릉시,옥천동,2020-12-04,0.012
동해시,천곡동,2020-12-04,0.018
삼척시,남양동,2020-12-04,0.014
속초시,금호동,2020-12-04,0.013
태백시,황지동,2020-12-04,0.014
춘천시,중앙로,2020-12-05,0.029
춘천시,석사동,2020-12-05,0.025
춘천시,신사우동,2020-12-05,0.014
원주시,중앙동,2020-12-05,0.029
원주시,반곡동,2020-12-05,0.029
원주시,문막읍,2020-12-05,0.026
강릉시,옥천동,2020-12-05,0.011
동해시,천곡동,2020-12-05,0.013
삼척시,남양동,2020-12-05,0.015
속초시,금호동,2020-12-05,0.007
태백시,황지동,2020-12-05,0.011
춘천시,중앙로,2020-12-06,0.032
춘천시,석사동,2020-12-06,0.028
춘천시,신사우동,2020-12-06,0.017
원주시,중앙동,2020-12-06,0.026
원주시,반곡동,2020-12-06,0.026
원주시,문막읍,2020-12-06,0.021
강릉시,옥천동,2020-12-06,0.015
동해시,천곡동,2020-12-06,0.014
삼척시,남양동,2020-12-06,0.017
속초시,금호동,2020-12-06,0.010
태백시,황지동,2020-12-06,0.012
춘천시,중앙로,2020-12-07,0.022
춘천시,석사동,2020-12-07,0.021
