지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-05-01,0.006
춘천시,석사동,2021-05-01,0.005
춘천시,신사우동,2021-05-01,0.005
원주시,중앙동,2021-05-01,0.012
원주시,반곡동,2021-05-01,0.010
원주시,문막읍,2021-05-01,0.010
강릉시,옥천동,2021-05-01,0.010
동해시,천곡동,2021-05-01,0.008
삼척시,남양동,2021-05-01,0.012
속초시,금호동,2021-05-01,0.004
태백시,황지동,2021-05-01,0.006
춘천시,중앙로,2021-05-02,0.004
춘천시,석사동,2021-05-02,0.003
춘천시,신사우동,2021-05-02,0.003
원주시,중앙동,2021-05-02,0.007
원주시,반곡동,2021-05-02,0.006
원주시,문막읍,2021-05-02,0.007
강릉시,옥천동,2021-05-02,0.007
동해시,천곡동,2021-05-02,0.007
삼척시,남양동,2021-05-02,0.006
속초시,금호동,2021-05-02,0.005
태백시,황지동,2021-05-02,0.004
춘천시,중앙로,2021-05-03,0.011
춘천시,석사동,2021-05-03,0.010
춘천시,신사우동,2021-05-03,0.009
원주시,중앙동,2021-05-03,0.013
원주시,반곡동,2021-05-03,0.012
원주시,문막읍,2021-05-03,0.011
강릉시,옥천동,2021-05-03,0.007
동해시,천곡동,2021-05-03,0.008
삼척시,남양동,2021-05-03,0.008
속초시,금호동,2021-05-03,0.007
태백시,황지동,2021-05-03,0.006
춘천시,중앙로,2021-05-04,0.019
춘천시,석사동,2021-05-04,0.021
춘천시,신사우동,2021-05-04,0.012
원주시,중앙동,2021-05-04,0.016
원주시,반곡동,2021-05-04,0.016
원주시,문막읍,2021-05-04,0.016
강릉시,옥천동,2021-05-04,0.010
동해시,천곡동,2021-05-04,0.012
삼척시,남양동,2021-05-04,0.013
속초시,금호동,2021-05-04,0.010
태백시,황지동,2021-05-04,0.004
춘천시,중앙로,2021-05-05,0.007
춘천시,석사동,2021-05-05,0.007
춘천시,신사우동,2021-05-05,0.007
원주시,중앙동,2021-05-05,0.008
원주시,반곡동,2021-05-05,0.007
원주시,문막읍,2021-05-05,0.008
강릉시,옥천동,2021-05-05,0.005
동해시,천곡동,2021-05-05,0.004
삼척시,남양동,2021-05-05,0.006
속초시,금호동,2021-05-05,0.004
태백시,황지동,2021-05-05,0.003
춘천시,중앙로,2021-05-06,0.010
춘천시,석사동,2021-05-06,0.010
춘천시,신사우동,2021-05-06,0.009
원주시,중앙동,2021-05-06,0.012
원주시,반곡동,2021-05-06,0.011
원주시,문막읍,2021-05-06,0.011
강릉시,옥천동,2021-05-06,0.007
동해시,천곡동,2021-05-06,0.012
삼척시,남양동,2021-05-06,0.012
속초시,금호동,2021-05-06,0.006
태백시,황지동,2021-05-06,0.006
춘천시,중앙로,2021-05-07,0.010
춘천시,석사동,2021-05-07,0.009
춘천시,신사우동,2021-05-07,0.010
원주시,중앙동,2021-05-07,0.013
원주시,반곡동,2021-05-07,0.012
원주시,문막읍,2021-05-07,0.012
강릉시,옥천동,2021-05-07,0.008
동해시,천곡동,2021-05-07,0.009
삼척시,남양동,2021-05-07,0.010
속초시,금호동,2021-05-07,0.005
태백시,황지동,2021-05-07,0.005
춘천시,중앙로,2021-05-08,0.006
춘천시,석사동,2021-05-08,0.004
춘천시,신사우동,2021-05-08,0.006
원주시,중앙동,2021-05-08,0.009
원주시,반곡동,2021-05-08,0.007
원주시,문막읍,2021-05-08,0.008
강릉시,옥천동,2021-05-08,0.005
동해시,천곡동,2021-05-08,0.009
삼척시,남양동,2021-05-08,0.005
속초시,금호동,2021-05-08,0.005
태백시,황지동,2021-05-08,0.004
춘천시,중앙로,2021-05-09,0.004
춘천시,석사동,2021-05-09,0.003
춘천시,신사우동,2021-05-09,0.004
원주시,중앙동,2021-05-09,0.008
원주시,반곡동,2021-05-09,0.007
원주시,문막읍,2021-05-09,0.007
강릉시,옥천동,2021-05-09,0.005
동해시,천곡동,2021-05-09,0.005
삼척시,남양동,2021-05-09,0.006
속초시,금호동,2021-05-09,0.003
태백시,황지동,2021-05-09,0.004
춘천시,중앙로,2021-05-10,0.009
춘천시,석사동,2021-05-10,0.009
춘천시,신사우동,2021-05-10,0.008
원주시,중앙동,2021-05-10,0.017
원주시,반곡동,2021-05-10,0.015
원주시,문막읍,2021-05-10,0.014
강릉시,옥천동,2021-05-10,0.011
동해시,천곡동,2021-05-10,0.016
삼척시,남양동,2021-05-10,0.011
속초시,금호동,2021-05-10,0.007
태백시,황지동,2021-05-10,0.010
춘천시,중앙로,2021-05-11,0.008
춘천시,석사동,2021-05-11,0.005
춘천시,신사우동,2021-05-11,0.004
원주시,중앙동,2021-05-11,0.013
원주시,반곡동,2021-05-11,0.010
원주시,문막읍,2021-05-11,0.009
강릉시,옥천동,2021-05-11,0.010
동해시,천곡동,2021-05-11,0.024
삼척시,남양동,2021-05-11,0.010
속초시,금호동,2021-05-11,0.007
태백시,황지동,2021-05-11,0.007
춘천시,중앙로,2021-05-12,0.007
춘천시,석사동,2021-05-12,0.008
춘천시,신사우동,2021-05-12,0.004
원주시,중앙동,2021-05-12,0.013
원주시,반곡동,2021-05-12,0.012
원주시,문막읍,2021-05-12,0.009
강릉시,옥천동,2021-05-12,0.012
동해시,천곡동,2021-05-12,0.015
삼척시,남양동,2021-05-12,0.007
속초시,금호동,2021-05-12,0.007
태백시,황지동,2021-05-12,1.174
춘천시,중앙로,2021-05-13,0.008
춘천시,석사동,2021-05-13,0.008
춘천시,신사우동,2021-05-13,0.005
원주시,중앙동,2021-05-13,0.013
원주시,반곡동,2021-05-13,0.012
원주시,문막읍,2021-05-13,0.010
강릉시,옥천동,2021-05-13,0.010
동해시,천곡동,2021-05-13,0.020
삼척시,남양동,2021-05-13,0.011
속초시,금호동,2021-05-13,0.005
태백시,황지동,2021-05-13,0.010
춘천시,중앙로,2021-05-14,0.008
춘천시,석사동,2021-05-14,0.008
춘천시,신사우동,2021-05-14,0.006
원주시,중앙동,2021-05-14,0.014
원주시,반곡동,2021-05-14,0.014
원주시,문막읍,2021-05-14,0.012
강릉시,옥천동,2021-05-14,0.011
동해시,천곡동,2021-05-14,0.017
삼척시,남양동,2021-05-14,0.012
속초시,금호동,2021-05-14,0.005
태백시,황지동,2021-05-14,0.009
춘천시,중앙로,2021-05-15,0.007
춘천시,석사동,2021-05-15,0.006
춘천시,신사우동,2021-05-15,0.005
원주시,중앙동,2021-05-15,0.011
원주시,반곡동,2021-05-15,0.010
원주시,문막읍,2021-05-15,0.010
강릉시,옥천동,2021-05-15,0.010
동해시,천곡동,2021-05-15,0.011
삼척시,남양동,2021-05-15,0.011
속초시,금호동,2021-05-15,0.005
태백시,황지동,2021-05-15,0.006
춘천시,중앙로,2021-05-16,0.003
춘천시,석사동,2021-05-16,0.001
춘천시,신사우동,2021-05-16,0.002
원주시,중앙동,2021-05-16,0.007
원주시,반곡동,2021-05-16,0.007
원주시,문막읍,2021-05-16,0.006
강릉시,옥천동,2021-05-16,0.006
동해시,천곡동,2021-05-16,0.006
삼척시,남양동,2021-05-16,0.008
속초시,금호동,2021-05-16,0.003
태백시,황지동,2021-05-16,0.006
춘천시,중앙로,2021-05-17,0.005
춘천시,석사동,2021-05-17,0.002
춘천시,신사우동,2021-05-17,0.003
원주시,중앙동,2021-05-17,0.009
원주시,반곡동,2021-05-17,0.009
원주시,문막읍,2021-05-17,0.008
강릉시,옥천동,2021-05-17,0.012
동해시,천곡동,2021-05-17,0.008
삼척시,남양동,2021-05-17,0.009
속초시,금호동,2021-05-17,0.009
태백시,황지동,2021-05-17,0.008
춘천시,중앙로,2021-05-18,0.008
춘천시,석사동,2021-05-18,0.007
춘천시,신사우동,2021-05-18,0.005
원주시,중앙동,2021-05-18,0.009
원주시,반곡동,2021-05-18,0.009
원주시,문막읍,2021-05-18,0.008
강릉시,옥천동,2021-05-18,0.016
동해시,천곡동,2021-05-18,0.017
삼척시,남양동,2021-05-18,0.013
속초시,금호동,2021-05-18,0.010
태백시,황지동,2021-05-18,0.008
춘천시,중앙로,2021-05-19,0.009
춘천시,석사동,2021-05-19,0.008
춘천시,신사우동,2021-05-19,0.006
원주시,중앙동,2021-05-19,0.011
원주시,반곡동,2021-05-19,0.010
원주시,문막읍,2021-05-19,0.009
강릉시,옥천동,2021-05-19,0.011
동해시,천곡동,2021-05-19,0.015
삼척시,남양동,2021-05-19,0.011
속초시,금호동,2021-05-19,0.010
태백시,황지동,2021-05-19,0.006
춘천시,중앙로,2021-05-20,0.008
춘천시,석사동,2021-05-20,0.006
춘천시,신사우동,2021-05-20,0.005
원주시,중앙동,2021-05-20,0.011
원주시,반곡동,2021-05-20,0.011
원주시,문막읍,2021-05-20,0.012
강릉시,옥천동,2021-05-20,0.018
동해시,천곡동,2021-05-20,0.019
삼척시,남양동,2021-05-20,0.013
속초시,금호동,2021-05-20,0.014
태백시,황지동,2021-05-20,0.009
춘천시,중앙로,2021-05-21,0.007
춘천시,석사동,2021-05-21,0.004
춘천시,신사우동,2021-05-21,0.004
원주시,중앙동,2021-05-21,0.008
원주시,반곡동,2021-05-21,0.006
원주시,문막읍,2021-05-21,0.006
강릉시,옥천동,2021-05-21,0.007
동해시,천곡동,2021-05-21,0.006
삼척시,남양동,2021-05-21,0.010
속초시,금호동,2021-05-21,0.005
태백시,황지동,2021-05-21,0.004
춘천시,중앙로,2021-05-22,0.006
춘천시,석사동,2021-05-22,0.004
춘천시,신사우동,2021-05-22,0.005
원주시,중앙동,2021-05-22,0.010
원주시,반곡동,2021-05-22,0.008
원주시,문막읍,2021-05-22,0.009
강릉시,옥천동,2021-05-22,0.011
동해시,천곡동,2021-05-22,0.008
삼척시,남양동,2021-05-22,0.007
속초시,금호동,2021-05-22,0.006
태백시,황지동,2021-05-22,0.004
춘천시,중앙로,2021-05-23,0.005
춘천시,석사동,2021-05-23,0.004
춘천시,신사우동,2021-05-23,0.005
원주시,중앙동,2021-05-23,0.009
원주시,반곡동,2021-05-23,0.008
원주시,문막읍,2021-05-23,0.008
강릉시,옥천동,2021-05-23,0.008
동해시,천곡동,2021-05-23,0.011
삼척시,남양동,2021-05-23,0.009
속초시,금호동,2021-05-23,0.006
태백시,황지동,2021-05-23,0.004
춘천시,중앙로,2021-05-24,0.007
춘천시,석사동,2021-05-24,0.005
춘천시,신사우동,2021-05-24,0.006
원주시,중앙동,2021-05-24,0.011
