지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2022-03-01,0.017
춘천시,석사동,2022-03-01,0.024
춘천시,신사우동,2022-03-01,0.013
원주시,중앙동,2022-03-01,0.024
원주시,반곡동,2022-03-01,0.021
원주시,문막읍,2022-03-01,0.020
원주시,지정면,2022-03-01,0.017
강릉시,주문진읍,2022-03-01,0.011
강릉시,옥천동,2022-03-01,0.015
동해시,천곡동,2022-03-01,0.014
삼척시,남양동,2022-03-01,0.016
속초시,금호동,2022-03-01,0.009
태백시,황지동,2022-03-01,0.010
춘천시,중앙로,2022-03-02,0.015
춘천시,석사동,2022-03-02,0.018
춘천시,신사우동,2022-03-02,0.014
원주시,중앙동,2022-03-02,0.021
원주시,반곡동,2022-03-02,0.016
원주시,문막읍,2022-03-02,0.015
원주시,지정면,2022-03-02,0.013
강릉시,주문진읍,2022-03-02,0.010
강릉시,옥천동,2022-03-02,0.013
동해시,천곡동,2022-03-02,0.011
삼척시,남양동,2022-03-02,0.012
속초시,금호동,2022-03-02,0.008
태백시,황지동,2022-03-02,0.009
춘천시,중앙로,2022-03-03,0.017
춘천시,석사동,2022-03-03,0.022
춘천시,신사우동,2022-03-03,0.014
원주시,중앙동,2022-03-03,0.024
원주시,반곡동,2022-03-03,0.019
원주시,문막읍,2022-03-03,0.018
원주시,지정면,2022-03-03,0.017
강릉시,주문진읍,2022-03-03,0.009
강릉시,옥천동,2022-03-03,0.015
동해시,천곡동,2022-03-03,0.014
삼척시,남양동,2022-03-03,0.013
속초시,금호동,2022-03-03,0.011
태백시,황지동,2022-03-03,1.175
춘천시,중앙로,2022-03-04,0.015
춘천시,석사동,2022-03-04,0.021
춘천시,신사우동,2022-03-04,0.013
원주시,중앙동,2022-03-04,0.021
원주시,반곡동,2022-03-04,0.019
원주시,문막읍,2022-03-04,0.018
원주시,지정면,2022-03-04,0.015
강릉시,주문진읍,2022-03-04,0.010
강릉시,옥천동,2022-03-04,0.013
동해시,천곡동,2022-03-04,0.023
삼척시,남양동,2022-03-04,0.017
속초시,금호동,2022-03-04,0.015
태백시,황지동,2022-03-04,0.009
춘천시,중앙로,2022-03-05,0.006
춘천시,석사동,2022-03-05,0.007
춘천시,신사우동,2022-03-05,0.005
원주시,중앙동,2022-03-05,0.013
원주시,반곡동,2022-03-05,0.010
원주시,문막읍,2022-03-05,0.011
원주시,지정면,2022-03-05,0.007
강릉시,주문진읍,2022-03-05,0.004
강릉시,옥천동,2022-03-05,0.008
동해시,천곡동,2022-03-05,0.022
삼척시,남양동,2022-03-05,0.007
속초시,금호동,2022-03-05,0.005
태백시,황지동,2022-03-05,0.004
춘천시,중앙로,2022-03-06,0.008
춘천시,석사동,2022-03-06,0.011
춘천시,신사우동,2022-03-06,0.009
원주시,중앙동,2022-03-06,0.014
원주시,반곡동,2022-03-06,0.009
원주시,문막읍,2022-03-06,0.010
원주시,지정면,2022-03-06,0.007
강릉시,주문진읍,2022-03-06,0.004
강릉시,옥천동,2022-03-06,0.009
동해시,천곡동,2022-03-06,0.018
삼척시,남양동,2022-03-06,0.007
속초시,금호동,2022-03-06,0.008
태백시,황지동,2022-03-06,0.004
춘천시,중앙로,2022-03-07,0.022
춘천시,석사동,2022-03-07,0.026
춘천시,신사우동,2022-03-07,0.017
원주시,중앙동,2022-03-07,0.025
원주시,반곡동,2022-03-07,0.022
원주시,문막읍,2022-03-07,0.020
원주시,지정면,2022-03-07,0.017
강릉시,주문진읍,2022-03-07,0.010
강릉시,옥천동,2022-03-07,0.017
동해시,천곡동,2022-03-07,0.028
삼척시,남양동,2022-03-07,0.016
속초시,금호동,2022-03-07,0.019
태백시,황지동,2022-03-07,0.011
춘천시,중앙로,2022-03-08,0.027
춘천시,석사동,2022-03-08,0.036
춘천시,신사우동,2022-03-08,0.024
원주시,중앙동,2022-03-08,0.032
원주시,반곡동,2022-03-08,0.027
원주시,문막읍,2022-03-08,0.026
원주시,지정면,2022-03-08,0.024
강릉시,주문진읍,2022-03-08,0.013
강릉시,옥천동,2022-03-08,0.021
동해시,천곡동,2022-03-08,0.024
삼척시,남양동,2022-03-08,0.020
속초시,금호동,2022-03-08,0.018
태백시,황지동,2022-03-08,0.014
