지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2018-01-01,0.026
춘천시,석사동,2018-01-01,0.023
원주시,중앙동,2018-01-01,0.021
원주시,반곡동,2018-01-01,0.031
강릉시,옥천동,2018-01-01,0.010
동해시,천곡동,2018-01-01,0.007
삼척시,남양동,2018-01-01,0.012
춘천시,중앙로,2018-01-02,0.028
춘천시,석사동,2018-01-02,0.026
원주시,중앙동,2018-01-02,0.025
원주시,반곡동,2018-01-02,0.034
강릉시,옥천동,2018-01-02,0.019
동해시,천곡동,2018-01-02,0.013
삼척시,남양동,2018-01-02,0.022
춘천시,중앙로,2018-01-03,0.025
춘천시,석사동,2018-01-03,0.024
원주시,중앙동,2018-01-03,0.024
원주시,반곡동,2018-01-03,0.032
강릉시,옥천동,2018-01-03,0.027
동해시,천곡동,2018-01-03,0.016
삼척시,남양동,2018-01-03,0.019
춘천시,중앙로,2018-01-04,0.036
춘천시,석사동,2018-01-04,0.030
원주시,중앙동,2018-01-04,0.025
원주시,반곡동,2018-01-04,0.036
강릉시,옥천동,2018-01-04,0.039
동해시,천곡동,2018-01-04,0.023
삼척시,남양동,2018-01-04,0.019
춘천시,중앙로,2018-01-05,0.044
춘천시,석사동,2018-01-05,0.040
원주시,중앙동,2018-01-05,0.028
원주시,반곡동,2018-01-05,0.037
강릉시,옥천동,2018-01-05,0.047
동해시,천곡동,2018-01-05,0.033
삼척시,남양동,2018-01-05,0.022
춘천시,중앙로,2018-01-06,0.037
춘천시,석사동,2018-01-06,0.035
원주시,중앙동,2018-01-06,0.026
원주시,반곡동,2018-01-06,0.036
강릉시,옥천동,2018-01-06,0.041
동해시,천곡동,2018-01-06,0.020
삼척시,남양동,2018-01-06,0.020
춘천시,중앙로,2018-01-07,0.039
춘천시,석사동,2018-01-07,0.034
원주시,중앙동,2018-01-07,0.029
원주시,반곡동,2018-01-07,0.042
강릉시,옥천동,2018-01-07,0.056
동해시,천곡동,2018-01-07,0.036
삼척시,남양동,2018-01-07,0.024
춘천시,중앙로,2018-01-08,0.042
춘천시,석사동,2018-01-08,0.041
원주시,중앙동,2018-01-08,0.031
원주시,반곡동,2018-01-08,0.043
강릉시,옥천동,2018-01-08,0.035
동해시,천곡동,2018-01-08,0.026
삼척시,남양동,2018-01-08,0.023
춘천시,중앙로,2018-01-09,0.011
춘천시,석사동,2018-01-09,0.012
원주시,중앙동,2018-01-09,0.014
원주시,반곡동,2018-01-09,0.015
강릉시,옥천동,2018-01-09,0.020
동해시,천곡동,2018-01-09,0.009
삼척시,남양동,2018-01-09,0.011
춘천시,중앙로,2018-01-10,0.013
춘천시,석사동,2018-01-10,0.013
원주시,중앙동,2018-01-10,0.016
원주시,반곡동,2018-01-10,0.014
강릉시,옥천동,2018-01-10,0.023
동해시,천곡동,2018-01-10,0.007
삼척시,남양동,2018-01-10,0.011
춘천시,중앙로,2018-01-11,0.008
춘천시,석사동,2018-01-11,0.014
원주시,중앙동,2018-01-11,0.020
원주시,반곡동,2018-01-11,0.018
강릉시,옥천동,2018-01-11,0.023
동해시,천곡동,2018-01-11,0.010
삼척시,남양동,2018-01-11,0.012
춘천시,중앙로,2018-01-12,0.021
춘천시,석사동,2018-01-12,0.026
원주시,중앙동,2018-01-12,0.025
원주시,반곡동,2018-01-12,0.028
강릉시,옥천동,2018-01-12,0.026
동해시,천곡동,2018-01-12,0.013
삼척시,남양동,2018-01-12,0.016
춘천시,중앙로,2018-01-13,0.039
춘천시,석사동,2018-01-13,0.042
원주시,중앙동,2018-01-13,0.030
원주시,반곡동,2018-01-13,0.039
강릉시,옥천동,2018-01-13,0.032
동해시,천곡동,2018-01-13,0.014
삼척시,남양동,2018-01-13,0.020
춘천시,중앙로,2018-01-14,0.033
춘천시,석사동,2018-01-14,0.039
원주시,중앙동,2018-01-14,0.026
원주시,반곡동,2018-01-14,0.035
강릉시,옥천동,2018-01-14,0.023
동해시,천곡동,2018-01-14,0.031
삼척시,남양동,2018-01-14,0.016
춘천시,중앙로,2018-01-15,0.033
춘천시,석사동,2018-01-15,0.039
원주시,중앙동,2018-01-15,0.029
원주시,반곡동,2018-01-15,0.037
강릉시,옥천동,2018-01-15,0.017
동해시,천곡동,2018-01-15,0.024
삼척시,남양동,2018-01-15,0.023
춘천시,중앙로,2018-01-16,0.040
춘천시,석사동,2018-01-16,0.050
원주시,중앙동,2018-01-16,0.037
원주시,반곡동,2018-01-16,0.053
강릉시,옥천동,2018-01-16,0.022
동해시,천곡동,2018-01-16,0.028
삼척시,남양동,2018-01-16,0.023
춘천시,중앙로,2018-01-17,0.041
춘천시,석사동,2018-01-17,0.043
원주시,중앙동,2018-01-17,0.032
원주시,반곡동,2018-01-17,0.041
강릉시,옥천동,2018-01-17,0.023
동해시,천곡동,2018-01-17,0.021
삼척시,남양동,2018-01-17,0.028
춘천시,중앙로,2018-01-18,0.031
춘천시,석사동,2018-01-18,0.040
원주시,중앙동,2018-01-18,0.029
원주시,반곡동,2018-01-18,0.036
강릉시,옥천동,2018-01-18,0.017
동해시,천곡동,2018-01-18,0.020
삼척시,남양동,2018-01-18,0.032
춘천시,중앙로,2018-01-19,0.029
춘천시,석사동,2018-01-19,0.033
원주시,중앙동,2018-01-19,0.026
원주시,반곡동,2018-01-19,0.033
강릉시,옥천동,2018-01-19,0.014
동해시,천곡동,2018-01-19,0.029
삼척시,남양동,2018-01-19,0.021
춘천시,중앙로,2018-01-20,0.035
춘천시,석사동,2018-01-20,0.045
원주시,중앙동,2018-01-20,0.028
원주시,반곡동,2018-01-20,0.038
강릉시,옥천동,2018-01-20,0.010
동해시,천곡동,2018-01-20,0.017
삼척시,남양동,2018-01-20,0.023
춘천시,중앙로,2018-01-21,0.034
춘천시,석사동,2018-01-21,0.036
원주시,중앙동,2018-01-21,0.023
원주시,반곡동,2018-01-21,0.032
강릉시,옥천동,2018-01-21,0.012
동해시,천곡동,2018-01-21,0.024
삼척시,남양동,2018-01-21,0.019
춘천시,중앙로,2018-01-22,0.031
춘천시,석사동,2018-01-22,0.040
원주시,중앙동,2018-01-22,0.024
원주시,반곡동,2018-01-22,0.030
강릉시,옥천동,2018-01-22,0.014
동해시,천곡동,2018-01-22,0.022
삼척시,남양동,2018-01-22,0.019
춘천시,중앙로,2018-01-23,0.008
춘천시,석사동,2018-01-23,0.011
원주시,중앙동,2018-01-23,0.011
원주시,반곡동,2018-01-23,0.009
강릉시,옥천동,2018-01-23,0.005
동해시,천곡동,2018-01-23,0.007
삼척시,남양동,2018-01-23,0.010
춘천시,중앙로,2018-01-24,0.007
춘천시,석사동,2018-01-24,0.014
원주시,중앙동,2018-01-24,0.016
원주시,반곡동,2018-01-24,0.007
강릉시,옥천동,2018-01-24,0.006
동해시,천곡동,2018-01-24,0.006
삼척시,남양동,2018-01-24,0.010
춘천시,중앙로,2018-01-25,0.009
춘천시,석사동,2018-01-25,0.020
원주시,중앙동,2018-01-25,0.020
원주시,반곡동,2018-01-25,0.014
강릉시,옥천동,2018-01-25,0.007
동해시,천곡동,2018-01-25,0.014
삼척시,남양동,2018-01-25,0.013
춘천시,중앙로,2018-01-26,0.014
춘천시,석사동,2018-01-26,0.023
원주시,중앙동,2018-01-26,0.022
원주시,반곡동,2018-01-26,0.019
강릉시,옥천동,2018-01-26,0.007
동해시,천곡동,2018-01-26,0.015
삼척시,남양동,2018-01-26,0.014
춘천시,중앙로,2018-01-27,0.029
춘천시,석사동,2018-01-27,0.036
원주시,중앙동,2018-01-27,0.032
원주시,반곡동,2018-01-27,0.035
강릉시,옥천동,2018-01-27,0.013
동해시,천곡동,2018-01-27,0.031
삼척시,남양동,2018-01-27,0.019
춘천시,중앙로,2018-01-28,0.014
춘천시,석사동,2018-01-28,0.025
원주시,중앙동,2018-01-28,0.026
원주시,반곡동,2018-01-28,0.027
강릉시,옥천동,2018-01-28,0.008
동해시,천곡동,2018-01-28,0.016
삼척시,남양동,2018-01-28,0.015
춘천시,중앙로,2018-01-29,0.011
춘천시,석사동,2018-01-29,0.019
원주시,중앙동,2018-01-29,0.024
원주시,반곡동,2018-01-29,0.021
강릉시,옥천동,2018-01-29,0.006
동해시,천곡동,2018-01-29,0.007
삼척시,남양동,2018-01-29,0.012
춘천시,중앙로,2018-01-30,0.025
춘천시,석사동,2018-01-30,0.033
원주시,중앙동,2018-01-30,0.027
원주시,반곡동,2018-01-30,0.026
강릉시,옥천동,2018-01-30,0.007
동해시,천곡동,2018-01-30,0.011
삼척시,남양동,2018-01-30,0.014
춘천시,중앙로,2018-01-31,0.017
춘천시,석사동,2018-01-31,0.027
원주시,중앙동,2018-01-31,0.029
원주시,반곡동,2018-01-31,0.027
강릉시,옥천동,2018-01-31,0.010
동해시,천곡동,2018-01-31,0.013
삼척시,남양동,2018-01-31,0.025
