지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2018-10-01,0.010
춘천시,석사동,2018-10-01,0.010
원주시,중앙동,2018-10-01,0.015
원주시,반곡동,2018-10-01,0.012
원주시,문막읍,2018-10-01,0.011
강릉시,옥천동,2018-10-01,0.006
동해시,천곡동,2018-10-01,0.004
삼척시,남양동,2018-10-01,0.008
춘천시,중앙로,2018-10-02,0.016
춘천시,석사동,2018-10-02,0.016
원주시,중앙동,2018-10-02,0.020
원주시,반곡동,2018-10-02,0.018
원주시,문막읍,2018-10-02,0.014
강릉시,옥천동,2018-10-02,0.010
동해시,천곡동,2018-10-02,0.013
삼척시,남양동,2018-10-02,0.010
춘천시,중앙로,2018-10-03,0.014
춘천시,석사동,2018-10-03,0.014
원주시,중앙동,2018-10-03,0.017
원주시,반곡동,2018-10-03,0.017
원주시,문막읍,2018-10-03,0.012
강릉시,옥천동,2018-10-03,0.015
동해시,천곡동,2018-10-03,0.020
삼척시,남양동,2018-10-03,0.011
춘천시,중앙로,2018-10-04,0.011
춘천시,석사동,2018-10-04,0.006
원주시,중앙동,2018-10-04,0.014
원주시,반곡동,2018-10-04,0.013
원주시,문막읍,2018-10-04,0.013
강릉시,옥천동,2018-10-04,0.017
동해시,천곡동,2018-10-04,0.024
삼척시,남양동,2018-10-04,0.011
춘천시,중앙로,2018-10-05,0.011
춘천시,석사동,2018-10-05,0.008
원주시,중앙동,2018-10-05,0
원주시,반곡동,2018-10-05,0.010
원주시,문막읍,2018-10-05,0.012
강릉시,옥천동,2018-10-05,0
동해시,천곡동,2018-10-05,0.013
삼척시,남양동,2018-10-05,0.015
춘천시,중앙로,2018-10-06,0.008
춘천시,석사동,2018-10-06,0.005
원주시,중앙동,2018-10-06,0
원주시,반곡동,2018-10-06,0.010
원주시,문막읍,2018-10-06,0.005
강릉시,옥천동,2018-10-06,0
동해시,천곡동,2018-10-06,0.004
삼척시,남양동,2018-10-06,0.007
춘천시,중앙로,2018-10-07,0.010
춘천시,석사동,2018-10-07,0.009
원주시,중앙동,2018-10-07,0
원주시,반곡동,2018-10-07,0.013
원주시,문막읍,2018-10-07,0.009
강릉시,옥천동,2018-10-07,0
