지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-10-01,0.007
춘천시,석사동,2021-10-01,0.008
춘천시,신사우동,2021-10-01,0.004
원주시,중앙동,2021-10-01,0.011
원주시,반곡동,2021-10-01,0.010
원주시,문막읍,2021-10-01,0.008
원주시,지정면,2021-10-01,0.007
강릉시,옥천동,2021-10-01,0.007
동해시,천곡동,2021-10-01,0.015
삼척시,남양동,2021-10-01,0.006
속초시,금호동,2021-10-01,0.007
태백시,황지동,2021-10-01,0.008
춘천시,중앙로,2021-10-02,0.007
춘천시,석사동,2021-10-02,0.008
춘천시,신사우동,2021-10-02,0.006
원주시,중앙동,2021-10-02,0.009
원주시,반곡동,2021-10-02,0.007
원주시,문막읍,2021-10-02,0.008
원주시,지정면,2021-10-02,0.007
강릉시,옥천동,2021-10-02,0.011
동해시,천곡동,2021-10-02,0.010
삼척시,남양동,2021-10-02,0.008
속초시,금호동,2021-10-02,0.008
태백시,황지동,2021-10-02,0.005
춘천시,중앙로,2021-10-03,0.007
춘천시,석사동,2021-10-03,0.009
춘천시,신사우동,2021-10-03,0.006
원주시,중앙동,2021-10-03,0.009
원주시,반곡동,2021-10-03,0.008
원주시,문막읍,2021-10-03,0.007
원주시,지정면,2021-10-03,0.007
강릉시,옥천동,2021-10-03,0.010
동해시,천곡동,2021-10-03,0.020
삼척시,남양동,2021-10-03,0.009
속초시,금호동,2021-10-03,0.010
태백시,황지동,2021-10-03,0.006
춘천시,중앙로,2021-10-04,0.013
춘천시,석사동,2021-10-04,0.012
춘천시,신사우동,2021-10-04,0.009
원주시,중앙동,2021-10-04,0.010
원주시,반곡동,2021-10-04,0.009
원주시,문막읍,2021-10-04,0.010
원주시,지정면,2021-10-04,0.007
강릉시,옥천동,2021-10-04,0.012
동해시,천곡동,2021-10-04,0.016
삼척시,남양동,2021-10-04,0.017
속초시,금호동,2021-10-04,0.006
태백시,황지동,2021-10-04,0.004
춘천시,중앙로,2021-10-05,0.006
춘천시,석사동,2021-10-05,0.005
춘천시,신사우동,2021-10-05,0.004
원주시,중앙동,2021-10-05,0.008
원주시,반곡동,2021-10-05,0.008
원주시,문막읍,2021-10-05,0.010
원주시,지정면,2021-10-05,0.006
강릉시,옥천동,2021-10-05,0.004
동해시,천곡동,2021-10-05,0.004
삼척시,남양동,2021-10-05,0.005
속초시,금호동,2021-10-05,0.005
태백시,황지동,2021-10-05,0.006
춘천시,중앙로,2021-10-06,0.006
춘천시,석사동,2021-10-06,0.004
춘천시,신사우동,2021-10-06,0.003
원주시,중앙동,2021-10-06,0.008
원주시,반곡동,2021-10-06,0.009
원주시,문막읍,2021-10-06,0.008
원주시,지정면,2021-10-06,0.006
강릉시,옥천동,2021-10-06,0.005
동해시,천곡동,2021-10-06,0.002
삼척시,남양동,2021-10-06,0.005
