지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2020-03-01,0.016
춘천시,석사동,2020-03-01,0.017
춘천시,신사우동,2020-03-01,0
원주시,중앙동,2020-03-01,0.014
원주시,반곡동,2020-03-01,0.018
원주시,문막읍,2020-03-01,0.012
강릉시,옥천동,2020-03-01,0.011
동해시,천곡동,2020-03-01,0.014
삼척시,남양동,2020-03-01,0.010
속초시,금호동,2020-03-01,0.014
태백시,황지동,2020-03-01,0.008
춘천시,중앙로,2020-03-02,0.014
춘천시,석사동,2020-03-02,0.013
춘천시,신사우동,2020-03-02,0
원주시,중앙동,2020-03-02,0.017
원주시,반곡동,2020-03-02,0.015
원주시,문막읍,2020-03-02,0.014
강릉시,옥천동,2020-03-02,0.008
동해시,천곡동,2020-03-02,0.004
삼척시,남양동,2020-03-02,0.008
속초시,금호동,2020-03-02,0.006
태백시,황지동,2020-03-02,0.008
춘천시,중앙로,2020-03-03,0.014
춘천시,석사동,2020-03-03,0.018
춘천시,신사우동,2020-03-03,0
원주시,중앙동,2020-03-03,0.017
원주시,반곡동,2020-03-03,0.017
원주시,문막읍,2020-03-03,0.016
강릉시,옥천동,2020-03-03,0.014
동해시,천곡동,2020-03-03,0.014
삼척시,남양동,2020-03-03,0.011
속초시,금호동,2020-03-03,0.014
태백시,황지동,2020-03-03,0.009
춘천시,중앙로,2020-03-04,0.008
춘천시,석사동,2020-03-04,0.009
춘천시,신사우동,2020-03-04,0
원주시,중앙동,2020-03-04,0.012
원주시,반곡동,2020-03-04,0.012
원주시,문막읍,2020-03-04,0.012
강릉시,옥천동,2020-03-04,0.008
동해시,천곡동,2020-03-04,0.005
삼척시,남양동,2020-03-04,0.011
속초시,금호동,2020-03-04,0.006
태백시,황지동,2020-03-04,0.007
춘천시,중앙로,2020-03-05,0.011
춘천시,석사동,2020-03-05,0.014
춘천시,신사우동,2020-03-05,0
원주시,중앙동,2020-03-05,0.017
원주시,반곡동,2020-03-05,0.018
원주시,문막읍,2020-03-05,0.019
강릉시,옥천동,2020-03-05,0.014
동해시,천곡동,2020-03-05,0.010
삼척시,남양동,2020-03-05,0.010
속초시,금호동,2020-03-05,0.010
태백시,황지동,2020-03-05,0.009
춘천시,중앙로,2020-03-06,0.018
춘천시,석사동,2020-03-06,0.023
춘천시,신사우동,2020-03-06,0
원주시,중앙동,2020-03-06,0.023
원주시,반곡동,2020-03-06,0.025
원주시,문막읍,2020-03-06,0.019
강릉시,옥천동,2020-03-06,0.017
동해시,천곡동,2020-03-06,0.029
삼척시,남양동,2020-03-06,0.020
속초시,금호동,2020-03-06,0.018
태백시,황지동,2020-03-06,0.015
춘천시,중앙로,2020-03-07,0.021
춘천시,석사동,2020-03-07,0.026
춘천시,신사우동,2020-03-07,0
원주시,중앙동,2020-03-07,0.024
원주시,반곡동,2020-03-07,0.027
원주시,문막읍,2020-03-07,0.019
강릉시,옥천동,2020-03-07,0.017
동해시,천곡동,2020-03-07,0.024
삼척시,남양동,2020-03-07,0.017
속초시,금호동,2020-03-07,0.018
태백시,황지동,2020-03-07,0.020
춘천시,중앙로,2020-03-08,0.017
춘천시,석사동,2020-03-08,0.021
춘천시,신사우동,2020-03-08,0
원주시,중앙동,2020-03-08,0.019
원주시,반곡동,2020-03-08,0.023
원주시,문막읍,2020-03-08,0.015
강릉시,옥천동,2020-03-08,0.015
동해시,천곡동,2020-03-08,0.016
삼척시,남양동,2020-03-08,0.012
속초시,금호동,2020-03-08,0.015
태백시,황지동,2020-03-08,0.013
춘천시,중앙로,2020-03-09,0.022
춘천시,석사동,2020-03-09,0.027
춘천시,신사우동,2020-03-09,0
원주시,중앙동,2020-03-09,0.025
원주시,반곡동,2020-03-09,0.030
원주시,문막읍,2020-03-09,0.021
강릉시,옥천동,2020-03-09,0.022
동해시,천곡동,2020-03-09,0.018
삼척시,남양동,2020-03-09,0.015
속초시,금호동,2020-03-09,0.019
태백시,황지동,2020-03-09,0.016
춘천시,중앙로,2020-03-10,0.010
춘천시,석사동,2020-03-10,0.010
춘천시,신사우동,2020-03-10,0
원주시,중앙동,2020-03-10,0.018
원주시,반곡동,2020-03-10,0.023
원주시,문막읍,2020-03-10,0.019
강릉시,옥천동,2020-03-10,0.011
동해시,천곡동,2020-03-10,0.006
삼척시,남양동,2020-03-10,0.009
속초시,금호동,2020-03-10,0.013
태백시,황지동,2020-03-10,0.012
춘천시,중앙로,2020-03-11,0.007
춘천시,석사동,2020-03-11,0.008
춘천시,신사우동,2020-03-11,0
원주시,중앙동,2020-03-11,0.013
원주시,반곡동,2020-03-11,0.014
원주시,문막읍,2020-03-11,0.014
강릉시,옥천동,2020-03-11,0.007
동해시,천곡동,2020-03-11,0.003
삼척시,남양동,2020-03-11,0.011
속초시,금호동,2020-03-11,0.005
태백시,황지동,2020-03-11,2.341
춘천시,중앙로,2020-03-12,0.014
춘천시,석사동,2020-03-12,0.017
춘천시,신사우동,2020-03-12,0
원주시,중앙동,2020-03-12,0.017
원주시,반곡동,2020-03-12,0.018
원주시,문막읍,2020-03-12,0.014
강릉시,옥천동,2020-03-12,0.007
동해시,천곡동,2020-03-12,0.008
삼척시,남양동,2020-03-12,0.010
속초시,금호동,2020-03-12,0.008
태백시,황지동,2020-03-12,0.009
춘천시,중앙로,2020-03-13,0.008
춘천시,석사동,2020-03-13,0.009
춘천시,신사우동,2020-03-13,0
원주시,중앙동,2020-03-13,0.016
원주시,반곡동,2020-03-13,0.015
원주시,문막읍,2020-03-13,0.016
강릉시,옥천동,2020-03-13,0.009
동해시,천곡동,2020-03-13,0.005
삼척시,남양동,2020-03-13,0.011
속초시,금호동,2020-03-13,0.007
태백시,황지동,2020-03-13,0.009
춘천시,중앙로,2020-03-14,0.012
춘천시,석사동,2020-03-14,0.013
춘천시,신사우동,2020-03-14,0
원주시,중앙동,2020-03-14,0.015
원주시,반곡동,2020-03-14,0.014
원주시,문막읍,2020-03-14,0.016
강릉시,옥천동,2020-03-14,0.008
동해시,천곡동,2020-03-14,0.007
삼척시,남양동,2020-03-14,0.011
속초시,금호동,2020-03-14,0.007
태백시,황지동,2020-03-14,0.010
춘천시,중앙로,2020-03-15,0.008
춘천시,석사동,2020-03-15,0.009
춘천시,신사우동,2020-03-15,0
원주시,중앙동,2020-03-15,0.012
원주시,반곡동,2020-03-15,0.011
원주시,문막읍,2020-03-15,0.011
강릉시,옥천동,2020-03-15,0.007
동해시,천곡동,2020-03-15,0.005
삼척시,남양동,2020-03-15,0.008
속초시,금호동,2020-03-15,0.005
태백시,황지동,2020-03-15,0.009
춘천시,중앙로,2020-03-16,0.015
춘천시,석사동,2020-03-16,0.014
춘천시,신사우동,2020-03-16,0
원주시,중앙동,2020-03-16,0.014
원주시,반곡동,2020-03-16,0.013
원주시,문막읍,2020-03-16,0.015
강릉시,옥천동,2020-03-16,0.010
동해시,천곡동,2020-03-16,0.011
삼척시,남양동,2020-03-16,0.014
속초시,금호동,2020-03-16,0.008
