지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2018-05-01,0.013
춘천시,석사동,2018-05-01,0.018
원주시,중앙동,2018-05-01,0.019
원주시,반곡동,2018-05-01,0.018
강릉시,옥천동,2018-05-01,0.012
동해시,천곡동,2018-05-01,0.007
삼척시,남양동,2018-05-01,0.009
춘천시,중앙로,2018-05-02,0.009
춘천시,석사동,2018-05-02,0.013
원주시,중앙동,2018-05-02,0.015
원주시,반곡동,2018-05-02,0.013
강릉시,옥천동,2018-05-02,0.011
동해시,천곡동,2018-05-02,0.007
삼척시,남양동,2018-05-02,0.012
춘천시,중앙로,2018-05-03,0.013
춘천시,석사동,2018-05-03,0.010
원주시,중앙동,2018-05-03,0.018
원주시,반곡동,2018-05-03,0.017
강릉시,옥천동,2018-05-03,0.013
동해시,천곡동,2018-05-03,0.012
삼척시,남양동,2018-05-03,0.013
춘천시,중앙로,2018-05-04,0.013
춘천시,석사동,2018-05-04,0.013
원주시,중앙동,2018-05-04,0.018
원주시,반곡동,2018-05-04,0.018
강릉시,옥천동,2018-05-04,0.009
동해시,천곡동,2018-05-04,0.006
삼척시,남양동,2018-05-04,0.010
춘천시,중앙로,2018-05-05,0.014
춘천시,석사동,2018-05-05,0.013
원주시,중앙동,2018-05-05,0.018
원주시,반곡동,2018-05-05,0.020
강릉시,옥천동,2018-05-05,0.010
동해시,천곡동,2018-05-05,0.010
삼척시,남양동,2018-05-05,0.014
춘천시,중앙로,2018-05-06,0.010
춘천시,석사동,2018-05-06,0.008
원주시,중앙동,2018-05-06,0.012
원주시,반곡동,2018-05-06,0.011
강릉시,옥천동,2018-05-06,0.010
동해시,천곡동,2018-05-06,0.006
삼척시,남양동,2018-05-06,0.007
춘천시,중앙로,2018-05-07,0.010
춘천시,석사동,2018-05-07,0.012
원주시,중앙동,2018-05-07,0.014
원주시,반곡동,2018-05-07,0.014
강릉시,옥천동,2018-05-07,0.012
동해시,천곡동,2018-05-07,0.006
삼척시,남양동,2018-05-07,0.007
춘천시,중앙로,2018-05-08,0.003
춘천시,석사동,2018-05-08,0.003
원주시,중앙동,2018-05-08,0.010
원주시,반곡동,2018-05-08,0.008
강릉시,옥천동,2018-05-08,0.011
동해시,천곡동,2018-05-08,0.004
삼척시,남양동,2018-05-08,0.008
춘천시,중앙로,2018-05-09,0.004
춘천시,석사동,2018-05-09,0.006
원주시,중앙동,2018-05-09,0.012
원주시,반곡동,2018-05-09,0.010
강릉시,옥천동,2018-05-09,0.010
동해시,천곡동,2018-05-09,0.004
삼척시,남양동,2018-05-09,0.007
춘천시,중앙로,2018-05-10,0.012
춘천시,석사동,2018-05-10,0.014
원주시,중앙동,2018-05-10,0.017
원주시,반곡동,2018-05-10,0.014
강릉시,옥천동,2018-05-10,0.016
동해시,천곡동,2018-05-10,0.014
삼척시,남양동,2018-05-10,0.012
춘천시,중앙로,2018-05-11,0.015
춘천시,석사동,2018-05-11,0.018
원주시,중앙동,2018-05-11,0.019
원주시,반곡동,2018-05-11,0.015
강릉시,옥천동,2018-05-11,0.015
동해시,천곡동,2018-05-11,0.014
삼척시,남양동,2018-05-11,0.014
춘천시,중앙로,2018-05-12,0.018
춘천시,석사동,2018-05-12,0.022
원주시,중앙동,2018-05-12,0.025
원주시,반곡동,2018-05-12,0.024
강릉시,옥천동,2018-05-12,0.018
동해시,천곡동,2018-05-12,0.024
삼척시,남양동,2018-05-12,0.023
춘천시,중앙로,2018-05-13,0.013
춘천시,석사동,2018-05-13,0.016
원주시,중앙동,2018-05-13,0.013
원주시,반곡동,2018-05-13,0.010
강릉시,옥천동,2018-05-13,0.016
동해시,천곡동,2018-05-13,0.013
삼척시,남양동,2018-05-13,0.013
춘천시,중앙로,2018-05-14,0.015
춘천시,석사동,2018-05-14,0.016
원주시,중앙동,2018-05-14,0.011
원주시,반곡동,2018-05-14,0.017
강릉시,옥천동,2018-05-14,0.012
동해시,천곡동,2018-05-14,0.023
삼척시,남양동,2018-05-14,0.015
춘천시,중앙로,2018-05-15,0.015
춘천시,석사동,2018-05-15,0.017
원주시,중앙동,2018-05-15,0.011
원주시,반곡동,2018-05-15,0.008
강릉시,옥천동,2018-05-15,0.024
동해시,천곡동,2018-05-15,0.030
삼척시,남양동,2018-05-15,0.018
춘천시,중앙로,2018-05-16,0.019
춘천시,석사동,2018-05-16,0.022
원주시,중앙동,2018-05-16,0.023
원주시,반곡동,2018-05-16,0.012
강릉시,옥천동,2018-05-16,0.030
동해시,천곡동,2018-05-16,0.026
삼척시,남양동,2018-05-16,0.025
춘천시,중앙로,2018-05-17,0.014
춘천시,석사동,2018-05-17,0.016
원주시,중앙동,2018-05-17,0.017
원주시,반곡동,2018-05-17,0.016
강릉시,옥천동,2018-05-17,0.006
동해시,천곡동,2018-05-17,0.010
삼척시,남양동,2018-05-17,0.013
춘천시,중앙로,2018-05-18,0.007
춘천시,석사동,2018-05-18,0.006
원주시,중앙동,2018-05-18,0.010
원주시,반곡동,2018-05-18,0.010
강릉시,옥천동,2018-05-18,0.005
동해시,천곡동,2018-05-18,0.004
삼척시,남양동,2018-05-18,0.009
춘천시,중앙로,2018-05-19,0.009
춘천시,석사동,2018-05-19,0.005
원주시,중앙동,2018-05-19,0.010
원주시,반곡동,2018-05-19,0.010
강릉시,옥천동,2018-05-19,0.008
동해시,천곡동,2018-05-19,0.012
삼척시,남양동,2018-05-19,0.010
춘천시,중앙로,2018-05-20,0.006
춘천시,석사동,2018-05-20,0.006
원주시,중앙동,2018-05-20,0.009
원주시,반곡동,2018-05-20,0.008
강릉시,옥천동,2018-05-20,0.008
동해시,천곡동,2018-05-20,0.014
삼척시,남양동,2018-05-20,0.007
춘천시,중앙로,2018-05-21,0.012
춘천시,석사동,2018-05-21,0.011
원주시,중앙동,2018-05-21,0.015
원주시,반곡동,2018-05-21,0.014
강릉시,옥천동,2018-05-21,0.009
동해시,천곡동,2018-05-21,0.010
삼척시,남양동,2018-05-21,0.009
춘천시,중앙로,2018-05-22,0.011
춘천시,석사동,2018-05-22,0.010
원주시,중앙동,2018-05-22,0.014
원주시,반곡동,2018-05-22,0.013
강릉시,옥천동,2018-05-22,0.012
동해시,천곡동,2018-05-22,0.014
삼척시,남양동,2018-05-22,0.014
춘천시,중앙로,2018-05-23,0.008
춘천시,석사동,2018-05-23,0.007
원주시,중앙동,2018-05-23,0.013
원주시,반곡동,2018-05-23,0.011
강릉시,옥천동,2018-05-23,0.011
동해시,천곡동,2018-05-23,0.015
삼척시,남양동,2018-05-23,0.010
춘천시,중앙로,2018-05-24,0.014
춘천시,석사동,2018-05-24,0.013
원주시,중앙동,2018-05-24,0.016
원주시,반곡동,2018-05-24,0.014
강릉시,옥천동,2018-05-24,0.011
동해시,천곡동,2018-05-24,0.013
삼척시,남양동,2018-05-24,0.010
춘천시,중앙로,2018-05-25,0.016
춘천시,석사동,2018-05-25,0.017
원주시,중앙동,2018-05-25,0.019
원주시,반곡동,2018-05-25,0.017
강릉시,옥천동,2018-05-25,0.016
동해시,천곡동,2018-05-25,0.017
삼척시,남양동,2018-05-25,0.010
춘천시,중앙로,2018-05-26,0.013
춘천시,석사동,2018-05-26,0.017
원주시,중앙동,2018-05-26,0.021
원주시,반곡동,2018-05-26,0.020
강릉시,옥천동,2018-05-26,0.010
동해시,천곡동,2018-05-26,0.012
삼척시,남양동,2018-05-26,0.010
춘천시,중앙로,2018-05-27,0.012
춘천시,석사동,2018-05-27,0.015
