지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2022-02-01,0.008
춘천시,석사동,2022-02-01,0.012
춘천시,신사우동,2022-02-01,0.008
원주시,중앙동,2022-02-01,0.020
원주시,반곡동,2022-02-01,0.015
원주시,문막읍,2022-02-01,0.013
원주시,지정면,2022-02-01,0.011
강릉시,주문진읍,2022-02-01,0
강릉시,옥천동,2022-02-01,0.008
동해시,천곡동,2022-02-01,0.007
삼척시,남양동,2022-02-01,0.008
속초시,금호동,2022-02-01,0.008
태백시,황지동,2022-02-01,0.007
춘천시,중앙로,2022-02-02,0.008
춘천시,석사동,2022-02-02,0.013
춘천시,신사우동,2022-02-02,0.005
원주시,중앙동,2022-02-02,0.014
원주시,반곡동,2022-02-02,0.011
원주시,문막읍,2022-02-02,0.011
원주시,지정면,2022-02-02,0.009
강릉시,주문진읍,2022-02-02,0
강릉시,옥천동,2022-02-02,0.007
동해시,천곡동,2022-02-02,0.007
삼척시,남양동,2022-02-02,0.008
속초시,금호동,2022-02-02,0.005
태백시,황지동,2022-02-02,0.008
춘천시,중앙로,2022-02-03,0.011
춘천시,석사동,2022-02-03,0.017
춘천시,신사우동,2022-02-03,0.008
원주시,중앙동,2022-02-03,0.021
원주시,반곡동,2022-02-03,0.017
원주시,문막읍,2022-02-03,0.015
원주시,지정면,2022-02-03,0.012
강릉시,주문진읍,2022-02-03,0
강릉시,옥천동,2022-02-03,0.009
동해시,천곡동,2022-02-03,0.005
삼척시,남양동,2022-02-03,0.009
속초시,금호동,2022-02-03,0.006
태백시,황지동,2022-02-03,0.008
춘천시,중앙로,2022-02-04,0.010
춘천시,석사동,2022-02-04,0.013
춘천시,신사우동,2022-02-04,0.007
원주시,중앙동,2022-02-04,0.019
원주시,반곡동,2022-02-04,0.015
원주시,문막읍,2022-02-04,0.015
원주시,지정면,2022-02-04,0.012
강릉시,주문진읍,2022-02-04,0
강릉시,옥천동,2022-02-04,0.008
동해시,천곡동,2022-02-04,0.005
삼척시,남양동,2022-02-04,0.010
속초시,금호동,2022-02-04,0.005
태백시,황지동,2022-02-04,0.007
춘천시,중앙로,2022-02-05,0.007
춘천시,석사동,2022-02-05,0.011
춘천시,신사우동,2022-02-05,0.006
원주시,중앙동,2022-02-05,0.016
원주시,반곡동,2022-02-05,0.010
원주시,문막읍,2022-02-05,0.010
원주시,지정면,2022-02-05,0.009
강릉시,주문진읍,2022-02-05,0
강릉시,옥천동,2022-02-05,0.007
동해시,천곡동,2022-02-05,0.004
삼척시,남양동,2022-02-05,0.008
속초시,금호동,2022-02-05,0.006
태백시,황지동,2022-02-05,0.006
춘천시,중앙로,2022-02-06,0.009
춘천시,석사동,2022-02-06,0.013
춘천시,신사우동,2022-02-06,0.007
원주시,중앙동,2022-02-06,0.016
원주시,반곡동,2022-02-06,0.013
원주시,문막읍,2022-02-06,0.011
원주시,지정면,2022-02-06,0.009
강릉시,주문진읍,2022-02-06,0
강릉시,옥천동,2022-02-06,0.008
동해시,천곡동,2022-02-06,0.004
삼척시,남양동,2022-02-06,0.007
속초시,금호동,2022-02-06,0.006
태백시,황지동,2022-02-06,0.005
춘천시,중앙로,2022-02-07,0.020
춘천시,석사동,2022-02-07,0.023
춘천시,신사우동,2022-02-07,0.015
원주시,중앙동,2022-02-07,0.026
원주시,반곡동,2022-02-07,0.021
원주시,문막읍,2022-02-07,0.020
원주시,지정면,2022-02-07,0.013
강릉시,주문진읍,2022-02-07,0
강릉시,옥천동,2022-02-07,0.015
동해시,천곡동,2022-02-07,0.009
삼척시,남양동,2022-02-07,0.013
속초시,금호동,2022-02-07,0.010
태백시,황지동,2022-02-07,0.010
춘천시,중앙로,2022-02-08,0.022
춘천시,석사동,2022-02-08,0.027
춘천시,신사우동,2022-02-08,0.014
원주시,중앙동,2022-02-08,0.033
원주시,반곡동,2022-02-08,0.028
원주시,문막읍,2022-02-08,0.027
원주시,지정면,2022-02-08,0.025
강릉시,주문진읍,2022-02-08,0
강릉시,옥천동,2022-02-08,0.018
동해시,천곡동,2022-02-08,0.014
삼척시,남양동,2022-02-08,0.015
속초시,금호동,2022-02-08,0.019
태백시,황지동,2022-02-08,1.179
춘천시,중앙로,2022-02-09,0.026
춘천시,석사동,2022-02-09,0.031
춘천시,신사우동,2022-02-09,0.013
원주시,중앙동,2022-02-09,0.034
원주시,반곡동,2022-02-09,0.031
원주시,문막읍,2022-02-09,0.024
원주시,지정면,2022-02-09,0.022
강릉시,주문진읍,2022-02-09,0
강릉시,옥천동,2022-02-09,0.019
동해시,천곡동,2022-02-09,0.027
삼척시,남양동,2022-02-09,0.013
속초시,금호동,2022-02-09,0.028
태백시,황지동,2022-02-09,0.015
춘천시,중앙로,2022-02-10,0.022
춘천시,석사동,2022-02-10,0.028
춘천시,신사우동,2022-02-10,0.012
원주시,중앙동,2022-02-10,0.035
원주시,반곡동,2022-02-10,0.031
원주시,문막읍,2022-02-10,0.028
원주시,지정면,2022-02-10,0.022
강릉시,주문진읍,2022-02-10,0
강릉시,옥천동,2022-02-10,0.017
동해시,천곡동,2022-02-10,0.024
삼척시,남양동,2022-02-10,0.013
속초시,금호동,2022-02-10,0.022
태백시,황지동,2022-02-10,0.016
춘천시,중앙로,2022-02-11,0.025
춘천시,석사동,2022-02-11,0.031
춘천시,신사우동,2022-02-11,0.017
원주시,중앙동,2022-02-11,0.036
원주시,반곡동,2022-02-11,0.030
원주시,문막읍,2022-02-11,0.030
원주시,지정면,2022-02-11,0.027
강릉시,주문진읍,2022-02-11,0
강릉시,옥천동,2022-02-11,0.018
동해시,천곡동,2022-02-11,0.029
삼척시,남양동,2022-02-11,0.017
속초시,금호동,2022-02-11,0.023
태백시,황지동,2022-02-11,0.016
춘천시,중앙로,2022-02-12,0.021
춘천시,석사동,2022-02-12,0.032
춘천시,신사우동,2022-02-12,0.014
원주시,중앙동,2022-02-12,0.037
원주시,반곡동,2022-02-12,0.029
원주시,문막읍,2022-02-12,0.025
원주시,지정면,2022-02-12,0.024
강릉시,주문진읍,2022-02-12,0
강릉시,옥천동,2022-02-12,0.016
동해시,천곡동,2022-02-12,0.012
삼척시,남양동,2022-02-12,0.015
속초시,금호동,2022-02-12,0.014
태백시,황지동,2022-02-12,0.018
춘천시,중앙로,2022-02-13,0.019
춘천시,석사동,2022-02-13,0.022
춘천시,신사우동,2022-02-13,0.010
원주시,중앙동,2022-02-13,0.030
원주시,반곡동,2022-02-13,0.022
원주시,문막읍,2022-02-13,0.020
원주시,지정면,2022-02-13,0.015
강릉시,주문진읍,2022-02-13,0
강릉시,옥천동,2022-02-13,0.013
동해시,천곡동,2022-02-13,0.015
삼척시,남양동,2022-02-13,0.011
속초시,금호동,2022-02-13,0.011
태백시,황지동,2022-02-13,0.014
춘천시,중앙로,2022-02-14,0.021
춘천시,석사동,2022-02-14,0.022
춘천시,신사우동,2022-02-14,0.012
원주시,중앙동,2022-02-14,0.028
원주시,반곡동,2022-02-14,0.022
원주시,문막읍,2022-02-14,0.022
원주시,지정면,2022-02-14,0.017
강릉시,주문진읍,2022-02-14,2.813
강릉시,옥천동,2022-02-14,0.013
동해시,천곡동,2022-02-14,0.015
삼척시,남양동,2022-02-14,0.012
속초시,금호동,2022-02-14,0.009
태백시,황지동,2022-02-14,0.012
춘천시,중앙로,2022-02-15,0.006
춘천시,석사동,2022-02-15,0.008
춘천시,신사우동,2022-02-15,0.005
원주시,중앙동,2022-02-15,0.017
원주시,반곡동,2022-02-15,0.013
원주시,문막읍,2022-02-15,0.013
원주시,지정면,2022-02-15,0.010
강릉시,주문진읍,2022-02-15,0.005
강릉시,옥천동,2022-02-15,0.010
동해시,천곡동,2022-02-15,0.009
삼척시,남양동,2022-02-15,0.009
속초시,금호동,2022-02-15,0.006
태백시,황지동,2022-02-15,0.007
춘천시,중앙로,2022-02-16,0.005
춘천시,석사동,2022-02-16,0.007
춘천시,신사우동,2022-02-16,0.004
원주시,중앙동,2022-02-16,0.016
원주시,반곡동,2022-02-16,0.011
원주시,문막읍,2022-02-16,0.012
원주시,지정면,2022-02-16,0.010
강릉시,주문진읍,2022-02-16,0.003
강릉시,옥천동,2022-02-16,0.008
동해시,천곡동,2022-02-16,0.006
삼척시,남양동,2022-02-16,0.007
속초시,금호동,2022-02-16,0.006
태백시,황지동,2022-02-16,0.006
춘천시,중앙로,2022-02-17,0.015
춘천시,석사동,2022-02-17,0.018
춘천시,신사우동,2022-02-17,0.011
원주시,중앙동,2022-02-17,0.021
원주시,반곡동,2022-02-17,0.017
원주시,문막읍,2022-02-17,0.015
원주시,지정면,2022-02-17,0.015
강릉시,주문진읍,2022-02-17,0.004
강릉시,옥천동,2022-02-17,0.010
동해시,천곡동,2022-02-17,0.007
삼척시,남양동,2022-02-17,0.009
속초시,금호동,2022-02-17,0.010
태백시,황지동,2022-02-17,0.007
춘천시,중앙로,2022-02-18,0.025
춘천시,석사동,2022-02-18,0.026
춘천시,신사우동,2022-02-18,0.014
원주시,중앙동,2022-02-18,0.030
원주시,반곡동,2022-02-18,0.027
원주시,문막읍,2022-02-18,0.022
원주시,지정면,2022-02-18,0.020
강릉시,주문진읍,2022-02-18,0.007
강릉시,옥천동,2022-02-18,0.013
동해시,천곡동,2022-02-18,0.023
삼척시,남양동,2022-02-18,0.015
속초시,금호동,2022-02-18,0.019
태백시,황지동,2022-02-18,0.012
춘천시,중앙로,2022-02-19,0.017
춘천시,석사동,2022-02-19,0.021
춘천시,신사우동,2022-02-19,0.013
원주시,중앙동,2022-02-19,0.027
원주시,반곡동,2022-02-19,0.025
원주시,문막읍,2022-02-19,0.020
원주시,지정면,2022-02-19,0.018
강릉시,주문진읍,2022-02-19,0.009
강릉시,옥천동,2022-02-19,0.014
동해시,천곡동,2022-02-19,0.019
삼척시,남양동,2022-02-19,0.017
속초시,금호동,2022-02-19,0.012
태백시,황지동,2022-02-19,0.010
춘천시,중앙로,2022-02-20,0.005
춘천시,석사동,2022-02-20,0.007
춘천시,신사우동,2022-02-20,0.004
원주시,중앙동,2022-02-20,0.011
원주시,반곡동,2022-02-20,0.009
원주시,문막읍,2022-02-20,0.009
원주시,지정면,2022-02-20,0.006
강릉시,주문진읍,2022-02-20,0.003
강릉시,옥천동,2022-02-20,0.006
동해시,천곡동,2022-02-20,0.005
삼척시,남양동,2022-02-20,0.007
속초시,금호동,2022-02-20,0.006
태백시,황지동,2022-02-20,0.005
춘천시,중앙로,2022-02-21,0.013
춘천시,석사동,2022-02-21,0.016
춘천시,신사우동,2022-02-21,0.011
원주시,중앙동,2022-02-21,0.019
원주시,반곡동,2022-02-21,0.015
원주시,문막읍,2022-02-21,0.015
원주시,지정면,2022-02-21,0.011
강릉시,주문진읍,2022-02-21,0.006
강릉시,옥천동,2022-02-21,0.011
동해시,천곡동,2022-02-21,0.009
삼척시,남양동,2022-02-21,0.011
속초시,금호동,2022-02-21,0.007
태백시,황지동,2022-02-21,0.006
춘천시,중앙로,2022-02-22,0.007
춘천시,석사동,2022-02-22,0.010
춘천시,신사우동,2022-02-22,0.008
원주시,중앙동,2022-02-22,0.018
원주시,반곡동,2022-02-22,0.012
원주시,문막읍,2022-02-22,0.015
원주시,지정면,2022-02-22,0.011
강릉시,주문진읍,2022-02-22,0.004
강릉시,옥천동,2022-02-22,0.008
동해시,천곡동,2022-02-22,0.008
삼척시,남양동,2022-02-22,0.011
속초시,금호동,2022-02-22,0.006
태백시,황지동,2022-02-22,0.007
춘천시,중앙로,2022-02-23,0.012
춘천시,석사동,2022-02-23,0.016
춘천시,신사우동,2022-02-23,0.011
원주시,중앙동,2022-02-23,0.019
원주시,반곡동,2022-02-23,0.015
원주시,문막읍,2022-02-23,0.016
원주시,지정면,2022-02-23,0.013
강릉시,주문진읍,2022-02-23,0.006
강릉시,옥천동,2022-02-23,0.011
동해시,천곡동,2022-02-23,0.010
삼척시,남양동,2022-02-23,0.011
속초시,금호동,2022-02-23,0.009
태백시,황지동,2022-02-23,2.343
춘천시,중앙로,2022-02-24,0.015
춘천시,석사동,2022-02-24,0.018
춘천시,신사우동,2022-02-24,0.011
원주시,중앙동,2022-02-24,0.024
원주시,반곡동,2022-02-24,0.020
원주시,문막읍,2022-02-24,0.020
원주시,지정면,2022-02-24,0.017
강릉시,주문진읍,2022-02-24,0.007
강릉시,옥천동,2022-02-24,0.010
동해시,천곡동,2022-02-24,0.013
삼척시,남양동,2022-02-24,0.013
속초시,금호동,2022-02-24,0.008
태백시,황지동,2022-02-24,0.010
춘천시,중앙로,2022-02-25,0.022
춘천시,석사동,2022-02-25,0.029
춘천시,신사우동,2022-02-25,0.020
원주시,중앙동,2022-02-25,0.028
원주시,반곡동,2022-02-25,0.026
원주시,문막읍,2022-02-25,0.023
원주시,지정면,2022-02-25,0.019
강릉시,주문진읍,2022-02-25,0.011
강릉시,옥천동,2022-02-25,0.015
동해시,천곡동,2022-02-25,0.014
삼척시,남양동,2022-02-25,0.016
속초시,금호동,2022-02-25,0.010
태백시,황지동,2022-02-25,0.011
춘천시,중앙로,2022-02-26,0.015
춘천시,석사동,2022-02-26,0.019
춘천시,신사우동,2022-02-26,0.016
원주시,중앙동,2022-02-26,0.020
원주시,반곡동,2022-02-26,0.019
원주시,문막읍,2022-02-26,0.015
원주시,지정면,2022-02-26,0.012
강릉시,주문진읍,2022-02-26,0.012
강릉시,옥천동,2022-02-26,0.015
동해시,천곡동,2022-02-26,0.014
삼척시,남양동,2022-02-26,0.013
속초시,금호동,2022-02-26,0.010
태백시,황지동,2022-02-26,0.012
춘천시,중앙로,2022-02-27,0.013
춘천시,석사동,2022-02-27,0.015
춘천시,신사우동,2022-02-27,0.011
원주시,중앙동,2022-02-27,0.017
원주시,반곡동,2022-02-27,0.014
원주시,문막읍,2022-02-27,0.013
원주시,지정면,2022-02-27,0.010
강릉시,주문진읍,2022-02-27,0.007
강릉시,옥천동,2022-02-27,0.011
동해시,천곡동,2022-02-27,0.010
삼척시,남양동,2022-02-27,0.011
속초시,금호동,2022-02-27,0.007
태백시,황지동,2022-02-27,0.008
춘천시,중앙로,2022-02-28,0.019
춘천시,석사동,2022-02-28,0.023
춘천시,신사우동,2022-02-28,0.016
원주시,중앙동,2022-02-28,0.028
원주시,반곡동,2022-02-28,0.024
원주시,문막읍,2022-02-28,0.019
원주시,지정면,2022-02-28,0.018
강릉시,주문진읍,2022-02-28,0.012
강릉시,옥천동,2022-02-28,0.019
동해시,천곡동,2022-02-28,0.022
삼척시,남양동,2022-02-28,0.020
속초시,금호동,2022-02-28,0.015
태백시,황지동,2022-02-28,0.012
춘천시,중앙로,2022-02-29,0
춘천시,석사동,2022-02-29,0
춘천시,신사우동,2022-02-29,0
원주시,중앙동,2022-02-29,0
원주시,반곡동,2022-02-29,0
원주시,문막읍,2022-02-29,0
원주시,지정면,2022-02-29,0
강릉시,주문진읍,2022-02-29,0
강릉시,옥천동,2022-02-29,0
동해시,천곡동,2022-02-29,0
삼척시,남양동,2022-02-29,0
속초시,금호동,2022-02-29,0
태백시,황지동,2022-02-29,0
춘천시,중앙로,2022-02-30,0
춘천시,석사동,2022-02-30,0
춘천시,신사우동,2022-02-30,0
원주시,중앙동,2022-02-30,0
원주시,반곡동,2022-02-30,0
원주시,문막읍,2022-02-30,0
원주시,지정면,2022-02-30,0
강릉시,주문진읍,2022-02-30,0
강릉시,옥천동,2022-02-30,0
동해시,천곡동,2022-02-30,0
삼척시,남양동,2022-02-30,0
속초시,금호동,2022-02-30,0
태백시,황지동,2022-02-30,0
춘천시,중앙로,2022-02-31,0
춘천시,석사동,2022-02-31,0
춘천시,신사우동,2022-02-31,0
원주시,중앙동,2022-02-31,0
원주시,반곡동,2022-02-31,0
원주시,문막읍,2022-02-31,0
원주시,지정면,2022-02-31,0
강릉시,주문진읍,2022-02-31,0
강릉시,옥천동,2022-02-31,0
동해시,천곡동,2022-02-31,0
삼척시,남양동,2022-02-31,0
속초시,금호동,2022-02-31,0
태백시,황지동,2022-02-31,0
