지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2022-01-01,0.025
춘천시,석사동,2022-01-01,0.025
춘천시,신사우동,2022-01-01,0.012
원주시,중앙동,2022-01-01,0.020
원주시,반곡동,2022-01-01,0.022
원주시,문막읍,2022-01-01,0.016
원주시,지정면,2022-01-01,0.016
강릉시,옥천동,2022-01-01,0.016
동해시,천곡동,2022-01-01,0.026
삼척시,남양동,2022-01-01,0.012
속초시,금호동,2022-01-01,0.027
태백시,황지동,2022-01-01,0.012
춘천시,중앙로,2022-01-02,0.020
춘천시,석사동,2022-01-02,0.026
춘천시,신사우동,2022-01-02,0.012
원주시,중앙동,2022-01-02,0.023
원주시,반곡동,2022-01-02,0.025
원주시,문막읍,2022-01-02,0.019
원주시,지정면,2022-01-02,0.016
강릉시,옥천동,2022-01-02,0.010
동해시,천곡동,2022-01-02,0.013
삼척시,남양동,2022-01-02,0.015
속초시,금호동,2022-01-02,0.011
태백시,황지동,2022-01-02,0.012
춘천시,중앙로,2022-01-03,0.026
춘천시,석사동,2022-01-03,0.024
춘천시,신사우동,2022-01-03,0.015
원주시,중앙동,2022-01-03,0.026
원주시,반곡동,2022-01-03,0.025
원주시,문막읍,2022-01-03,0.025
원주시,지정면,2022-01-03,0.024
강릉시,옥천동,2022-01-03,0.012
동해시,천곡동,2022-01-03,0.013
삼척시,남양동,2022-01-03,0.015
속초시,금호동,2022-01-03,0.009
태백시,황지동,2022-01-03,0.012
춘천시,중앙로,2022-01-04,0.025
춘천시,석사동,2022-01-04,0.027
춘천시,신사우동,2022-01-04,0.018
원주시,중앙동,2022-01-04,0.027
원주시,반곡동,2022-01-04,0.026
원주시,문막읍,2022-01-04,0.027
원주시,지정면,2022-01-04,0.026
강릉시,옥천동,2022-01-04,0.022
동해시,천곡동,2022-01-04,0.015
삼척시,남양동,2022-01-04,0.020
속초시,금호동,2022-01-04,0.016
태백시,황지동,2022-01-04,0.011
춘천시,중앙로,2022-01-05,0.034
춘천시,석사동,2022-01-05,0.028
춘천시,신사우동,2022-01-05,0.018
원주시,중앙동,2022-01-05,0.032
원주시,반곡동,2022-01-05,0.035
원주시,문막읍,2022-01-05,0.028
원주시,지정면,2022-01-05,0.030
강릉시,옥천동,2022-01-05,0.017
동해시,천곡동,2022-01-05,0.022
삼척시,남양동,2022-01-05,0.016
속초시,금호동,2022-01-05,0.022
태백시,황지동,2022-01-05,0.019
춘천시,중앙로,2022-01-06,0.030
춘천시,석사동,2022-01-06,0.029
춘천시,신사우동,2022-01-06,0.017
원주시,중앙동,2022-01-06,0.030
원주시,반곡동,2022-01-06,0.034
원주시,문막읍,2022-01-06,0.027
원주시,지정면,2022-01-06,0.030
강릉시,옥천동,2022-01-06,0.019
동해시,천곡동,2022-01-06,0.018
삼척시,남양동,2022-01-06,0.014
속초시,금호동,2022-01-06,0.023
태백시,황지동,2022-01-06,1.180
춘천시,중앙로,2022-01-07,0.032
춘천시,석사동,2022-01-07,0.032
춘천시,신사우동,2022-01-07,0.019
원주시,중앙동,2022-01-07,0.029
원주시,반곡동,2022-01-07,0.035
원주시,문막읍,2022-01-07,0.030
원주시,지정면,2022-01-07,0.029
강릉시,옥천동,2022-01-07,0.019
동해시,천곡동,2022-01-07,0.031
삼척시,남양동,2022-01-07,0.018
속초시,금호동,2022-01-07,0.029
태백시,황지동,2022-01-07,0.015
춘천시,중앙로,2022-01-08,0.037
춘천시,석사동,2022-01-08,0.033
춘천시,신사우동,2022-01-08,0.027
원주시,중앙동,2022-01-08,0.034
원주시,반곡동,2022-01-08,0.036
원주시,문막읍,2022-01-08,0.031
원주시,지정면,2022-01-08,0.028
강릉시,옥천동,2022-01-08,0.014
동해시,천곡동,2022-01-08,0.021
삼척시,남양동,2022-01-08,0.018
속초시,금호동,2022-01-08,0.014
태백시,황지동,2022-01-08,0.012
춘천시,중앙로,2022-01-09,0.025
춘천시,석사동,2022-01-09,0.031
춘천시,신사우동,2022-01-09,0.021
원주시,중앙동,2022-01-09,0.024
원주시,반곡동,2022-01-09,0.025
원주시,문막읍,2022-01-09,0.026
원주시,지정면,2022-01-09,0.020
강릉시,옥천동,2022-01-09,0.022
동해시,천곡동,2022-01-09,0.017
삼척시,남양동,2022-01-09,0.021
속초시,금호동,2022-01-09,0.017
태백시,황지동,2022-01-09,0.012
춘천시,중앙로,2022-01-10,0.033
춘천시,석사동,2022-01-10,0.033
춘천시,신사우동,2022-01-10,0.024
원주시,중앙동,2022-01-10,0.032
원주시,반곡동,2022-01-10,0.033
원주시,문막읍,2022-01-10,0.033
원주시,지정면,2022-01-10,0.031
강릉시,옥천동,2022-01-10,0.021
동해시,천곡동,2022-01-10,0.035
삼척시,남양동,2022-01-10,0.021
속초시,금호동,2022-01-10,0.023
태백시,황지동,2022-01-10,0.014
춘천시,중앙로,2022-01-11,0.009
춘천시,석사동,2022-01-11,0.015
춘천시,신사우동,2022-01-11,0.008
원주시,중앙동,2022-01-11,0.021
원주시,반곡동,2022-01-11,0.020
원주시,문막읍,2022-01-11,0.019
원주시,지정면,2022-01-11,0.014
강릉시,옥천동,2022-01-11,0.014
동해시,천곡동,2022-01-11,0.013
삼척시,남양동,2022-01-11,0.015
속초시,금호동,2022-01-11,0.007
태백시,황지동,2022-01-11,0.009
춘천시,중앙로,2022-01-12,0.012
춘천시,석사동,2022-01-12,0.019
춘천시,신사우동,2022-01-12,0.011
원주시,중앙동,2022-01-12,0.025
원주시,반곡동,2022-01-12,0.022
원주시,문막읍,2022-01-12,0.021
원주시,지정면,2022-01-12,0.020
강릉시,옥천동,2022-01-12,0.010
동해시,천곡동,2022-01-12,0.012
삼척시,남양동,2022-01-12,0.012
속초시,금호동,2022-01-12,0.008
태백시,황지동,2022-01-12,0.010
춘천시,중앙로,2022-01-13,0.012
춘천시,석사동,2022-01-13,0.016
춘천시,신사우동,2022-01-13,0.009
원주시,중앙동,2022-01-13,0.021
원주시,반곡동,2022-01-13,0.016
원주시,문막읍,2022-01-13,0.015
원주시,지정면,2022-01-13,0.014
강릉시,옥천동,2022-01-13,0.008
동해시,천곡동,2022-01-13,0.008
삼척시,남양동,2022-01-13,0.010
속초시,금호동,2022-01-13,0.006
태백시,황지동,2022-01-13,0.007
춘천시,중앙로,2022-01-14,0.020
춘천시,석사동,2022-01-14,0.025
춘천시,신사우동,2022-01-14,0.013
