지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-08-01,0.007
춘천시,석사동,2017-08-01,0.005
원주시,중앙동,2017-08-01,0.012
원주시,반곡동,2017-08-01,0.008
강릉시,옥천동,2017-08-01,0.013
동해시,천곡동,2017-08-01,0.011
삼척시,남양동,2017-08-01,0.010
춘천시,중앙로,2017-08-02,0.006
춘천시,석사동,2017-08-02,0.006
원주시,중앙동,2017-08-02,0.013
원주시,반곡동,2017-08-02,0.010
강릉시,옥천동,2017-08-02,0.011
동해시,천곡동,2017-08-02,0.010
삼척시,남양동,2017-08-02,0.009
춘천시,중앙로,2017-08-03,0.006
춘천시,석사동,2017-08-03,0.004
원주시,중앙동,2017-08-03,0.013
원주시,반곡동,2017-08-03,0.008
강릉시,옥천동,2017-08-03,0.018
동해시,천곡동,2017-08-03,0.015
삼척시,남양동,2017-08-03,0.007
춘천시,중앙로,2017-08-04,0.008
춘천시,석사동,2017-08-04,0.008
원주시,중앙동,2017-08-04,0.014
원주시,반곡동,2017-08-04,0.011
강릉시,옥천동,2017-08-04,0.026
동해시,천곡동,2017-08-04,0.010
삼척시,남양동,2017-08-04,0.007
춘천시,중앙로,2017-08-05,0.007
춘천시,석사동,2017-08-05,0.005
원주시,중앙동,2017-08-05,0.012
원주시,반곡동,2017-08-05,0.011
강릉시,옥천동,2017-08-05,0.020
동해시,천곡동,2017-08-05,0.010
삼척시,남양동,2017-08-05,0.008
춘천시,중앙로,2017-08-06,0.004
춘천시,석사동,2017-08-06,0.004
원주시,중앙동,2017-08-06,0.009
원주시,반곡동,2017-08-06,0.006
강릉시,옥천동,2017-08-06,0.011
동해시,천곡동,2017-08-06,0.011
삼척시,남양동,2017-08-06,0.005
춘천시,중앙로,2017-08-07,0.006
춘천시,석사동,2017-08-07,0.004
원주시,중앙동,2017-08-07,0.014
원주시,반곡동,2017-08-07,0.009
강릉시,옥천동,2017-08-07,0.014
동해시,천곡동,2017-08-07,0.013
삼척시,남양동,2017-08-07,0.010
춘천시,중앙로,2017-08-08,0.008
춘천시,석사동,2017-08-08,0.008
원주시,중앙동,2017-08-08,0.014
원주시,반곡동,2017-08-08,0.011
강릉시,옥천동,2017-08-08,0.013
동해시,천곡동,2017-08-08,0.011
삼척시,남양동,2017-08-08,0.007
춘천시,중앙로,2017-08-09,0.010
춘천시,석사동,2017-08-09,0.004
원주시,중앙동,2017-08-09,0.016
원주시,반곡동,2017-08-09,0.013
강릉시,옥천동,2017-08-09,0.012
동해시,천곡동,2017-08-09,0.019
삼척시,남양동,2017-08-09,0.011
춘천시,중앙로,2017-08-10,0.007
춘천시,석사동,2017-08-10,0.003
