지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2019-04-01,0.014
춘천시,석사동,2019-04-01,0.012
원주시,중앙동,2019-04-01,0.012
원주시,반곡동,2019-04-01,0.008
원주시,문막읍,2019-04-01,0.015
강릉시,옥천동,2019-04-01,0.013
동해시,천곡동,2019-04-01,0.008
삼척시,남양동,2019-04-01,0.011
속초시,금호동,2019-04-01,0.005
태백시,황지동,2019-04-01,0.006
춘천시,중앙로,2019-04-02,0.016
춘천시,석사동,2019-04-02,0.014
원주시,중앙동,2019-04-02,0.014
원주시,반곡동,2019-04-02,0.011
원주시,문막읍,2019-04-02,0.017
강릉시,옥천동,2019-04-02,0.012
동해시,천곡동,2019-04-02,0.009
삼척시,남양동,2019-04-02,0.012
속초시,금호동,2019-04-02,0.007
태백시,황지동,2019-04-02,0.008
춘천시,중앙로,2019-04-03,0.018
춘천시,석사동,2019-04-03,0.015
원주시,중앙동,2019-04-03,0.014
원주시,반곡동,2019-04-03,0.010
원주시,문막읍,2019-04-03,0.018
강릉시,옥천동,2019-04-03,0.013
동해시,천곡동,2019-04-03,0.009
삼척시,남양동,2019-04-03,0.013
속초시,금호동,2019-04-03,0.007
태백시,황지동,2019-04-03,0.010
춘천시,중앙로,2019-04-04,0.018
춘천시,석사동,2019-04-04,0.018
원주시,중앙동,2019-04-04,0.014
원주시,반곡동,2019-04-04,0.014
원주시,문막읍,2019-04-04,0.018
강릉시,옥천동,2019-04-04,0.008
동해시,천곡동,2019-04-04,0.010
삼척시,남양동,2019-04-04,0.011
속초시,금호동,2019-04-04,0.007
태백시,황지동,2019-04-04,0.006
춘천시,중앙로,2019-04-05,0.013
춘천시,석사동,2019-04-05,0.011
원주시,중앙동,2019-04-05,0.018
원주시,반곡동,2019-04-05,0.016
원주시,문막읍,2019-04-05,0.019
강릉시,옥천동,2019-04-05,0.011
동해시,천곡동,2019-04-05,0.017
삼척시,남양동,2019-04-05,0.010
속초시,금호동,2019-04-05,0.008
태백시,황지동,2019-04-05,3.508
춘천시,중앙로,2019-04-06,0.016
춘천시,석사동,2019-04-06,0.013
원주시,중앙동,2019-04-06,0.018
원주시,반곡동,2019-04-06,0.023
원주시,문막읍,2019-04-06,0.017
강릉시,옥천동,2019-04-06,0.015
동해시,천곡동,2019-04-06,0.023
삼척시,남양동,2019-04-06,0.016
속초시,금호동,2019-04-06,0.008
태백시,황지동,2019-04-06,0.008
춘천시,중앙로,2019-04-07,0.009
춘천시,석사동,2019-04-07,0.009
원주시,중앙동,2019-04-07,0.010
원주시,반곡동,2019-04-07,0.014
원주시,문막읍,2019-04-07,0.011
강릉시,옥천동,2019-04-07,0.013
동해시,천곡동,2019-04-07,0.011
삼척시,남양동,2019-04-07,0.011
속초시,금호동,2019-04-07,0.007
태백시,황지동,2019-04-07,0.007
춘천시,중앙로,2019-04-08,0.016
춘천시,석사동,2019-04-08,0.014
원주시,중앙동,2019-04-08,0.016
원주시,반곡동,2019-04-08,0.018
원주시,문막읍,2019-04-08,0.016
강릉시,옥천동,2019-04-08,0.014
동해시,천곡동,2019-04-08,0.022
삼척시,남양동,2019-04-08,0.011
속초시,금호동,2019-04-08,0.009
태백시,황지동,2019-04-08,0.006
춘천시,중앙로,2019-04-09,0.013
춘천시,석사동,2019-04-09,0.014
원주시,중앙동,2019-04-09,0.012
원주시,반곡동,2019-04-09,0.007
원주시,문막읍,2019-04-09,0.014
강릉시,옥천동,2019-04-09,0.014
동해시,천곡동,2019-04-09,0.022
삼척시,남양동,2019-04-09,0.016
속초시,금호동,2019-04-09,0.011
태백시,황지동,2019-04-09,0.008
춘천시,중앙로,2019-04-10,0.012
춘천시,석사동,2019-04-10,0.007
원주시,중앙동,2019-04-10,0.011
원주시,반곡동,2019-04-10,0.008
원주시,문막읍,2019-04-10,0.017
강릉시,옥천동,2019-04-10,0.013
동해시,천곡동,2019-04-10,0.012
삼척시,남양동,2019-04-10,0.018
속초시,금호동,2019-04-10,0.011
태백시,황지동,2019-04-10,0.008
춘천시,중앙로,2019-04-11,0.015
춘천시,석사동,2019-04-11,0.014
원주시,중앙동,2019-04-11,0.018
원주시,반곡동,2019-04-11,0.018
원주시,문막읍,2019-04-11,0.015
강릉시,옥천동,2019-04-11,0.014
동해시,천곡동,2019-04-11,0.019
삼척시,남양동,2019-04-11,0.013
속초시,금호동,2019-04-11,0.017
태백시,황지동,2019-04-11,0.009
춘천시,중앙로,2019-04-12,0.017
춘천시,석사동,2019-04-12,0.015
원주시,중앙동,2019-04-12,0.022
원주시,반곡동,2019-04-12,0.022
원주시,문막읍,2019-04-12,0.018
강릉시,옥천동,2019-04-12,0.021
동해시,천곡동,2019-04-12,0.028
삼척시,남양동,2019-04-12,0.015
속초시,금호동,2019-04-12,0.016
태백시,황지동,2019-04-12,0.010
춘천시,중앙로,2019-04-13,0.017
춘천시,석사동,2019-04-13,0.018
원주시,중앙동,2019-04-13,0.018
원주시,반곡동,2019-04-13,0.017
원주시,문막읍,2019-04-13,0.015
강릉시,옥천동,2019-04-13,0.012
동해시,천곡동,2019-04-13,0.027
삼척시,남양동,2019-04-13,0.018
속초시,금호동,2019-04-13,0.009
태백시,황지동,2019-04-13,0.010
춘천시,중앙로,2019-04-14,0.018
춘천시,석사동,2019-04-14,0.015
원주시,중앙동,2019-04-14,0.017
원주시,반곡동,2019-04-14,0.015
원주시,문막읍,2019-04-14,0.015
강릉시,옥천동,2019-04-14,0.010
동해시,천곡동,2019-04-14,0.013
삼척시,남양동,2019-04-14,0.012
속초시,금호동,2019-04-14,0.007
태백시,황지동,2019-04-14,0.006
춘천시,중앙로,2019-04-15,0.022
춘천시,석사동,2019-04-15,0.017
원주시,중앙동,2019-04-15,0.018
원주시,반곡동,2019-04-15,0.019
원주시,문막읍,2019-04-15,0.016
강릉시,옥천동,2019-04-15,0.015
동해시,천곡동,2019-04-15,0.010
삼척시,남양동,2019-04-15,0.019
속초시,금호동,2019-04-15,0.009
태백시,황지동,2019-04-15,0.009
춘천시,중앙로,2019-04-16,0.022
춘천시,석사동,2019-04-16,0.021
원주시,중앙동,2019-04-16,0.022
원주시,반곡동,2019-04-16,0.021
원주시,문막읍,2019-04-16,0.017
강릉시,옥천동,2019-04-16,0.011
동해시,천곡동,2019-04-16,0.016
삼척시,남양동,2019-04-16,0.017
속초시,금호동,2019-04-16,0.008
태백시,황지동,2019-04-16,1.175
