지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2019-05-01,0.010
춘천시,석사동,2019-05-01,0.012
원주시,중앙동,2019-05-01,0.017
원주시,반곡동,2019-05-01,0.016
원주시,문막읍,2019-05-01,0.015
강릉시,옥천동,2019-05-01,0.015
동해시,천곡동,2019-05-01,0.026
삼척시,남양동,2019-05-01,0.019
속초시,금호동,2019-05-01,0.009
태백시,황지동,2019-05-01,0.009
춘천시,중앙로,2019-05-02,0.011
춘천시,석사동,2019-05-02,0.011
원주시,중앙동,2019-05-02,0.016
원주시,반곡동,2019-05-02,0.015
원주시,문막읍,2019-05-02,0.015
강릉시,옥천동,2019-05-02,0.013
동해시,천곡동,2019-05-02,0.017
삼척시,남양동,2019-05-02,0.016
속초시,금호동,2019-05-02,0.011
태백시,황지동,2019-05-02,1.178
춘천시,중앙로,2019-05-03,0.017
춘천시,석사동,2019-05-03,0.018
원주시,중앙동,2019-05-03,0.020
원주시,반곡동,2019-05-03,0.018
원주시,문막읍,2019-05-03,0.017
강릉시,옥천동,2019-05-03,0.015
동해시,천곡동,2019-05-03,0.015
삼척시,남양동,2019-05-03,0.013
속초시,금호동,2019-05-03,0.006
태백시,황지동,2019-05-03,0.006
춘천시,중앙로,2019-05-04,0.017
춘천시,석사동,2019-05-04,0.018
원주시,중앙동,2019-05-04,0.022
원주시,반곡동,2019-05-04,0.022
원주시,문막읍,2019-05-04,0.020
강릉시,옥천동,2019-05-04,0.019
동해시,천곡동,2019-05-04,0.026
삼척시,남양동,2019-05-04,0.020
속초시,금호동,2019-05-04,0.011
태백시,황지동,2019-05-04,0.006
춘천시,중앙로,2019-05-05,0.009
춘천시,석사동,2019-05-05,0.011
원주시,중앙동,2019-05-05,0.015
원주시,반곡동,2019-05-05,0.016
원주시,문막읍,2019-05-05,0.015
강릉시,옥천동,2019-05-05,0.015
동해시,천곡동,2019-05-05,0.036
삼척시,남양동,2019-05-05,0.024
속초시,금호동,2019-05-05,0.014
태백시,황지동,2019-05-05,0.007
춘천시,중앙로,2019-05-06,0.006
춘천시,석사동,2019-05-06,0.006
원주시,중앙동,2019-05-06,0.009
원주시,반곡동,2019-05-06,0.007
원주시,문막읍,2019-05-06,0.012
강릉시,옥천동,2019-05-06,0.006
동해시,천곡동,2019-05-06,0.011
삼척시,남양동,2019-05-06,0.010
속초시,금호동,2019-05-06,0.008
태백시,황지동,2019-05-06,0.004
