지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2022-04-01,0.007
춘천시,석사동,2022-04-01,0.010
춘천시,신사우동,2022-04-01,0.005
원주시,중앙동,2022-04-01,0.015
원주시,반곡동,2022-04-01,0.012
원주시,문막읍,2022-04-01,0.012
원주시,지정면,2022-04-01,0.010
강릉시,주문진읍,2022-04-01,0.004
강릉시,옥천동,2022-04-01,0.012
동해시,천곡동,2022-04-01,0.009
삼척시,남양동,2022-04-01,0.009
속초시,금호동,2022-04-01,0.008
태백시,황지동,2022-04-01,0.007
춘천시,중앙로,2022-04-02,0.010
춘천시,석사동,2022-04-02,0.012
춘천시,신사우동,2022-04-02,0.008
원주시,중앙동,2022-04-02,0.017
원주시,반곡동,2022-04-02,0.013
원주시,문막읍,2022-04-02,0.013
원주시,지정면,2022-04-02,0.012
강릉시,주문진읍,2022-04-02,0.008
강릉시,옥천동,2022-04-02,0.014
동해시,천곡동,2022-04-02,0.017
삼척시,남양동,2022-04-02,0.014
속초시,금호동,2022-04-02,0.013
태백시,황지동,2022-04-02,0.008
춘천시,중앙로,2022-04-03,0.009
춘천시,석사동,2022-04-03,0.011
춘천시,신사우동,2022-04-03,0.008
원주시,중앙동,2022-04-03,0.015
원주시,반곡동,2022-04-03,0.012
원주시,문막읍,2022-04-03,0.011
원주시,지정면,2022-04-03,0.010
강릉시,주문진읍,2022-04-03,0.009
강릉시,옥천동,2022-04-03,0.013
동해시,천곡동,2022-04-03,0.020
삼척시,남양동,2022-04-03,0.013
속초시,금호동,2022-04-03,0.014
태백시,황지동,2022-04-03,0.008
춘천시,중앙로,2022-04-04,0.013
춘천시,석사동,2022-04-04,0.017
춘천시,신사우동,2022-04-04,0.011
원주시,중앙동,2022-04-04,0.020
원주시,반곡동,2022-04-04,0.018
원주시,문막읍,2022-04-04,0.017
원주시,지정면,2022-04-04,0.017
강릉시,주문진읍,2022-04-04,0.012
강릉시,옥천동,2022-04-04,0.014
동해시,천곡동,2022-04-04,0.023
삼척시,남양동,2022-04-04,0.016
속초시,금호동,2022-04-04,0.015
태백시,황지동,2022-04-04,0.009
춘천시,중앙로,2022-04-05,0.016
춘천시,석사동,2022-04-05,0.019
춘천시,신사우동,2022-04-05,0.014
원주시,중앙동,2022-04-05,0.020
원주시,반곡동,2022-04-05,0.018
원주시,문막읍,2022-04-05,0.018
원주시,지정면,2022-04-05,0.017
강릉시,주문진읍,2022-04-05,0.010
강릉시,옥천동,2022-04-05,0.010
동해시,천곡동,2022-04-05,0.015
삼척시,남양동,2022-04-05,0.011
속초시,금호동,2022-04-05,0.010
태백시,황지동,2022-04-05,1.174
춘천시,중앙로,2022-04-06,0.013
춘천시,석사동,2022-04-06,0.015
춘천시,신사우동,2022-04-06,0.010
원주시,중앙동,2022-04-06,0.021
원주시,반곡동,2022-04-06,0.018
원주시,문막읍,2022-04-06,0.018
원주시,지정면,2022-04-06,0.016
강릉시,주문진읍,2022-04-06,0.008
강릉시,옥천동,2022-04-06,0.012
동해시,천곡동,2022-04-06,0.011
삼척시,남양동,2022-04-06,0.010
속초시,금호동,2022-04-06,0.008
태백시,황지동,2022-04-06,0.009
춘천시,중앙로,2022-04-07,0.009
춘천시,석사동,2022-04-07,0.010
춘천시,신사우동,2022-04-07,0.007
원주시,중앙동,2022-04-07,0.020
원주시,반곡동,2022-04-07,0.016
원주시,문막읍,2022-04-07,0.017
원주시,지정면,2022-04-07,0.015
강릉시,주문진읍,2022-04-07,0.007
강릉시,옥천동,2022-04-07,0.012
동해시,천곡동,2022-04-07,0.012
삼척시,남양동,2022-04-07,0.012
속초시,금호동,2022-04-07,0.007
태백시,황지동,2022-04-07,0.009
춘천시,중앙로,2022-04-08,0.016
춘천시,석사동,2022-04-08,0.017
