지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2020-04-01,0.014
춘천시,석사동,2020-04-01,0.014
춘천시,신사우동,2020-04-01,0.005
원주시,중앙동,2020-04-01,0.020
원주시,반곡동,2020-04-01,0.019
원주시,문막읍,2020-04-01,0.020
강릉시,옥천동,2020-04-01,0.009
동해시,천곡동,2020-04-01,0.015
삼척시,남양동,2020-04-01,0.014
속초시,금호동,2020-04-01,0.011
태백시,황지동,2020-04-01,0.014
춘천시,중앙로,2020-04-02,0.011
춘천시,석사동,2020-04-02,0.011
춘천시,신사우동,2020-04-02,0.007
원주시,중앙동,2020-04-02,0.016
원주시,반곡동,2020-04-02,0.015
원주시,문막읍,2020-04-02,0.017
강릉시,옥천동,2020-04-02,0.005
동해시,천곡동,2020-04-02,0.012
삼척시,남양동,2020-04-02,0.011
속초시,금호동,2020-04-02,0.012
태백시,황지동,2020-04-02,0.008
춘천시,중앙로,2020-04-03,0.014
춘천시,석사동,2020-04-03,0.015
춘천시,신사우동,2020-04-03,0.010
원주시,중앙동,2020-04-03,0.018
원주시,반곡동,2020-04-03,0.017
원주시,문막읍,2020-04-03,0.018
강릉시,옥천동,2020-04-03,0.003
동해시,천곡동,2020-04-03,0.009
삼척시,남양동,2020-04-03,0.012
속초시,금호동,2020-04-03,0.006
태백시,황지동,2020-04-03,0.007
춘천시,중앙로,2020-04-04,0.010
춘천시,석사동,2020-04-04,0.009
춘천시,신사우동,2020-04-04,0.008
원주시,중앙동,2020-04-04,0.016
원주시,반곡동,2020-04-04,0.014
원주시,문막읍,2020-04-04,0.014
강릉시,옥천동,2020-04-04,0.003
동해시,천곡동,2020-04-04,0.006
삼척시,남양동,2020-04-04,0.010
속초시,금호동,2020-04-04,0.005
태백시,황지동,2020-04-04,0.009
춘천시,중앙로,2020-04-05,0.009
춘천시,석사동,2020-04-05,0.010
춘천시,신사우동,2020-04-05,0.006
원주시,중앙동,2020-04-05,0.013
원주시,반곡동,2020-04-05,0.013
원주시,문막읍,2020-04-05,0.011
강릉시,옥천동,2020-04-05,0.004
동해시,천곡동,2020-04-05,0.011
삼척시,남양동,2020-04-05,0.008
속초시,금호동,2020-04-05,0.009
태백시,황지동,2020-04-05,0.008
춘천시,중앙로,2020-04-06,0.012
춘천시,석사동,2020-04-06,0.014
춘천시,신사우동,2020-04-06,0.009
원주시,중앙동,2020-04-06,0.017
원주시,반곡동,2020-04-06,0.017
원주시,문막읍,2020-04-06,0.016
강릉시,옥천동,2020-04-06,0.008
동해시,천곡동,2020-04-06,0.021
삼척시,남양동,2020-04-06,0.011
속초시,금호동,2020-04-06,0.012
태백시,황지동,2020-04-06,1.657
춘천시,중앙로,2020-04-07,0.015
춘천시,석사동,2020-04-07,0.016
춘천시,신사우동,2020-04-07,0.011
원주시,중앙동,2020-04-07,0.018
원주시,반곡동,2020-04-07,0.017
원주시,문막읍,2020-04-07,0.017
강릉시,옥천동,2020-04-07,0.007
동해시,천곡동,2020-04-07,0.008
삼척시,남양동,2020-04-07,0.010
속초시,금호동,2020-04-07,0.008
태백시,황지동,2020-04-07,0.010
춘천시,중앙로,2020-04-08,0.011
춘천시,석사동,2020-04-08,0.012
춘천시,신사우동,2020-04-08,0.007
원주시,중앙동,2020-04-08,0.014
원주시,반곡동,2020-04-08,0.013
원주시,문막읍,2020-04-08,0.013
강릉시,옥천동,2020-04-08,0.005
동해시,천곡동,2020-04-08,0.010
삼척시,남양동,2020-04-08,0.009
속초시,금호동,2020-04-08,0.005
태백시,황지동,2020-04-08,0.011
춘천시,중앙로,2020-04-09,0.009
춘천시,석사동,2020-04-09,0.008
춘천시,신사우동,2020-04-09,0.005
원주시,중앙동,2020-04-09,0.016
원주시,반곡동,2020-04-09,0.016
원주시,문막읍,2020-04-09,0.016
강릉시,옥천동,2020-04-09,0.008
동해시,천곡동,2020-04-09,0.010
삼척시,남양동,2020-04-09,0.009
속초시,금호동,2020-04-09,0.008
태백시,황지동,2020-04-09,0.011
춘천시,중앙로,2020-04-10,0.010
춘천시,석사동,2020-04-10,0.012
춘천시,신사우동,2020-04-10,0.005
원주시,중앙동,2020-04-10,0.014
원주시,반곡동,2020-04-10,0.014
원주시,문막읍,2020-04-10,0.016
강릉시,옥천동,2020-04-10,0.008
동해시,천곡동,2020-04-10,0.013
삼척시,남양동,2020-04-10,0.010
속초시,금호동,2020-04-10,0.011
태백시,황지동,2020-04-10,0.007
춘천시,중앙로,2020-04-11,0.011
춘천시,석사동,2020-04-11,0.015
춘천시,신사우동,2020-04-11,0.008
원주시,중앙동,2020-04-11,0.016
원주시,반곡동,2020-04-11,0.016
원주시,문막읍,2020-04-11,0.015
강릉시,옥천동,2020-04-11,0.011
동해시,천곡동,2020-04-11,0.025
삼척시,남양동,2020-04-11,0.012
속초시,금호동,2020-04-11,0.013
태백시,황지동,2020-04-11,0.008
춘천시,중앙로,2020-04-12,0.008
춘천시,석사동,2020-04-12,0.008
춘천시,신사우동,2020-04-12,0.004
원주시,중앙동,2020-04-12,0.011
원주시,반곡동,2020-04-12,0.010
원주시,문막읍,2020-04-12,0.010
강릉시,옥천동,2020-04-12,0.007
동해시,천곡동,2020-04-12,0.009
삼척시,남양동,2020-04-12,0.007
속초시,금호동,2020-04-12,0.003
태백시,황지동,2020-04-12,0.008
춘천시,중앙로,2020-04-13,0.010
춘천시,석사동,2020-04-13,0.010
춘천시,신사우동,2020-04-13,0.003
원주시,중앙동,2020-04-13,0.014
원주시,반곡동,2020-04-13,0.012
원주시,문막읍,2020-04-13,0.012
강릉시,옥천동,2020-04-13,0.004
동해시,천곡동,2020-04-13,0.008
삼척시,남양동,2020-04-13,0.006
속초시,금호동,2020-04-13,0.008
태백시,황지동,2020-04-13,0.006
춘천시,중앙로,2020-04-14,0.014
춘천시,석사동,2020-04-14,0.016
춘천시,신사우동,2020-04-14,0.009
