지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2020-02-01,0.017
춘천시,석사동,2020-02-01,0.027
원주시,중앙동,2020-02-01,0.028
원주시,반곡동,2020-02-01,0.024
원주시,문막읍,2020-02-01,0.022
강릉시,옥천동,2020-02-01,0.015
동해시,천곡동,2020-02-01,0.008
삼척시,남양동,2020-02-01,0.016
속초시,금호동,2020-02-01,0.014
태백시,황지동,2020-02-01,0.014
춘천시,중앙로,2020-02-02,0.014
춘천시,석사동,2020-02-02,0.023
원주시,중앙동,2020-02-02,0.025
원주시,반곡동,2020-02-02,0.027
원주시,문막읍,2020-02-02,0.024
강릉시,옥천동,2020-02-02,0.013
동해시,천곡동,2020-02-02,0.014
삼척시,남양동,2020-02-02,0.017
속초시,금호동,2020-02-02,0.014
태백시,황지동,2020-02-02,0.014
춘천시,중앙로,2020-02-03,0.006
춘천시,석사동,2020-02-03,0.011
원주시,중앙동,2020-02-03,0.017
원주시,반곡동,2020-02-03,0.017
원주시,문막읍,2020-02-03,0.016
강릉시,옥천동,2020-02-03,0.011
동해시,천곡동,2020-02-03,0.011
삼척시,남양동,2020-02-03,0.013
속초시,금호동,2020-02-03,0.006
태백시,황지동,2020-02-03,0.009
춘천시,중앙로,2020-02-04,0.013
춘천시,석사동,2020-02-04,0.018
원주시,중앙동,2020-02-04,0.020
원주시,반곡동,2020-02-04,0.020
원주시,문막읍,2020-02-04,0.016
강릉시,옥천동,2020-02-04,0.012
동해시,천곡동,2020-02-04,0.011
삼척시,남양동,2020-02-04,0.015
속초시,금호동,2020-02-04,0.008
태백시,황지동,2020-02-04,0.011
춘천시,중앙로,2020-02-05,0.006
춘천시,석사동,2020-02-05,0.008
원주시,중앙동,2020-02-05,0.015
원주시,반곡동,2020-02-05,0.015
원주시,문막읍,2020-02-05,0.014
강릉시,옥천동,2020-02-05,0.009
동해시,천곡동,2020-02-05,0.004
삼척시,남양동,2020-02-05,0.009
속초시,금호동,2020-02-05,0.005
태백시,황지동,2020-02-05,0.008
춘천시,중앙로,2020-02-06,0.014
춘천시,석사동,2020-02-06,0.021
원주시,중앙동,2020-02-06,0.023
원주시,반곡동,2020-02-06,0.027
원주시,문막읍,2020-02-06,0.019
강릉시,옥천동,2020-02-06,0.013
동해시,천곡동,2020-02-06,0.012
삼척시,남양동,2020-02-06,0.015
속초시,금호동,2020-02-06,0.012
태백시,황지동,2020-02-06,0.014
춘천시,중앙로,2020-02-07,0.021
춘천시,석사동,2020-02-07,0.029
원주시,중앙동,2020-02-07,0.030
