지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-06-01,0.011
춘천시,석사동,2017-06-01,0.014
원주시,중앙동,2017-06-01,0.019
원주시,반곡동,2017-06-01,0.014
강릉시,옥천동,2017-06-01,0.011
동해시,천곡동,2017-06-01,0.011
삼척시,남양동,2017-06-01,0.012
춘천시,중앙로,2017-06-02,0.008
춘천시,석사동,2017-06-02,0.007
원주시,중앙동,2017-06-02,0.014
원주시,반곡동,2017-06-02,0.011
강릉시,옥천동,2017-06-02,0.011
동해시,천곡동,2017-06-02,0.009
삼척시,남양동,2017-06-02,0.011
춘천시,중앙로,2017-06-03,0.007
춘천시,석사동,2017-06-03,0.006
원주시,중앙동,2017-06-03,0.012
원주시,반곡동,2017-06-03,0.008
강릉시,옥천동,2017-06-03,0.011
동해시,천곡동,2017-06-03,0.014
삼척시,남양동,2017-06-03,0.011
춘천시,중앙로,2017-06-04,0.007
춘천시,석사동,2017-06-04,0.007
원주시,중앙동,2017-06-04,0.011
원주시,반곡동,2017-06-04,0.007
강릉시,옥천동,2017-06-04,0.009
동해시,천곡동,2017-06-04,0.012
삼척시,남양동,2017-06-04,0.011
춘천시,중앙로,2017-06-05,0.007
춘천시,석사동,2017-06-05,0.007
원주시,중앙동,2017-06-05,0.012
원주시,반곡동,2017-06-05,0.009
강릉시,옥천동,2017-06-05,0.011
동해시,천곡동,2017-06-05,0.016
삼척시,남양동,2017-06-05,0.009
춘천시,중앙로,2017-06-06,0.010
춘천시,석사동,2017-06-06,0
원주시,중앙동,2017-06-06,0.015
원주시,반곡동,2017-06-06,0.011
강릉시,옥천동,2017-06-06,0.015
동해시,천곡동,2017-06-06,0.017
삼척시,남양동,2017-06-06,0.013
춘천시,중앙로,2017-06-07,0.008
춘천시,석사동,2017-06-07,0.011
원주시,중앙동,2017-06-07,0.013
원주시,반곡동,2017-06-07,0.010
강릉시,옥천동,2017-06-07,0.013
동해시,천곡동,2017-06-07,0.013
삼척시,남양동,2017-06-07,0.019
춘천시,중앙로,2017-06-08,0.011
춘천시,석사동,2017-06-08,0.012
원주시,중앙동,2017-06-08,0.013
원주시,반곡동,2017-06-08,0.012
강릉시,옥천동,2017-06-08,0.007
동해시,천곡동,2017-06-08,0.006
삼척시,남양동,2017-06-08,0.011
춘천시,중앙로,2017-06-09,0.012
춘천시,석사동,2017-06-09,0.016
원주시,중앙동,2017-06-09,0.014
원주시,반곡동,2017-06-09,0.011
강릉시,옥천동,2017-06-09,0.006
동해시,천곡동,2017-06-09,0.008
삼척시,남양동,2017-06-09,0.009
춘천시,중앙로,2017-06-10,0.009
춘천시,석사동,2017-06-10,0.012
원주시,중앙동,2017-06-10,0.014
원주시,반곡동,2017-06-10,0.012
강릉시,옥천동,2017-06-10,0.009
동해시,천곡동,2017-06-10,0.011
삼척시,남양동,2017-06-10,0.009
춘천시,중앙로,2017-06-11,0.006
춘천시,석사동,2017-06-11,0.008
원주시,중앙동,2017-06-11,0.012
원주시,반곡동,2017-06-11,0.010
강릉시,옥천동,2017-06-11,0.009
동해시,천곡동,2017-06-11,0.015
삼척시,남양동,2017-06-11,0.006
춘천시,중앙로,2017-06-12,0.007
춘천시,석사동,2017-06-12,0.005
원주시,중앙동,2017-06-12,0.012
원주시,반곡동,2017-06-12,0.009
강릉시,옥천동,2017-06-12,0.008
동해시,천곡동,2017-06-12,0.007
삼척시,남양동,2017-06-12,0.006
춘천시,중앙로,2017-06-13,0.009
춘천시,석사동,2017-06-13,0.008
원주시,중앙동,2017-06-13,0.015
원주시,반곡동,2017-06-13,0.012
강릉시,옥천동,2017-06-13,0.011
동해시,천곡동,2017-06-13,0.015
삼척시,남양동,2017-06-13,0.012
춘천시,중앙로,2017-06-14,0.010
춘천시,석사동,2017-06-14,0.009
원주시,중앙동,2017-06-14,0.015
원주시,반곡동,2017-06-14,0.013
강릉시,옥천동,2017-06-14,0.010
동해시,천곡동,2017-06-14,0.013
삼척시,남양동,2017-06-14,0.013
춘천시,중앙로,2017-06-15,0.014
춘천시,석사동,2017-06-15,0.016
원주시,중앙동,2017-06-15,0.019
원주시,반곡동,2017-06-15,0.015
강릉시,옥천동,2017-06-15,0.007
동해시,천곡동,2017-06-15,0.006
