지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2020-06-13,0.008
춘천시,석사동,2020-06-13,0.011
춘천시,신사우동,2020-06-13,0.005
원주시,중앙동,2020-06-13,0.010
원주시,반곡동,2020-06-13,0.008
원주시,문막읍,2020-06-13,0.007
강릉시,옥천동,2020-06-13,0.012
동해시,천곡동,2020-06-13,0.017
삼척시,남양동,2020-06-13,0.012
속초시,금호동,2020-06-13,0.010
태백시,황지동,2020-06-13,0.005
춘천시,중앙로,2020-06-14,0.006
춘천시,석사동,2020-06-14,0.006
춘천시,신사우동,2020-06-14,0.004
원주시,중앙동,2020-06-14,0.006
원주시,반곡동,2020-06-14,0.005
원주시,문막읍,2020-06-14,0.005
강릉시,옥천동,2020-06-14,0.007
동해시,천곡동,2020-06-14,0.011
삼척시,남양동,2020-06-14,0.010
속초시,금호동,2020-06-14,0.008
태백시,황지동,2020-06-14,0.004
춘천시,중앙로,2020-06-15,0.008
춘천시,석사동,2020-06-15,0.010
춘천시,신사우동,2020-06-15,0.007
원주시,중앙동,2020-06-15,0.010
원주시,반곡동,2020-06-15,0.009
원주시,문막읍,2020-06-15,0.009
강릉시,옥천동,2020-06-15,0.007
동해시,천곡동,2020-06-15,0.006
삼척시,남양동,2020-06-15,0.008
속초시,금호동,2020-06-15,0.005
태백시,황지동,2020-06-15,0.005
춘천시,중앙로,2020-06-16,0.010
춘천시,석사동,2020-06-16,0.011
춘천시,신사우동,2020-06-16,0.007
원주시,중앙동,2020-06-16,0.011
원주시,반곡동,2020-06-16,0.011
원주시,문막읍,2020-06-16,0.010
강릉시,옥천동,2020-06-16,0.010
동해시,천곡동,2020-06-16,0.010
삼척시,남양동,2020-06-16,0.008
속초시,금호동,2020-06-16,0.009
태백시,황지동,2020-06-16,0.007
춘천시,중앙로,2020-06-17,0.010
춘천시,석사동,2020-06-17,0.012
춘천시,신사우동,2020-06-17,0.007
원주시,중앙동,2020-06-17,0.012
원주시,반곡동,2020-06-17,0.011
원주시,문막읍,2020-06-17,0.010
강릉시,옥천동,2020-06-17,0.013
동해시,천곡동,2020-06-17,0.022
삼척시,남양동,2020-06-17,0.012
속초시,금호동,2020-06-17,0.010
태백시,황지동,2020-06-17,0.006
춘천시,중앙로,2020-06-18,0.011
춘천시,석사동,2020-06-18,0.013
춘천시,신사우동,2020-06-18,0.008
원주시,중앙동,2020-06-18,0.012
원주시,반곡동,2020-06-18,0.011
원주시,문막읍,2020-06-18,0.010
강릉시,옥천동,2020-06-18,0.008
동해시,천곡동,2020-06-18,0.009
삼척시,남양동,2020-06-18,0.008
속초시,금호동,2020-06-18,0.008
태백시,황지동,2020-06-18,0.008
춘천시,중앙로,2020-06-19,0.006
춘천시,석사동,2020-06-19,0.006
춘천시,신사우동,2020-06-19,0.003
원주시,중앙동,2020-06-19,0.008
원주시,반곡동,2020-06-19,0.008
원주시,문막읍,2020-06-19,0.008
강릉시,옥천동,2020-06-19,0.004
동해시,천곡동,2020-06-19,0.006
삼척시,남양동,2020-06-19,0.009
속초시,금호동,2020-06-19,0.004
태백시,황지동,2020-06-19,0.009
춘천시,중앙로,2020-06-20,0.007
춘천시,석사동,2020-06-20,0.009
춘천시,신사우동,2020-06-20,0.004
원주시,중앙동,2020-06-20,0.009
원주시,반곡동,2020-06-20,0.008
원주시,문막읍,2020-06-20,0.009
강릉시,옥천동,2020-06-20,0.010
동해시,천곡동,2020-06-20,0.007
삼척시,남양동,2020-06-20,0.007
속초시,금호동,2020-06-20,0.008
태백시,황지동,2020-06-20,0.005
춘천시,중앙로,2020-06-21,0.006
춘천시,석사동,2020-06-21,0.008
춘천시,신사우동,2020-06-21,0.005
원주시,중앙동,2020-06-21,0.008
원주시,반곡동,2020-06-21,0.008
원주시,문막읍,2020-06-21,0.007
강릉시,옥천동,2020-06-21,0.009
동해시,천곡동,2020-06-21,0.011
삼척시,남양동,2020-06-21,0.010
속초시,금호동,2020-06-21,0.006
태백시,황지동,2020-06-21,0.005
춘천시,중앙로,2020-06-22,0.007
춘천시,석사동,2020-06-22,0.011
춘천시,신사우동,2020-06-22,0.005
원주시,중앙동,2020-06-22,0.012
원주시,반곡동,2020-06-22,0.010
원주시,문막읍,2020-06-22,0.009
강릉시,옥천동,2020-06-22,0.017
동해시,천곡동,2020-06-22,0.014
삼척시,남양동,2020-06-22,0.015
속초시,금호동,2020-06-22,0.009
태백시,황지동,2020-06-22,0.007
춘천시,중앙로,2020-06-23,0.010
춘천시,석사동,2020-06-23,0.013
춘천시,신사우동,2020-06-23,0.007
원주시,중앙동,2020-06-23,0.015
원주시,반곡동,2020-06-23,0.013
원주시,문막읍,2020-06-23,0.013
강릉시,옥천동,2020-06-23,0.007
동해시,천곡동,2020-06-23,0.010
삼척시,남양동,2020-06-23,0.011
속초시,금호동,2020-06-23,0.005
태백시,황지동,2020-06-23,0.008
춘천시,중앙로,2020-06-24,0.008
춘천시,석사동,2020-06-24,0.009
춘천시,신사우동,2020-06-24,0.005
원주시,중앙동,2020-06-24,0.011
원주시,반곡동,2020-06-24,0.008
원주시,문막읍,2020-06-24,0.013
강릉시,옥천동,2020-06-24,0.008
동해시,천곡동,2020-06-24,0.010
삼척시,남양동,2020-06-24,0.008
속초시,금호동,2020-06-24,0.006
태백시,황지동,2020-06-24,0.009
춘천시,중앙로,2020-06-25,0.006
춘천시,석사동,2020-06-25,0.007
춘천시,신사우동,2020-06-25,0.005
원주시,중앙동,2020-06-25,0.009
원주시,반곡동,2020-06-25,0.004
원주시,문막읍,2020-06-25,0.009
강릉시,옥천동,2020-06-25,0.006
동해시,천곡동,2020-06-25,0.011
삼척시,남양동,2020-06-25,0.010
속초시,금호동,2020-06-25,0.004
태백시,황지동,2020-06-25,0.004
춘천시,중앙로,2020-06-26,0.007
춘천시,석사동,2020-06-26,0.008
춘천시,신사우동,2020-06-26,0.006
원주시,중앙동,2020-06-26,0.009
원주시,반곡동,2020-06-26,0.007
원주시,문막읍,2020-06-26,0.008
강릉시,옥천동,2020-06-26,0.006
동해시,천곡동,2020-06-26,0.008
삼척시,남양동,2020-06-26,0.008
속초시,금호동,2020-06-26,0.005
태백시,황지동,2020-06-26,0.004
춘천시,중앙로,2020-06-27,0.006
춘천시,석사동,2020-06-27,0.007
춘천시,신사우동,2020-06-27,0.006
원주시,중앙동,2020-06-27,0.010
원주시,반곡동,2020-06-27,0.009
원주시,문막읍,2020-06-27,0.009
강릉시,옥천동,2020-06-27,0.014
동해시,천곡동,2020-06-27,0.011
삼척시,남양동,2020-06-27,0.014
속초시,금호동,2020-06-27,0.009
태백시,황지동,2020-06-27,0.005
춘천시,중앙로,2020-06-28,0.004
춘천시,석사동,2020-06-28,0.005
춘천시,신사우동,2020-06-28,0.003
원주시,중앙동,2020-06-28,0.007
원주시,반곡동,2020-06-28,0.008
원주시,문막읍,2020-06-28,0.007
강릉시,옥천동,2020-06-28,0.005
동해시,천곡동,2020-06-28,0.006
삼척시,남양동,2020-06-28,0.005
속초시,금호동,2020-06-28,0.005
태백시,황지동,2020-06-28,0.006
춘천시,중앙로,2020-06-29,0.007
춘천시,석사동,2020-06-29,0.009
춘천시,신사우동,2020-06-29,0.005
원주시,중앙동,2020-06-29,0.011
원주시,반곡동,2020-06-29,0.009
원주시,문막읍,2020-06-29,0.010
강릉시,옥천동,2020-06-29,0.012
동해시,천곡동,2020-06-29,0.012
삼척시,남양동,2020-06-29,0.007
속초시,금호동,2020-06-29,0.007
태백시,황지동,2020-06-29,0.005
춘천시,중앙로,2020-06-30,0.004
춘천시,석사동,2020-06-30,0.003
춘천시,신사우동,2020-06-30,0.002
원주시,중앙동,2020-06-30,0.005
원주시,반곡동,2020-06-30,0.004
원주시,문막읍,2020-06-30,0.004
강릉시,옥천동,2020-06-30,0.002
동해시,천곡동,2020-06-30,0.003
삼척시,남양동,2020-06-30,0.006
속초시,금호동,2020-06-30,0.003
태백시,황지동,2020-06-30,0.003
춘천시,중앙로,2020-06-31,0
춘천시,석사동,2020-06-31,0
춘천시,신사우동,2020-06-31,0
원주시,중앙동,2020-06-31,0
원주시,반곡동,2020-06-31,0
원주시,문막읍,2020-06-31,0
강릉시,옥천동,2020-06-31,0
동해시,천곡동,2020-06-31,0
삼척시,남양동,2020-06-31,0
속초시,금호동,2020-06-31,0
태백시,황지동,2020-06-31,0
