지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2019-11-01,0.022
춘천시,석사동,2019-11-01,0.026
원주시,중앙동,2019-11-01,0.031
원주시,반곡동,2019-11-01,0.022
원주시,문막읍,2019-11-01,0.020
강릉시,옥천동,2019-11-01,0
동해시,천곡동,2019-11-01,0.012
삼척시,남양동,2019-11-01,0.016
속초시,금호동,2019-11-01,0.013
태백시,황지동,2019-11-01,0.014
춘천시,중앙로,2019-11-02,0.025
춘천시,석사동,2019-11-02,0.027
원주시,중앙동,2019-11-02,0.027
원주시,반곡동,2019-11-02,0.020
원주시,문막읍,2019-11-02,0.021
강릉시,옥천동,2019-11-02,0
동해시,천곡동,2019-11-02,0.034
삼척시,남양동,2019-11-02,0.016
속초시,금호동,2019-11-02,0.018
태백시,황지동,2019-11-02,0.012
춘천시,중앙로,2019-11-03,0.010
춘천시,석사동,2019-11-03,0.012
원주시,중앙동,2019-11-03,0.014
원주시,반곡동,2019-11-03,0.010
원주시,문막읍,2019-11-03,0.013
강릉시,옥천동,2019-11-03,0
동해시,천곡동,2019-11-03,0.009
삼척시,남양동,2019-11-03,0.012
속초시,금호동,2019-11-03,0.010
태백시,황지동,2019-11-03,0.010
춘천시,중앙로,2019-11-04,0.014
춘천시,석사동,2019-11-04,0.018
원주시,중앙동,2019-11-04,0.018
원주시,반곡동,2019-11-04,0.012
원주시,문막읍,2019-11-04,0.014
강릉시,옥천동,2019-11-04,0
동해시,천곡동,2019-11-04,0.018
삼척시,남양동,2019-11-04,0.015
속초시,금호동,2019-11-04,0.014
태백시,황지동,2019-11-04,0.009
춘천시,중앙로,2019-11-05,0.018
춘천시,석사동,2019-11-05,0.023
원주시,중앙동,2019-11-05,0.027
원주시,반곡동,2019-11-05,0
원주시,문막읍,2019-11-05,0.024
강릉시,옥천동,2019-11-05,0
동해시,천곡동,2019-11-05,0.017
삼척시,남양동,2019-11-05,0.016
속초시,금호동,2019-11-05,0.013
태백시,황지동,2019-11-05,0.014
춘천시,중앙로,2019-11-06,0.022
춘천시,석사동,2019-11-06,0.026
원주시,중앙동,2019-11-06,0.028
원주시,반곡동,2019-11-06,0.023
원주시,문막읍,2019-11-06,0.021
강릉시,옥천동,2019-11-06,0
동해시,천곡동,2019-11-06,0.022
삼척시,남양동,2019-11-06,0.017
속초시,금호동,2019-11-06,0.016
태백시,황지동,2019-11-06,0.013
춘천시,중앙로,2019-11-07,0.023
춘천시,석사동,2019-11-07,0.025
원주시,중앙동,2019-11-07,0.028
원주시,반곡동,2019-11-07,0.029
원주시,문막읍,2019-11-07,0.025
강릉시,옥천동,2019-11-07,0
동해시,천곡동,2019-11-07,0.009
삼척시,남양동,2019-11-07,0.012
속초시,금호동,2019-11-07,0.009
태백시,황지동,2019-11-07,0.012
춘천시,중앙로,2019-11-08,0.029
춘천시,석사동,2019-11-08,0.026
원주시,중앙동,2019-11-08,0.030
원주시,반곡동,2019-11-08,0.028
원주시,문막읍,2019-11-08,0.027
강릉시,옥천동,2019-11-08,0
동해시,천곡동,2019-11-08,0.029
삼척시,남양동,2019-11-08,0.017
속초시,금호동,2019-11-08,0.018
태백시,황지동,2019-11-08,0.014
춘천시,중앙로,2019-11-09,0.028
춘천시,석사동,2019-11-09,0.026
원주시,중앙동,2019-11-09,0.030
원주시,반곡동,2019-11-09,0.029
원주시,문막읍,2019-11-09,0.029
강릉시,옥천동,2019-11-09,0
동해시,천곡동,2019-11-09,0.019
삼척시,남양동,2019-11-09,0.017
속초시,금호동,2019-11-09,0.015
태백시,황지동,2019-11-09,0.013
춘천시,중앙로,2019-11-10,0.031
춘천시,석사동,2019-11-10,0.026
원주시,중앙동,2019-11-10,0.025
원주시,반곡동,2019-11-10,0.027
원주시,문막읍,2019-11-10,0.026
강릉시,옥천동,2019-11-10,0
동해시,천곡동,2019-11-10,0.023
삼척시,남양동,2019-11-10,0.021
속초시,금호동,2019-11-10,0.021
태백시,황지동,2019-11-10,0.011
춘천시,중앙로,2019-11-11,0.021
춘천시,석사동,2019-11-11,0.022
원주시,중앙동,2019-11-11,0.026
원주시,반곡동,2019-11-11,0.023
원주시,문막읍,2019-11-11,0.020
강릉시,옥천동,2019-11-11,0
동해시,천곡동,2019-11-11,0.007
삼척시,남양동,2019-11-11,0.018
속초시,금호동,2019-11-11,0.006
태백시,황지동,2019-11-11,0.008
춘천시,중앙로,2019-11-12,0.027
춘천시,석사동,2019-11-12,0.022
원주시,중앙동,2019-11-12,0.025
원주시,반곡동,2019-11-12,0.023
원주시,문막읍,2019-11-12,0.020
강릉시,옥천동,2019-11-12,0
동해시,천곡동,2019-11-12,0.021
삼척시,남양동,2019-11-12,0.016
속초시,금호동,2019-11-12,0.016
태백시,황지동,2019-11-12,0.011
춘천시,중앙로,2019-11-13,0.024
춘천시,석사동,2019-11-13,0.020
원주시,중앙동,2019-11-13,0.021
원주시,반곡동,2019-11-13,0.022
원주시,문막읍,2019-11-13,0.019
강릉시,옥천동,2019-11-13,0
동해시,천곡동,2019-11-13,0.021
삼척시,남양동,2019-11-13,0.015
속초시,금호동,2019-11-13,0.016
태백시,황지동,2019-11-13,0.010
춘천시,중앙로,2019-11-14,0.013
춘천시,석사동,2019-11-14,0.014
원주시,중앙동,2019-11-14,0.016
원주시,반곡동,2019-11-14,0.014
원주시,문막읍,2019-11-14,0.012
강릉시,옥천동,2019-11-14,0
동해시,천곡동,2019-11-14,0.009
삼척시,남양동,2019-11-14,0.011
속초시,금호동,2019-11-14,0.009
태백시,황지동,2019-11-14,2.341
춘천시,중앙로,2019-11-15,0.031
춘천시,석사동,2019-11-15,0.029
원주시,중앙동,2019-11-15,0.028
원주시,반곡동,2019-11-15,0.030
원주시,문막읍,2019-11-15,0.026
강릉시,옥천동,2019-11-15,0
동해시,천곡동,2019-11-15,0.022
삼척시,남양동,2019-11-15,0.020
속초시,금호동,2019-11-15,0.013
태백시,황지동,2019-11-15,0.011
춘천시,중앙로,2019-11-16,0.021
춘천시,석사동,2019-11-16,0.016
원주시,중앙동,2019-11-16,0.023
원주시,반곡동,2019-11-16,0.026
원주시,문막읍,2019-11-16,0.018
강릉시,옥천동,2019-11-16,0
동해시,천곡동,2019-11-16,0.027
삼척시,남양동,2019-11-16,0.018
속초시,금호동,2019-11-16,0.026
태백시,황지동,2019-11-16,0.015
춘천시,중앙로,2019-11-17,0.024
춘천시,석사동,2019-11-17,0.021
원주시,중앙동,2019-11-17,0.019
원주시,반곡동,2019-11-17,0.022
원주시,문막읍,2019-11-17,0.020
강릉시,옥천동,2019-11-17,0
동해시,천곡동,2019-11-17,0.028
삼척시,남양동,2019-11-17,0.016
속초시,금호동,2019-11-17,0.019
태백시,황지동,2019-11-17,0.021
춘천시,중앙로,2019-11-18,0.010
춘천시,석사동,2019-11-18,0.011
원주시,중앙동,2019-11-18,0.013
원주시,반곡동,2019-11-18,0.013
원주시,문막읍,2019-11-18,0.013
강릉시,옥천동,2019-11-18,0
동해시,천곡동,2019-11-18,0.008
삼척시,남양동,2019-11-18,0.012
속초시,금호동,2019-11-18,0.006
태백시,황지동,2019-11-18,0.007
춘천시,중앙로,2019-11-19,0.009
춘천시,석사동,2019-11-19,0.011
원주시,중앙동,2019-11-19,0.015
원주시,반곡동,2019-11-19,0.013
원주시,문막읍,2019-11-19,0.014
강릉시,옥천동,2019-11-19,0
동해시,천곡동,2019-11-19,0.006
삼척시,남양동,2019-11-19,0.012
속초시,금호동,2019-11-19,0.005
태백시,황지동,2019-11-19,1.173
춘천시,중앙로,2019-11-20,0.025
춘천시,석사동,2019-11-20,0.021
원주시,중앙동,2019-11-20,0.023
원주시,반곡동,2019-11-20,0.020
원주시,문막읍,2019-11-20,0.020
강릉시,옥천동,2019-11-20,0
동해시,천곡동,2019-11-20,0.019
삼척시,남양동,2019-11-20,0.016
속초시,금호동,2019-11-20,0.016
태백시,황지동,2019-11-20,0.011
춘천시,중앙로,2019-11-21,0.032
춘천시,석사동,2019-11-21,0.028
원주시,중앙동,2019-11-21,0.028
원주시,반곡동,2019-11-21,0.026
원주시,문막읍,2019-11-21,0.027
강릉시,옥천동,2019-11-21,0
동해시,천곡동,2019-11-21,0.030
삼척시,남양동,2019-11-21,0.019
속초시,금호동,2019-11-21,0.027
태백시,황지동,2019-11-21,0.020
춘천시,중앙로,2019-11-22,0.034
춘천시,석사동,2019-11-22,0.030
원주시,중앙동,2019-11-22,0.033
원주시,반곡동,2019-11-22,0.031
원주시,문막읍,2019-11-22,0.028
강릉시,옥천동,2019-11-22,0
동해시,천곡동,2019-11-22,0.036
삼척시,남양동,2019-11-22,0.018
속초시,금호동,2019-11-22,0.030
태백시,황지동,2019-11-22,0.018
춘천시,중앙로,2019-11-23,0.035
춘천시,석사동,2019-11-23,0.028
원주시,중앙동,2019-11-23,0.029
원주시,반곡동,2019-11-23,0.031
원주시,문막읍,2019-11-23,0.024
강릉시,옥천동,2019-11-23,0
동해시,천곡동,2019-11-23,0
삼척시,남양동,2019-11-23,0.015
속초시,금호동,2019-11-23,0.029
태백시,황지동,2019-11-23,0.017
춘천시,중앙로,2019-11-24,0.027
춘천시,석사동,2019-11-24,0.026
원주시,중앙동,2019-11-24,0.019
원주시,반곡동,2019-11-24,0.022
원주시,문막읍,2019-11-24,0.017
강릉시,옥천동,2019-11-24,0
동해시,천곡동,2019-11-24,0
삼척시,남양동,2019-11-24,0.018
속초시,금호동,2019-11-24,0.013
태백시,황지동,2019-11-24,0.012
춘천시,중앙로,2019-11-25,0.010
춘천시,석사동,2019-11-25,0.012
원주시,중앙동,2019-11-25,0.018
원주시,반곡동,2019-11-25,0.018
원주시,문막읍,2019-11-25,0.019
강릉시,옥천동,2019-11-25,0
동해시,천곡동,2019-11-25,0
삼척시,남양동,2019-11-25,0.014
속초시,금호동,2019-11-25,0.010
태백시,황지동,2019-11-25,0.009
춘천시,중앙로,2019-11-26,0.023
춘천시,석사동,2019-11-26,0.021
원주시,중앙동,2019-11-26,0.023
원주시,반곡동,2019-11-26,0.023
원주시,문막읍,2019-11-26,0.018
강릉시,옥천동,2019-11-26,0
동해시,천곡동,2019-11-26,0.026
삼척시,남양동,2019-11-26,0.016
속초시,금호동,2019-11-26,0.020
태백시,황지동,2019-11-26,0.011
춘천시,중앙로,2019-11-27,0.024
춘천시,석사동,2019-11-27,0.024
원주시,중앙동,2019-11-27,0.025
원주시,반곡동,2019-11-27,0.026
원주시,문막읍,2019-11-27,0.024
강릉시,옥천동,2019-11-27,0
동해시,천곡동,2019-11-27,0.015
삼척시,남양동,2019-11-27,0.017
속초시,금호동,2019-11-27,0.012
태백시,황지동,2019-11-27,0.017
춘천시,중앙로,2019-11-28,0.023
춘천시,석사동,2019-11-28,0.020
원주시,중앙동,2019-11-28,0.027
원주시,반곡동,2019-11-28,0.027
원주시,문막읍,2019-11-28,0.022
강릉시,옥천동,2019-11-28,0
동해시,천곡동,2019-11-28,0.010
삼척시,남양동,2019-11-28,0.023
속초시,금호동,2019-11-28,0.013
태백시,황지동,2019-11-28,1.180
춘천시,중앙로,2019-11-29,0.022
