지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-01-01,0.027
춘천시,석사동,2017-01-01,0
원주시,중앙동,2017-01-01,0.033
원주시,반곡동,2017-01-01,0.035
강릉시,옥천동,2017-01-01,0.007
동해시,천곡동,2017-01-01,0.020
삼척시,남양동,2017-01-01,0.025
춘천시,중앙로,2017-01-02,0.028
춘천시,석사동,2017-01-02,0
원주시,중앙동,2017-01-02,0.041
원주시,반곡동,2017-01-02,0.034
강릉시,옥천동,2017-01-02,0.009
동해시,천곡동,2017-01-02,0.011
삼척시,남양동,2017-01-02,0.037
춘천시,중앙로,2017-01-03,0.036
춘천시,석사동,2017-01-03,0
원주시,중앙동,2017-01-03,0.038
원주시,반곡동,2017-01-03,0.034
강릉시,옥천동,2017-01-03,0.011
동해시,천곡동,2017-01-03,0.013
삼척시,남양동,2017-01-03,0.037
춘천시,중앙로,2017-01-04,0.034
춘천시,석사동,2017-01-04,0.039
원주시,중앙동,2017-01-04,0.035
원주시,반곡동,2017-01-04,0.033
강릉시,옥천동,2017-01-04,0.012
동해시,천곡동,2017-01-04,0.014
삼척시,남양동,2017-01-04,0.034
춘천시,중앙로,2017-01-05,0.022
춘천시,석사동,2017-01-05,0.017
원주시,중앙동,2017-01-05,0.029
원주시,반곡동,2017-01-05,0.032
강릉시,옥천동,2017-01-05,0.017
동해시,천곡동,2017-01-05,0.013
삼척시,남양동,2017-01-05,0.029
춘천시,중앙로,2017-01-06,0.021
춘천시,석사동,2017-01-06,0.029
원주시,중앙동,2017-01-06,0.031
원주시,반곡동,2017-01-06,0.029
강릉시,옥천동,2017-01-06,0.015
동해시,천곡동,2017-01-06,0.020
삼척시,남양동,2017-01-06,0.016
춘천시,중앙로,2017-01-07,0.026
춘천시,석사동,2017-01-07,0.030
원주시,중앙동,2017-01-07,0.032
원주시,반곡동,2017-01-07,0.032
강릉시,옥천동,2017-01-07,0.017
동해시,천곡동,2017-01-07,0.025
삼척시,남양동,2017-01-07,0.015
춘천시,중앙로,2017-01-08,0.023
춘천시,석사동,2017-01-08,0.024
원주시,중앙동,2017-01-08,0.031
원주시,반곡동,2017-01-08,0.030
강릉시,옥천동,2017-01-08,0.011
동해시,천곡동,2017-01-08,0.016
삼척시,남양동,2017-01-08,0.019
춘천시,중앙로,2017-01-09,0.009
춘천시,석사동,2017-01-09,0.020
원주시,중앙동,2017-01-09,0.026
원주시,반곡동,2017-01-09,0.021
강릉시,옥천동,2017-01-09,0.009
동해시,천곡동,2017-01-09,0.010
