지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2019-08-01,0.004
춘천시,석사동,2019-08-01,0.007
원주시,중앙동,2019-08-01,0.008
원주시,반곡동,2019-08-01,0.007
원주시,문막읍,2019-08-01,0.010
강릉시,옥천동,2019-08-01,0.008
동해시,천곡동,2019-08-01,0.010
삼척시,남양동,2019-08-01,0.009
속초시,금호동,2019-08-01,0.010
태백시,황지동,2019-08-01,0.005
춘천시,중앙로,2019-08-02,0.003
춘천시,석사동,2019-08-02,0.008
원주시,중앙동,2019-08-02,0.009
원주시,반곡동,2019-08-02,0.010
원주시,문막읍,2019-08-02,0.008
강릉시,옥천동,2019-08-02,0.011
동해시,천곡동,2019-08-02,0.011
삼척시,남양동,2019-08-02,0.011
속초시,금호동,2019-08-02,0.012
태백시,황지동,2019-08-02,0.007
춘천시,중앙로,2019-08-03,0.003
춘천시,석사동,2019-08-03,0.007
원주시,중앙동,2019-08-03,0.008
원주시,반곡동,2019-08-03,0.009
원주시,문막읍,2019-08-03,0.009
강릉시,옥천동,2019-08-03,0.011
동해시,천곡동,2019-08-03,0.017
삼척시,남양동,2019-08-03,0.012
속초시,금호동,2019-08-03,0.008
태백시,황지동,2019-08-03,0.009
춘천시,중앙로,2019-08-04,0.002
춘천시,석사동,2019-08-04,0.006
원주시,중앙동,2019-08-04,0.006
원주시,반곡동,2019-08-04,0.008
원주시,문막읍,2019-08-04,0.007
강릉시,옥천동,2019-08-04,0.010
동해시,천곡동,2019-08-04,0.010
삼척시,남양동,2019-08-04,0.012
속초시,금호동,2019-08-04,0.007
태백시,황지동,2019-08-04,0.007
춘천시,중앙로,2019-08-05,0.003
춘천시,석사동,2019-08-05,0.006
원주시,중앙동,2019-08-05,0.008
원주시,반곡동,2019-08-05,0.009
원주시,문막읍,2019-08-05,0.008
강릉시,옥천동,2019-08-05,0.012
동해시,천곡동,2019-08-05,0.016
삼척시,남양동,2019-08-05,0.013
속초시,금호동,2019-08-05,0.008
태백시,황지동,2019-08-05,0.008
춘천시,중앙로,2019-08-06,0.005
춘천시,석사동,2019-08-06,0.004
원주시,중앙동,2019-08-06,0.006
원주시,반곡동,2019-08-06,0.007
원주시,문막읍,2019-08-06,0.008
강릉시,옥천동,2019-08-06,0.008
동해시,천곡동,2019-08-06,0.012
삼척시,남양동,2019-08-06,0.007
속초시,금호동,2019-08-06,0.005
태백시,황지동,2019-08-06,1.177
춘천시,중앙로,2019-08-07,0.003
춘천시,석사동,2019-08-07,0.008
원주시,중앙동,2019-08-07,0.007
원주시,반곡동,2019-08-07,0.007
원주시,문막읍,2019-08-07,0.008
강릉시,옥천동,2019-08-07,0.006
동해시,천곡동,2019-08-07,0.010
삼척시,남양동,2019-08-07,0.009
속초시,금호동,2019-08-07,0.008
태백시,황지동,2019-08-07,0.005
춘천시,중앙로,2019-08-08,0.005
춘천시,석사동,2019-08-08,0.008
원주시,중앙동,2019-08-08,0.007
원주시,반곡동,2019-08-08,0.008
원주시,문막읍,2019-08-08,0.008
강릉시,옥천동,2019-08-08,0.012
동해시,천곡동,2019-08-08,0.022
삼척시,남양동,2019-08-08,0.013
속초시,금호동,2019-08-08,0.011
태백시,황지동,2019-08-08,0.007
춘천시,중앙로,2019-08-09,0.005
춘천시,석사동,2019-08-09,0.008
원주시,중앙동,2019-08-09,0.008
원주시,반곡동,2019-08-09,0.008
원주시,문막읍,2019-08-09,0.008
강릉시,옥천동,2019-08-09,0.009
동해시,천곡동,2019-08-09,0.014
삼척시,남양동,2019-08-09,0.010
속초시,금호동,2019-08-09,0.013
태백시,황지동,2019-08-09,0.007
춘천시,중앙로,2019-08-10,0.001
춘천시,석사동,2019-08-10,0.004
원주시,중앙동,2019-08-10,0.007
원주시,반곡동,2019-08-10,0.007
원주시,문막읍,2019-08-10,0.009
강릉시,옥천동,2019-08-10,0.007
동해시,천곡동,2019-08-10,0.012
삼척시,남양동,2019-08-10,0.007
속초시,금호동,2019-08-10,0.007
태백시,황지동,2019-08-10,0.007
춘천시,중앙로,2019-08-11,0.001
춘천시,석사동,2019-08-11,0.004
원주시,중앙동,2019-08-11,0.003
원주시,반곡동,2019-08-11,0.003
원주시,문막읍,2019-08-11,0.006
강릉시,옥천동,2019-08-11,0.005
동해시,천곡동,2019-08-11,0.004
