지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-11-01,0.015
춘천시,석사동,2021-11-01,0.016
춘천시,신사우동,2021-11-01,0.008
원주시,중앙동,2021-11-01,0.021
원주시,반곡동,2021-11-01,0.018
원주시,문막읍,2021-11-01,0.015
원주시,지정면,2021-11-01,0.017
강릉시,옥천동,2021-11-01,0.012
동해시,천곡동,2021-11-01,0.014
삼척시,남양동,2021-11-01,0.014
속초시,금호동,2021-11-01,0.007
태백시,황지동,2021-11-01,0.012
춘천시,중앙로,2021-11-02,0.014
춘천시,석사동,2021-11-02,0.015
춘천시,신사우동,2021-11-02,0.005
원주시,중앙동,2021-11-02,0.022
원주시,반곡동,2021-11-02,0.016
원주시,문막읍,2021-11-02,0.014
원주시,지정면,2021-11-02,0.016
강릉시,옥천동,2021-11-02,0.009
동해시,천곡동,2021-11-02,0.011
삼척시,남양동,2021-11-02,0.011
속초시,금호동,2021-11-02,0.007
태백시,황지동,2021-11-02,0.012
춘천시,중앙로,2021-11-03,0.015
춘천시,석사동,2021-11-03,0.006
춘천시,신사우동,2021-11-03,0.011
원주시,중앙동,2021-11-03,0.025
원주시,반곡동,2021-11-03,0.020
원주시,문막읍,2021-11-03,0.018
원주시,지정면,2021-11-03,0.021
강릉시,옥천동,2021-11-03,0.011
동해시,천곡동,2021-11-03,0.015
삼척시,남양동,2021-11-03,0.010
속초시,금호동,2021-11-03,0.010
태백시,황지동,2021-11-03,8.174
춘천시,중앙로,2021-11-04,0.017
춘천시,석사동,2021-11-04,0.011
춘천시,신사우동,2021-11-04,0.012
원주시,중앙동,2021-11-04,0.025
원주시,반곡동,2021-11-04,0.021
원주시,문막읍,2021-11-04,0.019
원주시,지정면,2021-11-04,0.020
강릉시,옥천동,2021-11-04,0.016
동해시,천곡동,2021-11-04,0.019
삼척시,남양동,2021-11-04,0.014
속초시,금호동,2021-11-04,0.012
태백시,황지동,2021-11-04,16.343
춘천시,중앙로,2021-11-05,0.022
춘천시,석사동,2021-11-05,0.022
춘천시,신사우동,2021-11-05,0.013
원주시,중앙동,2021-11-05,0.026
원주시,반곡동,2021-11-05,0.023
원주시,문막읍,2021-11-05,0.018
원주시,지정면,2021-11-05,0.020
강릉시,옥천동,2021-11-05,0.015
동해시,천곡동,2021-11-05,0.025
삼척시,남양동,2021-11-05,0.011
속초시,금호동,2021-11-05,0.021
태백시,황지동,2021-11-05,0.011
춘천시,중앙로,2021-11-06,0.027
춘천시,석사동,2021-11-06,0.021
춘천시,신사우동,2021-11-06,0.013
원주시,중앙동,2021-11-06,0.026
원주시,반곡동,2021-11-06,0.020
원주시,문막읍,2021-11-06,0.019
원주시,지정면,2021-11-06,0.018
강릉시,옥천동,2021-11-06,0.012
동해시,천곡동,2021-11-06,0.022
삼척시,남양동,2021-11-06,0.013
속초시,금호동,2021-11-06,0.016
태백시,황지동,2021-11-06,0.011
춘천시,중앙로,2021-11-07,0.019
춘천시,석사동,2021-11-07,0.018
춘천시,신사우동,2021-11-07,0.008
원주시,중앙동,2021-11-07,0.017
원주시,반곡동,2021-11-07,0.014
원주시,문막읍,2021-11-07,0.015
원주시,지정면,2021-11-07,0.011
강릉시,옥천동,2021-11-07,0.012
동해시,천곡동,2021-11-07,0.014
삼척시,남양동,2021-11-07,0.009
속초시,금호동,2021-11-07,0.015
태백시,황지동,2021-11-07,0.010
춘천시,중앙로,2021-11-08,0.012
춘천시,석사동,2021-11-08,0.015
춘천시,신사우동,2021-11-08,0.005
원주시,중앙동,2021-11-08,0.011
원주시,반곡동,2021-11-08,0.009
원주시,문막읍,2021-11-08,0.013
원주시,지정면,2021-11-08,0.011
강릉시,옥천동,2021-11-08,0.012
동해시,천곡동,2021-11-08,0.011
삼척시,남양동,2021-11-08,0.013
속초시,금호동,2021-11-08,0.008
태백시,황지동,2021-11-08,0.004
춘천시,중앙로,2021-11-09,0.008
춘천시,석사동,2021-11-09,0.009
춘천시,신사우동,2021-11-09,0.006
원주시,중앙동,2021-11-09,0.016
원주시,반곡동,2021-11-09,0.011
원주시,문막읍,2021-11-09,0.012
원주시,지정면,2021-11-09,0.009
강릉시,옥천동,2021-11-09,0.007
동해시,천곡동,2021-11-09,0.008
삼척시,남양동,2021-11-09,0.007
속초시,금호동,2021-11-09,0.006
태백시,황지동,2021-11-09,0.005
춘천시,중앙로,2021-11-10,0.005
춘천시,석사동,2021-11-10,0.008
춘천시,신사우동,2021-11-10,0.003
원주시,중앙동,2021-11-10,0.015
원주시,반곡동,2021-11-10,0.012
원주시,문막읍,2021-11-10,0.014
원주시,지정면,2021-11-10,0.010
강릉시,옥천동,2021-11-10,0.006
동해시,천곡동,2021-11-10,0.005
삼척시,남양동,2021-11-10,0.009
속초시,금호동,2021-11-10,0.004
태백시,황지동,2021-11-10,0.004
춘천시,중앙로,2021-11-11,0.007
춘천시,석사동,2021-11-11,0.010
춘천시,신사우동,2021-11-11,0.005
원주시,중앙동,2021-11-11,0.016
원주시,반곡동,2021-11-11,0.013
원주시,문막읍,2021-11-11,0.017
원주시,지정면,2021-11-11,0.010
강릉시,옥천동,2021-11-11,0.007
동해시,천곡동,2021-11-11,0.007
삼척시,남양동,2021-11-11,0.009
속초시,금호동,2021-11-11,0.005
태백시,황지동,2021-11-11,0.006
춘천시,중앙로,2021-11-12,0.009
춘천시,석사동,2021-11-12,0.014
춘천시,신사우동,2021-11-12,0.005
원주시,중앙동,2021-11-12,0.016
원주시,반곡동,2021-11-12,0.013
원주시,문막읍,2021-11-12,0.016
원주시,지정면,2021-11-12,0.011
강릉시,옥천동,2021-11-12,0.007
동해시,천곡동,2021-11-12,0.007
삼척시,남양동,2021-11-12,0.012
속초시,금호동,2021-11-12,0.006
태백시,황지동,2021-11-12,0.008
춘천시,중앙로,2021-11-13,0.018
춘천시,석사동,2021-11-13,0.021
춘천시,신사우동,2021-11-13,0.011
원주시,중앙동,2021-11-13,0.023
원주시,반곡동,2021-11-13,0.018
원주시,문막읍,2021-11-13,0.017
원주시,지정면,2021-11-13,0.016
강릉시,옥천동,2021-11-13,0.009
동해시,천곡동,2021-11-13,0.013
삼척시,남양동,2021-11-13,0.009
속초시,금호동,2021-11-13,0.009
태백시,황지동,2021-11-13,0.008
춘천시,중앙로,2021-11-14,0.021
춘천시,석사동,2021-11-14,0.024
춘천시,신사우동,2021-11-14,0.012
원주시,중앙동,2021-11-14,0.023
원주시,반곡동,2021-11-14,0.021
원주시,문막읍,2021-11-14,0.016
원주시,지정면,2021-11-14,0.015
강릉시,옥천동,2021-11-14,0.016
동해시,천곡동,2021-11-14,0.017
삼척시,남양동,2021-11-14,0.016
속초시,금호동,2021-11-14,0.014
태백시,황지동,2021-11-14,0.007
춘천시,중앙로,2021-11-15,0.024
춘천시,석사동,2021-11-15,0.027
춘천시,신사우동,2021-11-15,0.016
원주시,중앙동,2021-11-15,0.025
원주시,반곡동,2021-11-15,0.022
원주시,문막읍,2021-11-15,0.018
원주시,지정면,2021-11-15,0.018
강릉시,옥천동,2021-11-15,0.020
동해시,천곡동,2021-11-15,0.021
삼척시,남양동,2021-11-15,0.015
속초시,금호동,2021-11-15,0.014
태백시,황지동,2021-11-15,0.013
춘천시,중앙로,2021-11-16,0.022
춘천시,석사동,2021-11-16,0.025
춘천시,신사우동,2021-11-16,0.012
원주시,중앙동,2021-11-16,0.028
원주시,반곡동,2021-11-16,0.024
원주시,문막읍,2021-11-16,0.022
원주시,지정면,2021-11-16,0.020
강릉시,옥천동,2021-11-16,0.015
동해시,천곡동,2021-11-16,0.020
삼척시,남양동,2021-11-16,0.015
속초시,금호동,2021-11-16,0.017
태백시,황지동,2021-11-16,1.183
춘천시,중앙로,2021-11-17,0.026
춘천시,석사동,2021-11-17,0.024
춘천시,신사우동,2021-11-17,0.012
원주시,중앙동,2021-11-17,0.027
원주시,반곡동,2021-11-17,0.023
원주시,문막읍,2021-11-17,0.022
원주시,지정면,2021-11-17,0.021
강릉시,옥천동,2021-11-17,0.014
동해시,천곡동,2021-11-17,0.023
삼척시,남양동,2021-11-17,0.019
속초시,금호동,2021-11-17,0.017
태백시,황지동,2021-11-17,0.016
춘천시,중앙로,2021-11-18,0.029
춘천시,석사동,2021-11-18,0.035
춘천시,신사우동,2021-11-18,0.019
원주시,중앙동,2021-11-18,0.026
원주시,반곡동,2021-11-18,0.026
원주시,문막읍,2021-11-18,0.023
원주시,지정면,2021-11-18,0.021
강릉시,옥천동,2021-11-18,0.012
동해시,천곡동,2021-11-18,0.021
삼척시,남양동,2021-11-18,0.030
속초시,금호동,2021-11-18,0.010
태백시,황지동,2021-11-18,0.009
춘천시,중앙로,2021-11-19,0.019
춘천시,석사동,2021-11-19,0.022
춘천시,신사우동,2021-11-19,0.016
원주시,중앙동,2021-11-19,0.032
원주시,반곡동,2021-11-19,0.023
원주시,문막읍,2021-11-19,0.025
