지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-02-01,0.025
춘천시,석사동,2017-02-01,0.023
원주시,중앙동,2017-02-01,0.035
원주시,반곡동,2017-02-01,0.035
강릉시,옥천동,2017-02-01,0.008
동해시,천곡동,2017-02-01,0.007
삼척시,남양동,2017-02-01,0.010
춘천시,중앙로,2017-02-02,0.023
춘천시,석사동,2017-02-02,0.023
원주시,중앙동,2017-02-02,0.038
원주시,반곡동,2017-02-02,0.039
강릉시,옥천동,2017-02-02,0.008
동해시,천곡동,2017-02-02,0.009
삼척시,남양동,2017-02-02,0.012
춘천시,중앙로,2017-02-03,0.033
춘천시,석사동,2017-02-03,0.032
원주시,중앙동,2017-02-03,0.041
원주시,반곡동,2017-02-03,0.045
강릉시,옥천동,2017-02-03,0.008
동해시,천곡동,2017-02-03,0.014
삼척시,남양동,2017-02-03,0.012
춘천시,중앙로,2017-02-04,0.042
춘천시,석사동,2017-02-04,0.037
원주시,중앙동,2017-02-04,0.049
원주시,반곡동,2017-02-04,0.053
강릉시,옥천동,2017-02-04,0.020
동해시,천곡동,2017-02-04,0.028
삼척시,남양동,2017-02-04,0.019
춘천시,중앙로,2017-02-05,0.024
춘천시,석사동,2017-02-05,0.025
원주시,중앙동,2017-02-05,0.037
원주시,반곡동,2017-02-05,0.038
강릉시,옥천동,2017-02-05,0.008
동해시,천곡동,2017-02-05,0.009
삼척시,남양동,2017-02-05,0.012
춘천시,중앙로,2017-02-06,0.018
춘천시,석사동,2017-02-06,0.021
원주시,중앙동,2017-02-06,0.028
원주시,반곡동,2017-02-06,0.026
강릉시,옥천동,2017-02-06,0.008
동해시,천곡동,2017-02-06,0.007
삼척시,남양동,2017-02-06,0.010
춘천시,중앙로,2017-02-07,0.030
춘천시,석사동,2017-02-07,0.029
원주시,중앙동,2017-02-07,0.035
원주시,반곡동,2017-02-07,0.036
강릉시,옥천동,2017-02-07,0.013
동해시,천곡동,2017-02-07,0.014
삼척시,남양동,2017-02-07,0.013
춘천시,중앙로,2017-02-08,0.034
춘천시,석사동,2017-02-08,0.033
원주시,중앙동,2017-02-08,0.042
원주시,반곡동,2017-02-08,0.041
강릉시,옥천동,2017-02-08,0.019
동해시,천곡동,2017-02-08,0.023
삼척시,남양동,2017-02-08,0.019
춘천시,중앙로,2017-02-09,0.011
춘천시,석사동,2017-02-09,0.012
원주시,중앙동,2017-02-09,0.024
원주시,반곡동,2017-02-09,0.022
강릉시,옥천동,2017-02-09,0.018
동해시,천곡동,2017-02-09,0.015
삼척시,남양동,2017-02-09,0.019
춘천시,중앙로,2017-02-10,0.005
춘천시,석사동,2017-02-10,0.008
원주시,중앙동,2017-02-10,0.019
원주시,반곡동,2017-02-10,0.016
강릉시,옥천동,2017-02-10,0.008
동해시,천곡동,2017-02-10,0.006
삼척시,남양동,2017-02-10,0.010
춘천시,중앙로,2017-02-11,0.017
춘천시,석사동,2017-02-11,0.015
원주시,중앙동,2017-02-11,0.025
원주시,반곡동,2017-02-11,0.024
강릉시,옥천동,2017-02-11,0.008
동해시,천곡동,2017-02-11,0.006
삼척시,남양동,2017-02-11,0.011
춘천시,중앙로,2017-02-12,0.014
춘천시,석사동,2017-02-12,0.018
원주시,중앙동,2017-02-12,0.026
원주시,반곡동,2017-02-12,0.027
강릉시,옥천동,2017-02-12,0.010
동해시,천곡동,2017-02-12,0.010
삼척시,남양동,2017-02-12,0.012
춘천시,중앙로,2017-02-13,0.032
춘천시,석사동,2017-02-13,0.026
원주시,중앙동,2017-02-13,0.034
원주시,반곡동,2017-02-13,0.034
강릉시,옥천동,2017-02-13,0.015
동해시,천곡동,2017-02-13,0.011
삼척시,남양동,2017-02-13,0.014
춘천시,중앙로,2017-02-14,0.032
춘천시,석사동,2017-02-14,0.027
원주시,중앙동,2017-02-14,0.036
원주시,반곡동,2017-02-14,0.036
강릉시,옥천동,2017-02-14,0.024
동해시,천곡동,2017-02-14,0.019
삼척시,남양동,2017-02-14,0.016
춘천시,중앙로,2017-02-15,0.041
춘천시,석사동,2017-02-15,0.034
원주시,중앙동,2017-02-15,0.039
원주시,반곡동,2017-02-15,0.041
강릉시,옥천동,2017-02-15,0.016
동해시,천곡동,2017-02-15,0.031
삼척시,남양동,2017-02-15,0.026
춘천시,중앙로,2017-02-16,0.034
춘천시,석사동,2017-02-16,0.029
원주시,중앙동,2017-02-16,0.036
원주시,반곡동,2017-02-16,0.033
강릉시,옥천동,2017-02-16,0.008
동해시,천곡동,2017-02-16,0.021
삼척시,남양동,2017-02-16,0.015
춘천시,중앙로,2017-02-17,0.007
춘천시,석사동,2017-02-17,0.012
원주시,중앙동,2017-02-17,0.022
원주시,반곡동,2017-02-17,0.018
강릉시,옥천동,2017-02-17,0.013
동해시,천곡동,2017-02-17,0.007
삼척시,남양동,2017-02-17,0.004
춘천시,중앙로,2017-02-18,0.004
춘천시,석사동,2017-02-18,0.011
원주시,중앙동,2017-02-18,0.021
원주시,반곡동,2017-02-18,0.018
강릉시,옥천동,2017-02-18,0.009
동해시,천곡동,2017-02-18,0.003
삼척시,남양동,2017-02-18,0.003
춘천시,중앙로,2017-02-19,0.011
춘천시,석사동,2017-02-19,0.019
원주시,중앙동,2017-02-19,0.025
원주시,반곡동,2017-02-19,0.022
강릉시,옥천동,2017-02-19,0.009
동해시,천곡동,2017-02-19,0.010
삼척시,남양동,2017-02-19,0.007
춘천시,중앙로,2017-02-20,0.010
춘천시,석사동,2017-02-20,0.016
원주시,중앙동,2017-02-20,0.019
원주시,반곡동,2017-02-20,0.016
강릉시,옥천동,2017-02-20,0.011
동해시,천곡동,2017-02-20,0.003
삼척시,남양동,2017-02-20,0.003
춘천시,중앙로,2017-02-21,0.015
춘천시,석사동,2017-02-21,0.021
원주시,중앙동,2017-02-21,0.029
원주시,반곡동,2017-02-21,0.028
강릉시,옥천동,2017-02-21,0.013
동해시,천곡동,2017-02-21,0.010
삼척시,남양동,2017-02-21,0.005
춘천시,중앙로,2017-02-22,0.025
춘천시,석사동,2017-02-22,0.029
원주시,중앙동,2017-02-22,0.032
원주시,반곡동,2017-02-22,0.032
강릉시,옥천동,2017-02-22,0.027
동해시,천곡동,2017-02-22,0.029
삼척시,남양동,2017-02-22,0.017
춘천시,중앙로,2017-02-23,0.005
춘천시,석사동,2017-02-23,0.012
원주시,중앙동,2017-02-23,0.018
원주시,반곡동,2017-02-23,0.013
강릉시,옥천동,2017-02-23,0.009
동해시,천곡동,2017-02-23,0.007
삼척시,남양동,2017-02-23,0.007
춘천시,중앙로,2017-02-24,0.011
춘천시,석사동,2017-02-24,0.014
원주시,중앙동,2017-02-24,0.026
원주시,반곡동,2017-02-24,0.020
강릉시,옥천동,2017-02-24,0.007
동해시,천곡동,2017-02-24,0.004
삼척시,남양동,2017-02-24,0.006
춘천시,중앙로,2017-02-25,0.019
춘천시,석사동,2017-02-25,0.023
원주시,중앙동,2017-02-25,0.029
원주시,반곡동,2017-02-25,0.023
강릉시,옥천동,2017-02-25,0.010
동해시,천곡동,2017-02-25,0.010
삼척시,남양동,2017-02-25,0.010
춘천시,중앙로,2017-02-26,0.016
춘천시,석사동,2017-02-26,0.021
원주시,중앙동,2017-02-26,0.028
원주시,반곡동,2017-02-26,0.029
강릉시,옥천동,2017-02-26,0.012
동해시,천곡동,2017-02-26,0.010
삼척시,남양동,2017-02-26,0.009
춘천시,중앙로,2017-02-27,0.021
춘천시,석사동,2017-02-27,0.024
원주시,중앙동,2017-02-27,0.032
원주시,반곡동,2017-02-27,0.032
강릉시,옥천동,2017-02-27,0.015
동해시,천곡동,2017-02-27,0.022
삼척시,남양동,2017-02-27,0.009
춘천시,중앙로,2017-02-28,0.029
춘천시,석사동,2017-02-28,0.030
원주시,중앙동,2017-02-28,0.036
원주시,반곡동,2017-02-28,0.035
강릉시,옥천동,2017-02-28,0.018
동해시,천곡동,2017-02-28,0.033
삼척시,남양동,2017-02-28,0.018
춘천시,중앙로,2017-02-29,0
춘천시,석사동,2017-02-29,0
원주시,중앙동,2017-02-29,0
원주시,반곡동,2017-02-29,0
강릉시,옥천동,2017-02-29,0
동해시,천곡동,2017-02-29,0
삼척시,남양동,2017-02-29,0
춘천시,중앙로,2017-02-30,0
춘천시,석사동,2017-02-30,0
원주시,중앙동,2017-02-30,0
원주시,반곡동,2017-02-30,0
강릉시,옥천동,2017-02-30,0
동해시,천곡동,2017-02-30,0
삼척시,남양동,2017-02-30,0
춘천시,중앙로,2017-02-31,0
춘천시,석사동,2017-02-31,0
원주시,중앙동,2017-02-31,0
원주시,반곡동,2017-02-31,0
강릉시,옥천동,2017-02-31,0
동해시,천곡동,2017-02-31,0
삼척시,남양동,2017-02-31,0
