지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-09-01,0.009
춘천시,석사동,2017-09-01,0.010
원주시,중앙동,2017-09-01,0.016
원주시,반곡동,2017-09-01,0.009
강릉시,옥천동,2017-09-01,0.018
동해시,천곡동,2017-09-01,0.000
삼척시,남양동,2017-09-01,0.000
춘천시,중앙로,2017-09-02,0.008
춘천시,석사동,2017-09-02,0.009
원주시,중앙동,2017-09-02,0.016
원주시,반곡동,2017-09-02,0.009
강릉시,옥천동,2017-09-02,0.015
동해시,천곡동,2017-09-02,0.000
삼척시,남양동,2017-09-02,0.000
춘천시,중앙로,2017-09-03,0.009
춘천시,석사동,2017-09-03,0.009
원주시,중앙동,2017-09-03,0.014
원주시,반곡동,2017-09-03,0.007
강릉시,옥천동,2017-09-03,0.018
동해시,천곡동,2017-09-03,0.000
삼척시,남양동,2017-09-03,0.000
춘천시,중앙로,2017-09-04,0.010
춘천시,석사동,2017-09-04,0.011
원주시,중앙동,2017-09-04,0.020
원주시,반곡동,2017-09-04,0.011
강릉시,옥천동,2017-09-04,0.022
동해시,천곡동,2017-09-04,0.000
삼척시,남양동,2017-09-04,0.000
춘천시,중앙로,2017-09-05,0.012
춘천시,석사동,2017-09-05,0.014
원주시,중앙동,2017-09-05,0.022
원주시,반곡동,2017-09-05,0.015
강릉시,옥천동,2017-09-05,0.023
동해시,천곡동,2017-09-05,0.000
삼척시,남양동,2017-09-05,0.000
춘천시,중앙로,2017-09-06,0.012
춘천시,석사동,2017-09-06,0.013
원주시,중앙동,2017-09-06,0.019
원주시,반곡동,2017-09-06,0.013
강릉시,옥천동,2017-09-06,0.018
동해시,천곡동,2017-09-06,0.000
삼척시,남양동,2017-09-06,0.000
춘천시,중앙로,2017-09-07,0.010
춘천시,석사동,2017-09-07,0.011
원주시,중앙동,2017-09-07,0.018
원주시,반곡동,2017-09-07,0.012
강릉시,옥천동,2017-09-07,0.009
동해시,천곡동,2017-09-07,0.000
삼척시,남양동,2017-09-07,0.000
춘천시,중앙로,2017-09-08,0.011
춘천시,석사동,2017-09-08,0.014
원주시,중앙동,2017-09-08,0.021
원주시,반곡동,2017-09-08,0.014
강릉시,옥천동,2017-09-08,0.009
동해시,천곡동,2017-09-08,0.000
삼척시,남양동,2017-09-08,0.000
춘천시,중앙로,2017-09-09,0.012
춘천시,석사동,2017-09-09,0.013
원주시,중앙동,2017-09-09,0.021
원주시,반곡동,2017-09-09,0.014
강릉시,옥천동,2017-09-09,0.012
동해시,천곡동,2017-09-09,0.000
삼척시,남양동,2017-09-09,0.000
춘천시,중앙로,2017-09-10,0.010
춘천시,석사동,2017-09-10,0.011
원주시,중앙동,2017-09-10,0.020
원주시,반곡동,2017-09-10,0.014
강릉시,옥천동,2017-09-10,0.017
동해시,천곡동,2017-09-10,0.000
삼척시,남양동,2017-09-10,0.000
춘천시,중앙로,2017-09-11,0.012
춘천시,석사동,2017-09-11,0.009
원주시,중앙동,2017-09-11,0.015
원주시,반곡동,2017-09-11,0.009
강릉시,옥천동,2017-09-11,0.015
동해시,천곡동,2017-09-11,0.000
삼척시,남양동,2017-09-11,0.000
춘천시,중앙로,2017-09-12,0.011
춘천시,석사동,2017-09-12,0.010
원주시,중앙동,2017-09-12,0.019
원주시,반곡동,2017-09-12,0.013
강릉시,옥천동,2017-09-12,0.013
동해시,천곡동,2017-09-12,0.000
삼척시,남양동,2017-09-12,0.001
춘천시,중앙로,2017-09-13,0.014
춘천시,석사동,2017-09-13,0.013
원주시,중앙동,2017-09-13,0.019
원주시,반곡동,2017-09-13,0.014
강릉시,옥천동,2017-09-13,0.010
동해시,천곡동,2017-09-13,0.000
삼척시,남양동,2017-09-13,0.000
춘천시,중앙로,2017-09-14,0.012
춘천시,석사동,2017-09-14,0.009
원주시,중앙동,2017-09-14,0.020
원주시,반곡동,2017-09-14,0.016
강릉시,옥천동,2017-09-14,0.007
동해시,천곡동,2017-09-14,0.000
삼척시,남양동,2017-09-14,0.000
춘천시,중앙로,2017-09-15,0.010
춘천시,석사동,2017-09-15,0.005
원주시,중앙동,2017-09-15,0.011
원주시,반곡동,2017-09-15,0.007
강릉시,옥천동,2017-09-15,0.008
동해시,천곡동,2017-09-15,0.000
삼척시,남양동,2017-09-15,0.000
춘천시,중앙로,2017-09-16,0.008
춘천시,석사동,2017-09-16,0.004
원주시,중앙동,2017-09-16,0.011
원주시,반곡동,2017-09-16,0.006
강릉시,옥천동,2017-09-16,0.007
동해시,천곡동,2017-09-16,0.000
삼척시,남양동,2017-09-16,0.000
춘천시,중앙로,2017-09-17,0.005
춘천시,석사동,2017-09-17,0.003
원주시,중앙동,2017-09-17,0.008
원주시,반곡동,2017-09-17,0.006
강릉시,옥천동,2017-09-17,0.004
동해시,천곡동,2017-09-17,0.000
삼척시,남양동,2017-09-17,0.000
춘천시,중앙로,2017-09-18,0.011
춘천시,석사동,2017-09-18,0.011
원주시,중앙동,2017-09-18,0.018
