지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2018-11-01,0.029
춘천시,석사동,2018-11-01,0.021
원주시,중앙동,2018-11-01,0.023
원주시,반곡동,2018-11-01,0.024
원주시,문막읍,2018-11-01,0.020
강릉시,옥천동,2018-11-01,0.016
동해시,천곡동,2018-11-01,0.024
삼척시,남양동,2018-11-01,0.016
춘천시,중앙로,2018-11-02,0.033
춘천시,석사동,2018-11-02,0.022
원주시,중앙동,2018-11-02,5.628
원주시,반곡동,2018-11-02,0.028
원주시,문막읍,2018-11-02,0.021
강릉시,옥천동,2018-11-02,0.020
동해시,천곡동,2018-11-02,0.029
삼척시,남양동,2018-11-02,0.017
춘천시,중앙로,2018-11-03,0.033
춘천시,석사동,2018-11-03,0.024
원주시,중앙동,2018-11-03,0.024
원주시,반곡동,2018-11-03,0.031
원주시,문막읍,2018-11-03,0.024
강릉시,옥천동,2018-11-03,0.024
동해시,천곡동,2018-11-03,0.032
삼척시,남양동,2018-11-03,0.020
춘천시,중앙로,2018-11-04,0.030
춘천시,석사동,2018-11-04,0.024
원주시,중앙동,2018-11-04,0.022
원주시,반곡동,2018-11-04,0.031
원주시,문막읍,2018-11-04,0.021
강릉시,옥천동,2018-11-04,0.019
동해시,천곡동,2018-11-04,0.031
삼척시,남양동,2018-11-04,0.017
춘천시,중앙로,2018-11-05,0.037
춘천시,석사동,2018-11-05,0.026
원주시,중앙동,2018-11-05,0.028
원주시,반곡동,2018-11-05,0.034
원주시,문막읍,2018-11-05,0.027
강릉시,옥천동,2018-11-05,0.016
동해시,천곡동,2018-11-05,0.013
삼척시,남양동,2018-11-05,0.016
춘천시,중앙로,2018-11-06,0.037
춘천시,석사동,2018-11-06,0.029
원주시,중앙동,2018-11-06,0.029
원주시,반곡동,2018-11-06,0.031
원주시,문막읍,2018-11-06,0.024
강릉시,옥천동,2018-11-06,0.019
동해시,천곡동,2018-11-06,0.012
삼척시,남양동,2018-11-06,0.011
춘천시,중앙로,2018-11-07,0.025
춘천시,석사동,2018-11-07,0.023
원주시,중앙동,2018-11-07,0.027
원주시,반곡동,2018-11-07,0.030
원주시,문막읍,2018-11-07,0.025
강릉시,옥천동,2018-11-07,0.014
동해시,천곡동,2018-11-07,0.022
삼척시,남양동,2018-11-07,0.016
