지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-01-01,0.012
춘천시,석사동,2021-01-01,0.016
춘천시,신사우동,2021-01-01,0.009
원주시,중앙동,2021-01-01,0.024
원주시,반곡동,2021-01-01,0.019
원주시,문막읍,2021-01-01,0.018
강릉시,옥천동,2021-01-01,0.016
동해시,천곡동,2021-01-01,0.009
삼척시,남양동,2021-01-01,0.013
속초시,금호동,2021-01-01,0.005
태백시,황지동,2021-01-01,0.007
춘천시,중앙로,2021-01-02,0.013
춘천시,석사동,2021-01-02,0.011
춘천시,신사우동,2021-01-02,0.008
원주시,중앙동,2021-01-02,0.022
원주시,반곡동,2021-01-02,0.017
원주시,문막읍,2021-01-02,0.014
강릉시,옥천동,2021-01-02,0.016
동해시,천곡동,2021-01-02,0.011
삼척시,남양동,2021-01-02,0.014
속초시,금호동,2021-01-02,0.006
태백시,황지동,2021-01-02,0.008
춘천시,중앙로,2021-01-03,0.008
춘천시,석사동,2021-01-03,0.013
춘천시,신사우동,2021-01-03,0.008
원주시,중앙동,2021-01-03,0.023
원주시,반곡동,2021-01-03,0.018
원주시,문막읍,2021-01-03,0.017
강릉시,옥천동,2021-01-03,0.009
동해시,천곡동,2021-01-03,0.006
삼척시,남양동,2021-01-03,0.007
속초시,금호동,2021-01-03,0.005
태백시,황지동,2021-01-03,0.007
춘천시,중앙로,2021-01-04,0.021
춘천시,석사동,2021-01-04,0.019
춘천시,신사우동,2021-01-04,0.014
원주시,중앙동,2021-01-04,0.028
원주시,반곡동,2021-01-04,0.027
원주시,문막읍,2021-01-04,0.023
강릉시,옥천동,2021-01-04,0.017
동해시,천곡동,2021-01-04,0.016
삼척시,남양동,2021-01-04,0.015
속초시,금호동,2021-01-04,0.009
태백시,황지동,2021-01-04,0.010
춘천시,중앙로,2021-01-05,0.010
춘천시,석사동,2021-01-05,0.017
춘천시,신사우동,2021-01-05,0.009
원주시,중앙동,2021-01-05,0.023
원주시,반곡동,2021-01-05,0.021
원주시,문막읍,2021-01-05,0.019
강릉시,옥천동,2021-01-05,0.017
동해시,천곡동,2021-01-05,0.011
삼척시,남양동,2021-01-05,0.013
속초시,금호동,2021-01-05,0.006
태백시,황지동,2021-01-05,0.010
춘천시,중앙로,2021-01-06,0.020
