지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-02-01,0.026
춘천시,석사동,2021-02-01,0.027
춘천시,신사우동,2021-02-01,0.018
원주시,중앙동,2021-02-01,0.023
원주시,반곡동,2021-02-01,0.026
원주시,문막읍,2021-02-01,0.022
강릉시,옥천동,2021-02-01,0.017
동해시,천곡동,2021-02-01,0.019
삼척시,남양동,2021-02-01,0.018
속초시,금호동,2021-02-01,0.010
태백시,황지동,2021-02-01,0.007
춘천시,중앙로,2021-02-02,0.006
춘천시,석사동,2021-02-02,0.005
춘천시,신사우동,2021-02-02,0.004
원주시,중앙동,2021-02-02,0.013
원주시,반곡동,2021-02-02,0.011
원주시,문막읍,2021-02-02,0.011
강릉시,옥천동,2021-02-02,0.008
동해시,천곡동,2021-02-02,0.007
삼척시,남양동,2021-02-02,0.010
속초시,금호동,2021-02-02,0.005
태백시,황지동,2021-02-02,8.173
춘천시,중앙로,2021-02-03,0.013
춘천시,석사동,2021-02-03,0.013
춘천시,신사우동,2021-02-03,0.012
원주시,중앙동,2021-02-03,0.018
원주시,반곡동,2021-02-03,0.014
원주시,문막읍,2021-02-03,0.015
강릉시,옥천동,2021-02-03,0.011
동해시,천곡동,2021-02-03,0.009
삼척시,남양동,2021-02-03,0.010
속초시,금호동,2021-02-03,0.008
태백시,황지동,2021-02-03,0.007
춘천시,중앙로,2021-02-04,0.013
춘천시,석사동,2021-02-04,0.017
춘천시,신사우동,2021-02-04,0.012
원주시,중앙동,2021-02-04,0.021
원주시,반곡동,2021-02-04,0.020
원주시,문막읍,2021-02-04,0.020
강릉시,옥천동,2021-02-04,0.011
동해시,천곡동,2021-02-04,0.008
삼척시,남양동,2021-02-04,0.011
속초시,금호동,2021-02-04,0.006
태백시,황지동,2021-02-04,0.010
춘천시,중앙로,2021-02-05,0.025
춘천시,석사동,2021-02-05,0.026
춘천시,신사우동,2021-02-05,0.020
원주시,중앙동,2021-02-05,0.030
원주시,반곡동,2021-02-05,0.032
원주시,문막읍,2021-02-05,0.026
강릉시,옥천동,2021-02-05,0.010
동해시,천곡동,2021-02-05,0.017
삼척시,남양동,2021-02-05,0.011
속초시,금호동,2021-02-05,0.010
태백시,황지동,2021-02-05,0.012
춘천시,중앙로,2021-02-06,0.022
춘천시,석사동,2021-02-06,0.016
춘천시,신사우동,2021-02-06,0.016
원주시,중앙동,2021-02-06,0.028
원주시,반곡동,2021-02-06,0.027
원주시,문막읍,2021-02-06,0.023
강릉시,옥천동,2021-02-06,0.012
동해시,천곡동,2021-02-06,0.022
삼척시,남양동,2021-02-06,0.017
속초시,금호동,2021-02-06,0.012
태백시,황지동,2021-02-06,0.012
춘천시,중앙로,2021-02-07,0.012
춘천시,석사동,2021-02-07,0.014
춘천시,신사우동,2021-02-07,0.009
원주시,중앙동,2021-02-07,0.017
원주시,반곡동,2021-02-07,0.016
원주시,문막읍,2021-02-07,0.014
강릉시,옥천동,2021-02-07,0.013
동해시,천곡동,2021-02-07,0.010
삼척시,남양동,2021-02-07,0.011
속초시,금호동,2021-02-07,0.008
태백시,황지동,2021-02-07,0.014
춘천시,중앙로,2021-02-08,0.007
춘천시,석사동,2021-02-08,0.009
춘천시,신사우동,2021-02-08,0.008
원주시,중앙동,2021-02-08,0.014
원주시,반곡동,2021-02-08,0.013
원주시,문막읍,2021-02-08,0.015
강릉시,옥천동,2021-02-08,0.010
동해시,천곡동,2021-02-08,0.009
삼척시,남양동,2021-02-08,0.012
속초시,금호동,2021-02-08,0.007
태백시,황지동,2021-02-08,0.010
춘천시,중앙로,2021-02-09,0.014
춘천시,석사동,2021-02-09,0.016
춘천시,신사우동,2021-02-09,0.012
원주시,중앙동,2021-02-09,0.023
원주시,반곡동,2021-02-09,0.023
원주시,문막읍,2021-02-09,0.023
강릉시,옥천동,2021-02-09,0.012
동해시,천곡동,2021-02-09,0.010
삼척시,남양동,2021-02-09,0.014
속초시,금호동,2021-02-09,0.007
태백시,황지동,2021-02-09,0.016
춘천시,중앙로,2021-02-10,0.024
춘천시,석사동,2021-02-10,0.028
춘천시,신사우동,2021-02-10,0.021
원주시,중앙동,2021-02-10,0.032
원주시,반곡동,2021-02-10,0.030
원주시,문막읍,2021-02-10,0.025
강릉시,옥천동,2021-02-10,0.013
동해시,천곡동,2021-02-10,0.011
삼척시,남양동,2021-02-10,0.013
속초시,금호동,2021-02-10,0.009
태백시,황지동,2021-02-10,0.016
춘천시,중앙로,2021-02-11,0.021
춘천시,석사동,2021-02-11,0.026
춘천시,신사우동,2021-02-11,0.016
원주시,중앙동,2021-02-11,0.027
원주시,반곡동,2021-02-11,0.026
원주시,문막읍,2021-02-11,0.023
강릉시,옥천동,2021-02-11,0.020
동해시,천곡동,2021-02-11,0.023
삼척시,남양동,2021-02-11,0.016
속초시,금호동,2021-02-11,0.024
태백시,황지동,2021-02-11,0.016
춘천시,중앙로,2021-02-12,0.018
춘천시,석사동,2021-02-12,0.022
춘천시,신사우동,2021-02-12,0.012
원주시,중앙동,2021-02-12,0.022
원주시,반곡동,2021-02-12,0.021
원주시,문막읍,2021-02-12,0.018
강릉시,옥천동,2021-02-12,0.023
동해시,천곡동,2021-02-12,0.031
삼척시,남양동,2021-02-12,0.022
속초시,금호동,2021-02-12,0.028
태백시,황지동,2021-02-12,0.018
춘천시,중앙로,2021-02-13,0.022
춘천시,석사동,2021-02-13,0.026
춘천시,신사우동,2021-02-13,0.012
원주시,중앙동,2021-02-13,0.024
원주시,반곡동,2021-02-13,0.024
원주시,문막읍,2021-02-13,0.020
강릉시,옥천동,2021-02-13,0.015
동해시,천곡동,2021-02-13,0.024
삼척시,남양동,2021-02-13,0.013
속초시,금호동,2021-02-13,0.019
태백시,황지동,2021-02-13,0.018
춘천시,중앙로,2021-02-14,0.021
춘천시,석사동,2021-02-14,0.026
춘천시,신사우동,2021-02-14,0.012
원주시,중앙동,2021-02-14,0.027
원주시,반곡동,2021-02-14,0.029
원주시,문막읍,2021-02-14,0.020
강릉시,옥천동,2021-02-14,0.025
동해시,천곡동,2021-02-14,0.031
삼척시,남양동,2021-02-14,0.019
속초시,금호동,2021-02-14,0.016
태백시,황지동,2021-02-14,0.021
춘천시,중앙로,2021-02-15,0.011
