지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2023-01-01,0.018
춘천시,석사동,2023-01-01,0.029
춘천시,신사우동,2023-01-01,0.016
원주시,중앙동,2023-01-01,0.028
원주시,반곡동,2023-01-01,0.025
원주시,문막읍,2023-01-01,0.019
원주시,지정면,2023-01-01,0.017
강릉시,주문진읍,2023-01-01,0.007
강릉시,옥천동,2023-01-01,0.014
동해시,천곡동,2023-01-01,0.008
삼척시,남양동,2023-01-01,0.018
속초시,금호동,2023-01-01,0.007
태백시,황지동,2023-01-01,0.009
춘천시,중앙로,2023-01-02,0.021
춘천시,석사동,2023-01-02,0.023
춘천시,신사우동,2023-01-02,0.012
원주시,중앙동,2023-01-02,0.032
원주시,반곡동,2023-01-02,0.026
원주시,문막읍,2023-01-02,0.023
원주시,지정면,2023-01-02,0.021
강릉시,주문진읍,2023-01-02,0.009
강릉시,옥천동,2023-01-02,0.012
동해시,천곡동,2023-01-02,0.009
삼척시,남양동,2023-01-02,0.014
속초시,금호동,2023-01-02,0.007
태백시,황지동,2023-01-02,0.010
춘천시,중앙로,2023-01-03,0.021
춘천시,석사동,2023-01-03,0.026
춘천시,신사우동,2023-01-03,0.012
원주시,중앙동,2023-01-03,0.036
원주시,반곡동,2023-01-03,0.030
원주시,문막읍,2023-01-03,0.027
원주시,지정면,2023-01-03,0.026
강릉시,주문진읍,2023-01-03,0.009
강릉시,옥천동,2023-01-03,0.014
동해시,천곡동,2023-01-03,0.012
삼척시,남양동,2023-01-03,0.014
속초시,금호동,2023-01-03,0.008
태백시,황지동,2023-01-03,0.010
춘천시,중앙로,2023-01-04,0.025
춘천시,석사동,2023-01-04,0.032
춘천시,신사우동,2023-01-04,0.014
원주시,중앙동,2023-01-04,0.038
원주시,반곡동,2023-01-04,0.031
원주시,문막읍,2023-01-04,0.028
원주시,지정면,2023-01-04,0.029
강릉시,주문진읍,2023-01-04,0.006
강릉시,옥천동,2023-01-04,0.011
동해시,천곡동,2023-01-04,0.008
삼척시,남양동,2023-01-04,0.014
속초시,금호동,2023-01-04,0.006
태백시,황지동,2023-01-04,0.011
춘천시,중앙로,2023-01-05,0.032
춘천시,석사동,2023-01-05,0.035
춘천시,신사우동,2023-01-05,0.018
원주시,중앙동,2023-01-05,0.040
원주시,반곡동,2023-01-05,0.035
원주시,문막읍,2023-01-05,0.030
원주시,지정면,2023-01-05,0.028
강릉시,주문진읍,2023-01-05,0.008
강릉시,옥천동,2023-01-05,0.018
동해시,천곡동,2023-01-05,0.012
삼척시,남양동,2023-01-05,0.017
속초시,금호동,2023-01-05,0.011
태백시,황지동,2023-01-05,1.181
춘천시,중앙로,2023-01-06,0.031
춘천시,석사동,2023-01-06,0.039
춘천시,신사우동,2023-01-06,0.022
원주시,중앙동,2023-01-06,0.043
원주시,반곡동,2023-01-06,0.037
원주시,문막읍,2023-01-06,0.035
원주시,지정면,2023-01-06,0.029
강릉시,주문진읍,2023-01-06,0.014
강릉시,옥천동,2023-01-06,0.018
동해시,천곡동,2023-01-06,0.021
삼척시,남양동,2023-01-06,0.022
속초시,금호동,2023-01-06,0.016
태백시,황지동,2023-01-06,0.018
춘천시,중앙로,2023-01-07,0.031
춘천시,석사동,2023-01-07,0.035
춘천시,신사우동,2023-01-07,0.023
원주시,중앙동,2023-01-07,0.037
원주시,반곡동,2023-01-07,0.026
원주시,문막읍,2023-01-07,0.028
원주시,지정면,2023-01-07,0.022
강릉시,주문진읍,2023-01-07,0.012
강릉시,옥천동,2023-01-07,0.021
동해시,천곡동,2023-01-07,0.017
삼척시,남양동,2023-01-07,0.020
속초시,금호동,2023-01-07,0.011
태백시,황지동,2023-01-07,0.015
춘천시,중앙로,2023-01-08,0.024
춘천시,석사동,2023-01-08,0.028
춘천시,신사우동,2023-01-08,0.016
원주시,중앙동,2023-01-08,0.031
원주시,반곡동,2023-01-08,0.026
원주시,문막읍,2023-01-08,0.021
원주시,지정면,2023-01-08,0.016
강릉시,주문진읍,2023-01-08,0.010
강릉시,옥천동,2023-01-08,0.011
동해시,천곡동,2023-01-08,0.021
삼척시,남양동,2023-01-08,0.016
속초시,금호동,2023-01-08,0.018
태백시,황지동,2023-01-08,0.011
춘천시,중앙로,2023-01-09,0.026
춘천시,석사동,2023-01-09,0.031
춘천시,신사우동,2023-01-09,0.017
원주시,중앙동,2023-01-09,0.033
원주시,반곡동,2023-01-09,0.031
원주시,문막읍,2023-01-09,0.025
원주시,지정면,2023-01-09,0.021
강릉시,주문진읍,2023-01-09,0.008
강릉시,옥천동,2023-01-09,0.026
동해시,천곡동,2023-01-09,0.012
삼척시,남양동,2023-01-09,0.024
속초시,금호동,2023-01-09,0.009
태백시,황지동,2023-01-09,0.010
춘천시,중앙로,2023-01-10,0.031
춘천시,석사동,2023-01-10,0.032
춘천시,신사우동,2023-01-10,0.014
원주시,중앙동,2023-01-10,0.033
원주시,반곡동,2023-01-10,0.030
원주시,문막읍,2023-01-10,0.022
원주시,지정면,2023-01-10,0.023
강릉시,주문진읍,2023-01-10,0.010
강릉시,옥천동,2023-01-10,0.017
동해시,천곡동,2023-01-10,0.020
삼척시,남양동,2023-01-10,0.016
속초시,금호동,2023-01-10,0.021
태백시,황지동,2023-01-10,0.015
춘천시,중앙로,2023-01-11,0.031
춘천시,석사동,2023-01-11,0.037
춘천시,신사우동,2023-01-11,0.019
