지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2018-08-01,0.001
춘천시,석사동,2018-08-01,0.012
원주시,중앙동,2018-08-01,0.014
원주시,반곡동,2018-08-01,0.013
강릉시,옥천동,2018-08-01,0.016
동해시,천곡동,2018-08-01,0.017
삼척시,남양동,2018-08-01,0.010
춘천시,중앙로,2018-08-02,0.001
춘천시,석사동,2018-08-02,0.012
원주시,중앙동,2018-08-02,0.014
원주시,반곡동,2018-08-02,0.015
강릉시,옥천동,2018-08-02,0.012
동해시,천곡동,2018-08-02,0.016
삼척시,남양동,2018-08-02,0.012
춘천시,중앙로,2018-08-03,0.001
춘천시,석사동,2018-08-03,0.010
원주시,중앙동,2018-08-03,0.017
원주시,반곡동,2018-08-03,0.014
강릉시,옥천동,2018-08-03,0.014
동해시,천곡동,2018-08-03,0.020
삼척시,남양동,2018-08-03,0.013
춘천시,중앙로,2018-08-04,0.001
춘천시,석사동,2018-08-04,0.007
원주시,중앙동,2018-08-04,0.015
원주시,반곡동,2018-08-04,0.013
강릉시,옥천동,2018-08-04,0.013
동해시,천곡동,2018-08-04,0.022
삼척시,남양동,2018-08-04,0.013
춘천시,중앙로,2018-08-05,0.001
춘천시,석사동,2018-08-05,0.005
원주시,중앙동,2018-08-05,0.011
원주시,반곡동,2018-08-05,0.010
강릉시,옥천동,2018-08-05,0.007
동해시,천곡동,2018-08-05,0.008
삼척시,남양동,2018-08-05,0.008
춘천시,중앙로,2018-08-06,0.001
춘천시,석사동,2018-08-06,0.005
원주시,중앙동,2018-08-06,0.014
원주시,반곡동,2018-08-06,0.012
강릉시,옥천동,2018-08-06,0.010
동해시,천곡동,2018-08-06,0.012
삼척시,남양동,2018-08-06,0.011
춘천시,중앙로,2018-08-07,0.001
춘천시,석사동,2018-08-07,0.007
원주시,중앙동,2018-08-07,0.013
원주시,반곡동,2018-08-07,0.012
강릉시,옥천동,2018-08-07,0.009
동해시,천곡동,2018-08-07,0.010
삼척시,남양동,2018-08-07,0.007
춘천시,중앙로,2018-08-08,0.005
춘천시,석사동,2018-08-08,0.011
원주시,중앙동,2018-08-08,0.018
원주시,반곡동,2018-08-08,0.015
강릉시,옥천동,2018-08-08,0.014
동해시,천곡동,2018-08-08,0.014
삼척시,남양동,2018-08-08,0.011
춘천시,중앙로,2018-08-09,0.009
춘천시,석사동,2018-08-09,0.008
원주시,중앙동,2018-08-09,0.014
원주시,반곡동,2018-08-09,0.013
강릉시,옥천동,2018-08-09,0.014
동해시,천곡동,2018-08-09,0.011
삼척시,남양동,2018-08-09,0.008
춘천시,중앙로,2018-08-10,0.007
춘천시,석사동,2018-08-10,0.005
원주시,중앙동,2018-08-10,0.011
원주시,반곡동,2018-08-10,0.009
강릉시,옥천동,2018-08-10,0.010
동해시,천곡동,2018-08-10,0.009
삼척시,남양동,2018-08-10,0.011
춘천시,중앙로,2018-08-11,0.006
춘천시,석사동,2018-08-11,0.008
원주시,중앙동,2018-08-11,0.013
원주시,반곡동,2018-08-11,0.010
강릉시,옥천동,2018-08-11,0.009
동해시,천곡동,2018-08-11,0.013
삼척시,남양동,2018-08-11,0.007
춘천시,중앙로,2018-08-12,0.006
춘천시,석사동,2018-08-12,0.008
원주시,중앙동,2018-08-12,0.012
원주시,반곡동,2018-08-12,0.008
강릉시,옥천동,2018-08-12,0.010
동해시,천곡동,2018-08-12,0.010
