지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2017-05-01,0.012
춘천시,석사동,2017-05-01,0.015
원주시,중앙동,2017-05-01,0.015
원주시,반곡동,2017-05-01,0.015
강릉시,옥천동,2017-05-01,0.011
동해시,천곡동,2017-05-01,0.010
삼척시,남양동,2017-05-01,0.011
춘천시,중앙로,2017-05-02,0.017
춘천시,석사동,2017-05-02,0.021
원주시,중앙동,2017-05-02,0.022
원주시,반곡동,2017-05-02,0.023
강릉시,옥천동,2017-05-02,0.021
동해시,천곡동,2017-05-02,0.024
삼척시,남양동,2017-05-02,0.016
춘천시,중앙로,2017-05-03,0.016
춘천시,석사동,2017-05-03,0.020
원주시,중앙동,2017-05-03,0.018
원주시,반곡동,2017-05-03,0.020
강릉시,옥천동,2017-05-03,0.024
동해시,천곡동,2017-05-03,0.029
삼척시,남양동,2017-05-03,0.020
춘천시,중앙로,2017-05-04,0.016
춘천시,석사동,2017-05-04,0.018
원주시,중앙동,2017-05-04,0.019
원주시,반곡동,2017-05-04,0.019
강릉시,옥천동,2017-05-04,0.026
동해시,천곡동,2017-05-04,0.034
삼척시,남양동,2017-05-04,0.025
춘천시,중앙로,2017-05-05,0.008
춘천시,석사동,2017-05-05,0.010
원주시,중앙동,2017-05-05,0.012
원주시,반곡동,2017-05-05,0.013
강릉시,옥천동,2017-05-05,0.013
동해시,천곡동,2017-05-05,0.020
삼척시,남양동,2017-05-05,0.019
춘천시,중앙로,2017-05-06,0.007
춘천시,석사동,2017-05-06,0.009
원주시,중앙동,2017-05-06,0.008
원주시,반곡동,2017-05-06,0.007
강릉시,옥천동,2017-05-06,0.012
동해시,천곡동,2017-05-06,0.002
삼척시,남양동,2017-05-06,0.008
춘천시,중앙로,2017-05-07,0.008
춘천시,석사동,2017-05-07,0.010
원주시,중앙동,2017-05-07,0.011
원주시,반곡동,2017-05-07,0.010
강릉시,옥천동,2017-05-07,0.008
동해시,천곡동,2017-05-07,0.003
삼척시,남양동,2017-05-07,0.011
춘천시,중앙로,2017-05-08,0.015
춘천시,석사동,2017-05-08,0.019
원주시,중앙동,2017-05-08,0.016
원주시,반곡동,2017-05-08,0.015
강릉시,옥천동,2017-05-08,0.009
동해시,천곡동,2017-05-08,0.004
삼척시,남양동,2017-05-08,0.010
춘천시,중앙로,2017-05-09,0.017
춘천시,석사동,2017-05-09,0.021
원주시,중앙동,2017-05-09,0.021
원주시,반곡동,2017-05-09,0.018
강릉시,옥천동,2017-05-09,0.007
동해시,천곡동,2017-05-09,0.004
삼척시,남양동,2017-05-09,0.007
춘천시,중앙로,2017-05-10,0.010
춘천시,석사동,2017-05-10,0.012
원주시,중앙동,2017-05-10,0.015
원주시,반곡동,2017-05-10,0.013
강릉시,옥천동,2017-05-10,0.010
동해시,천곡동,2017-05-10,0.008
삼척시,남양동,2017-05-10,0.014
춘천시,중앙로,2017-05-11,0.014
춘천시,석사동,2017-05-11,0.016
원주시,중앙동,2017-05-11,0.019
원주시,반곡동,2017-05-11,0.018
강릉시,옥천동,2017-05-11,0.010
동해시,천곡동,2017-05-11,0.013
삼척시,남양동,2017-05-11,0.012
춘천시,중앙로,2017-05-12,0.025
춘천시,석사동,2017-05-12,0.017
원주시,중앙동,2017-05-12,0.022
원주시,반곡동,2017-05-12,0.021
강릉시,옥천동,2017-05-12,0.012
동해시,천곡동,2017-05-12,0.016
삼척시,남양동,2017-05-12,0.018
춘천시,중앙로,2017-05-13,0.014
춘천시,석사동,2017-05-13,0.010
원주시,중앙동,2017-05-13,0.012
원주시,반곡동,2017-05-13,0.013
강릉시,옥천동,2017-05-13,0.009
동해시,천곡동,2017-05-13,0.008
삼척시,남양동,2017-05-13,0.014
춘천시,중앙로,2017-05-14,0.006
춘천시,석사동,2017-05-14,0.004
원주시,중앙동,2017-05-14,0.010
원주시,반곡동,2017-05-14,0.009
강릉시,옥천동,2017-05-14,0.003
동해시,천곡동,2017-05-14,0.002
삼척시,남양동,2017-05-14,0.007
춘천시,중앙로,2017-05-15,0.003
