지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2021-12-01,0.005
춘천시,석사동,2021-12-01,0.007
춘천시,신사우동,2021-12-01,0.002
원주시,중앙동,2021-12-01,0.009
원주시,반곡동,2021-12-01,0.009
원주시,문막읍,2021-12-01,0.008
원주시,지정면,2021-12-01,0.005
강릉시,옥천동,2021-12-01,0.006
동해시,천곡동,2021-12-01,0.005
삼척시,남양동,2021-12-01,0.006
속초시,금호동,2021-12-01,0.005
태백시,황지동,2021-12-01,0.005
춘천시,중앙로,2021-12-02,0.017
춘천시,석사동,2021-12-02,0.020
춘천시,신사우동,2021-12-02,0.013
원주시,중앙동,2021-12-02,0.018
원주시,반곡동,2021-12-02,0.015
원주시,문막읍,2021-12-02,0.015
원주시,지정면,2021-12-02,0.013
강릉시,옥천동,2021-12-02,0.007
동해시,천곡동,2021-12-02,0.009
삼척시,남양동,2021-12-02,0.009
속초시,금호동,2021-12-02,0.007
태백시,황지동,2021-12-02,0.008
춘천시,중앙로,2021-12-03,0.011
춘천시,석사동,2021-12-03,0.016
춘천시,신사우동,2021-12-03,0.006
원주시,중앙동,2021-12-03,0.018
원주시,반곡동,2021-12-03,0.015
원주시,문막읍,2021-12-03,0.015
원주시,지정면,2021-12-03,0.009
강릉시,옥천동,2021-12-03,0.012
동해시,천곡동,2021-12-03,0.009
삼척시,남양동,2021-12-03,0.010
속초시,금호동,2021-12-03,0.007
태백시,황지동,2021-12-03,0.007
춘천시,중앙로,2021-12-04,0.018
춘천시,석사동,2021-12-04,0.020
춘천시,신사우동,2021-12-04,0.011
원주시,중앙동,2021-12-04,0.024
원주시,반곡동,2021-12-04,0.020
원주시,문막읍,2021-12-04,0.021
원주시,지정면,2021-12-04,0.018
강릉시,옥천동,2021-12-04,0.014
동해시,천곡동,2021-12-04,0.014
삼척시,남양동,2021-12-04,0.013
속초시,금호동,2021-12-04,0.010
태백시,황지동,2021-12-04,0.009
춘천시,중앙로,2021-12-05,0.025
춘천시,석사동,2021-12-05,0.024
춘천시,신사우동,2021-12-05,0.010
원주시,중앙동,2021-12-05,0.023
원주시,반곡동,2021-12-05,0.024
원주시,문막읍,2021-12-05,0.018
원주시,지정면,2021-12-05,0.017
강릉시,옥천동,2021-12-05,0.016
동해시,천곡동,2021-12-05,0.025
삼척시,남양동,2021-12-05,0.012
속초시,금호동,2021-12-05,0.024
태백시,황지동,2021-12-05,0.013
춘천시,중앙로,2021-12-06,0.033
춘천시,석사동,2021-12-06,0.029
춘천시,신사우동,2021-12-06,0.016
원주시,중앙동,2021-12-06,0.029
원주시,반곡동,2021-12-06,0.028
원주시,문막읍,2021-12-06,0.023
원주시,지정면,2021-12-06,0.023
강릉시,옥천동,2021-12-06,0.020
동해시,천곡동,2021-12-06,0.030
삼척시,남양동,2021-12-06,0.018
속초시,금호동,2021-12-06,0.021
태백시,황지동,2021-12-06,0.015
춘천시,중앙로,2021-12-07,0.026
춘천시,석사동,2021-12-07,0.025
춘천시,신사우동,2021-12-07,0.011
원주시,중앙동,2021-12-07,0.026
원주시,반곡동,2021-12-07,0.026
원주시,문막읍,2021-12-07,0.022
원주시,지정면,2021-12-07,0.018
강릉시,옥천동,2021-12-07,0.022
동해시,천곡동,2021-12-07,0.017
삼척시,남양동,2021-12-07,0.019
속초시,금호동,2021-12-07,0.010
태백시,황지동,2021-12-07,0.013
춘천시,중앙로,2021-12-08,0.020
춘천시,석사동,2021-12-08,0.020
춘천시,신사우동,2021-12-08,0.010
원주시,중앙동,2021-12-08,0.024
원주시,반곡동,2021-12-08,0.025
원주시,문막읍,2021-12-08,0.017
원주시,지정면,2021-12-08,0.016
강릉시,옥천동,2021-12-08,0.018
동해시,천곡동,2021-12-08,0.020
삼척시,남양동,2021-12-08,0.016
속초시,금호동,2021-12-08,0.021
태백시,황지동,2021-12-08,0.013
춘천시,중앙로,2021-12-09,0.022
춘천시,석사동,2021-12-09,0.019
춘천시,신사우동,2021-12-09,0.014
원주시,중앙동,2021-12-09,0.028
원주시,반곡동,2021-12-09,0.027
원주시,문막읍,2021-12-09,0.025
원주시,지정면,2021-12-09,0.025
강릉시,옥천동,2021-12-09,0.023
동해시,천곡동,2021-12-09,0.028
삼척시,남양동,2021-12-09,0.014
속초시,금호동,2021-12-09,0.026
태백시,황지동,2021-12-09,0.016
춘천시,중앙로,2021-12-10,0.025
춘천시,석사동,2021-12-10,0.022
춘천시,신사우동,2021-12-10,0.015
원주시,중앙동,2021-12-10,0.027
원주시,반곡동,2021-12-10,0.029
원주시,문막읍,2021-12-10,0.024
원주시,지정면,2021-12-10,0.023
강릉시,옥천동,2021-12-10,0.017
동해시,천곡동,2021-12-10,0.021
삼척시,남양동,2021-12-10,0.016
속초시,금호동,2021-12-10,0.019
태백시,황지동,2021-12-10,0.012
춘천시,중앙로,2021-12-11,0.022
춘천시,석사동,2021-12-11,0.023
춘천시,신사우동,2021-12-11,0.016
원주시,중앙동,2021-12-11,0.028
원주시,반곡동,2021-12-11,0.026
원주시,문막읍,2021-12-11,0.022
원주시,지정면,2021-12-11,0.025
강릉시,옥천동,2021-12-11,0.017
동해시,천곡동,2021-12-11,0.023
삼척시,남양동,2021-12-11,0.017
속초시,금호동,2021-12-11,0.019
태백시,황지동,2021-12-11,0.011
춘천시,중앙로,2021-12-12,0.013
춘천시,석사동,2021-12-12,0.016
춘천시,신사우동,2021-12-12,0.008
원주시,중앙동,2021-12-12,0.016
원주시,반곡동,2021-12-12,0.015
원주시,문막읍,2021-12-12,0.012
원주시,지정면,2021-12-12,0.013
강릉시,옥천동,2021-12-12,0.010
동해시,천곡동,2021-12-12,0.008
삼척시,남양동,2021-12-12,0.010
속초시,금호동,2021-12-12,0.007
태백시,황지동,2021-12-12,0.008
춘천시,중앙로,2021-12-13,0.015
춘천시,석사동,2021-12-13,0.019
춘천시,신사우동,2021-12-13,0.013
원주시,중앙동,2021-12-13,0.022
원주시,반곡동,2021-12-13,0.019
원주시,문막읍,2021-12-13,0.019
원주시,지정면,2021-12-13,0.018
강릉시,옥천동,2021-12-13,0.011
동해시,천곡동,2021-12-13,0.016
삼척시,남양동,2021-12-13,0.012
속초시,금호동,2021-12-13,0.009
